Segment,Country,Product,ID,Discount Band,Units Sold,Manufacturing Price,Sale Price,Gross Sales,Discounts,Sales,COGS,Profit,Date,Month Number,Month Name,Year
Government,France,VTT,"Government,France,VTT",Low,76,20,23,1748,87.4,1660.6,1520,140.6,45167,8,Aug,2023
Midmarket,Mexico,VTT,"Midmarket,Mexico,VTT",Low,452,12,28,12656,632.8,12023.2,5424,6599.2,45557,9,Sep,2024
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Low,348,14,32,11136,556.8,10579.2,4872,5707.2,45215,10,Oct,2023
Enterprise,Mexico,Amarilla,"Enterprise,Mexico,Amarilla",Low,968,20,35,33880,1694,32186,19360,12826,45494,7,Jul,2024
Government,Germany,Amarilla,"Government,Germany,Amarilla",Low,856,19,17,14552,727.6,13824.4,16264,-2439.6,45268,12,Dec,2023
Midmarket,USA,Amarilla,"Midmarket,USA,Amarilla",Low,425,10,20,8500,425,8075,4250,3825,45426,5,May,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Low,319,19,38,12122,606.1,11515.9,6061,5454.9,45371,3,Mar,2024
Government,Germany,Montana,"Government,Germany,Montana",Medium,321,16,31,9951,497.55,9453.45,5136,4317.45,45630,12,Dec,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,375,14,22,8250,412.5,7837.5,5250,2587.5,45146,8,Aug,2023
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,416,17,38,15808,790.4,15017.6,7072,7945.6,45116,7,Jul,2023
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,351,11,21,7371,368.55,7002.45,3861,3141.45,45733,3,Mar,2025
Channel Partners,Canada,Paseo,"Channel Partners,Canada,Paseo",Medium,798,11,21,16758,837.9,15920.1,8778,7142.1,45455,6,Jun,2024
Channel Partners,Canada,Velo,"Channel Partners,Canada,Velo",Medium,705,12,21,14805,740.25,14064.75,8460,5604.75,45713,2,Feb,2025
Government,Mexico,VTT,"Government,Mexico,VTT",Medium,756,18,19,14364,718.2,13645.8,13608,37.8,45195,9,Sep,2023
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Medium,765,14,32,24480,1224,23256,10710,12546,45141,8,Aug,2023
Channel Partners,Mexico,Amarilla,"Channel Partners,Mexico,Amarilla",Medium,264,19,32,8448,422.4,8025.6,5016,3009.6,45670,1,Jan,2025
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,951,19,17,16167,808.35,15358.65,18069,-2710.35,45545,9,Sep,2024
Channel Partners,France,Carretera,"Channel Partners,France,Carretera",Medium,836,19,20,16720,836,15884,15884,0,45138,7,Jul,2023
Channel Partners,Germany,Carretera,"Channel Partners,Germany,Carretera",Medium,335,10,34,11390,569.5,10820.5,3350,7470.5,45202,10,Oct,2023
Government,France,Carretera,"Government,France,Carretera",Medium,483,11,20,9660,483,9177,5313,3864,45174,9,Sep,2023
Small Business,USA,Carretera,"Small Business,USA,Carretera",Medium,78,17,23,1794,89.7,1704.3,1326,378.3,45065,5,May,2023
Government,Germany,Carretera,"Government,Germany,Carretera",Medium,984,19,19,18696,934.8,17761.2,18696,-934.8,45298,1,Jan,2024
Midmarket,Mexico,Carretera,"Midmarket,Mexico,Carretera",Medium,748,14,20,14960,748,14212,10472,3740,45743,3,Mar,2025
Government,USA,Carretera,"Government,USA,Carretera",Medium,433,11,19,8227,411.35,7815.65,4763,3052.65,45447,6,Jun,2024
Government,France,Carretera,"Government,France,Carretera",Medium,35,11,20,700,7,693,385,308,45692,2,Feb,2025
Government,France,Montana,"Government,France,Montana",Medium,470,12,35,16450,822.5,15627.5,5640,9987.5,45527,8,Aug,2024
Enterprise,USA,Montana,"Enterprise,USA,Montana",Medium,91,17,36,3276,163.8,3112.2,1547,1565.2,45369,3,Mar,2024
Government,Mexico,Montana,"Government,Mexico,Montana",Medium,228,15,34,7752,387.6,7364.4,3420,3944.4,45653,12,Dec,2024
Channel Partners,Germany,Montana,"Channel Partners,Germany,Montana",Medium,91,11,28,2548,127.4,2420.6,1001,1419.6,45370,3,Mar,2024
Small Business,Mexico,Montana,"Small Business,Mexico,Montana",Medium,561,16,23,12903,645.15,12257.85,8976,3281.85,45561,9,Sep,2024
Government,France,Paseo,"Government,France,Paseo",Medium,614,12,27,16578,828.9,15749.1,7368,8381.1,45690,2,Feb,2025
Enterprise,USA,Paseo,"Enterprise,USA,Paseo",Medium,738,10,31,22878,1143.9,21734.1,7380,14354.1,45479,7,Jul,2024
Enterprise,France,Paseo,"Enterprise,France,Paseo",Medium,555,20,21,11655,582.75,11072.25,11100,-27.75,45166,8,Aug,2023
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",Medium,949,11,33,31317,1565.85,29751.15,10439,19312.15,45052,5,May,2023
Government,USA,Paseo,"Government,USA,Paseo",Medium,788,20,25,19700,985,18715,15760,2955,45387,4,Apr,2024
Small Business,USA,Paseo,"Small Business,USA,Paseo",Medium,688,10,19,13072,653.6,12418.4,6880,5538.4,45372,3,Mar,2024
Government,USA,Paseo,"Government,USA,Paseo",Medium,408,20,25,10200,510,9690,8160,1530,45655,12,Dec,2024
Midmarket,France,Paseo,"Midmarket,France,Paseo",Medium,973,16,27,26271,1313.55,24957.45,15568,9389.45,45076,5,May,2023
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,286,17,38,10868,543.4,10324.6,4862,5462.6,45535,8,Aug,2024
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,240,17,38,9120,456,8664,4080,4584,45076,5,May,2023
Enterprise,USA,Paseo,"Enterprise,USA,Paseo",Medium,225,10,31,6975,348.75,6626.25,2250,4376.25,45670,1,Jan,2025
Enterprise,France,Paseo,"Enterprise,France,Paseo",Medium,470,20,21,9870,493.5,9376.5,9400,-23.5,45100,6,Jun,2023
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,367,17,38,13946,697.3,13248.7,6239,7009.7,45062,5,May,2023
Government,USA,Paseo,"Government,USA,Paseo",Medium,552,20,25,13800,690,13110,11040,2070,45705,2,Feb,2025
Government,France,Paseo,"Government,France,Paseo",Medium,595,12,27,16065,803.25,15261.75,7140,8121.75,45673,1,Jan,2025
Midmarket,Germany,Paseo,"Midmarket,Germany,Paseo",Medium,208,16,27,5616,280.8,5335.2,3328,2007.2,45693,2,Feb,2025
Midmarket,USA,Velo,"Midmarket,USA,Velo",Medium,527,13,19,10013,500.65,9512.35,6851,2661.35,45521,8,Aug,2024
Midmarket,Mexico,Velo,"Midmarket,Mexico,Velo",Medium,486,12,21,10206,510.3,9695.7,5832,3863.7,45297,1,Jan,2024
Enterprise,Germany,Velo,"Enterprise,Germany,Velo",Medium,45,20,38,1710,85.5,1624.5,900,724.5,45266,12,Dec,2023
Government,USA,Velo,"Government,USA,Velo",Medium,837,13,38,31806,1590.3,30215.7,10881,19334.7,45050,5,May,2023
Government,USA,Velo,"Government,USA,Velo",Medium,93,13,38,3534,176.7,3357.3,1209,2148.3,45488,7,Jul,2024
Government,France,Velo,"Government,France,Velo",Medium,905,19,22,19910,995.5,18914.5,17195,1719.5,45726,3,Mar,2025
Enterprise,USA,Velo,"Enterprise,USA,Velo",Medium,718,12,36,25848,1292.4,24555.6,8616,15939.6,45408,4,Apr,2024
Enterprise,France,Velo,"Enterprise,France,Velo",Medium,798,16,20,15960,798,15162,12768,2394,45232,11,Nov,2023
Government,France,Velo,"Government,France,Velo",Medium,791,19,22,17402,870.1,16531.9,15029,1502.9,45196,9,Sep,2023
Small Business,Germany,Velo,"Small Business,Germany,Velo",Medium,739,18,30,22170,1108.5,21061.5,13302,7759.5,45749,4,Apr,2025
Government,Canada,VTT,"Government,Canada,VTT",Medium,150,15,36,5400,270,5130,2250,2880,45594,10,Oct,2024
Government,USA,VTT,"Government,USA,VTT",Medium,646,13,25,16150,807.5,15342.5,8398,6944.5,45178,9,Sep,2023
Government,Germany,VTT,"Government,Germany,VTT",Medium,709,13,38,26942,1347.1,25594.9,9217,16377.9,45037,4,Apr,2023
Government,USA,VTT,"Government,USA,VTT",Medium,900,13,25,22500,1125,21375,11700,9675,45056,5,May,2023
Government,USA,VTT,"Government,USA,VTT",Medium,908,13,25,22700,1135,21565,11804,9761,45376,3,Mar,2024
Government,France,VTT,"Government,France,VTT",Medium,527,20,23,12121,606.05,11514.95,10540,974.95,45310,1,Jan,2024
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,296,19,17,5032,251.6,4780.4,5624,-843.6,45713,2,Feb,2025
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,778,19,38,29564,1478.2,28085.8,14782,13303.8,45458,6,Jun,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,939,19,38,35682,1784.1,33897.9,17841,16056.9,45703,2,Feb,2025
Small Business,Germany,Amarilla,"Small Business,Germany,Amarilla",Medium,323,14,26,8398,419.9,7978.1,4522,3456.1,45354,3,Mar,2024
Midmarket,France,Paseo,"Midmarket,France,Paseo",Medium,749,16,27,20223,1011.15,19211.85,11984,7227.85,45658,1,Jan,2025
Government,USA,Carretera,"Government,USA,Carretera",Medium,959,11,19,18221,911.05,17309.95,10549,6760.95,45636,12,Dec,2024
Midmarket,Canada,Carretera,"Midmarket,Canada,Carretera",Medium,894,10,23,20562,1028.1,19533.9,8940,10593.9,45300,1,Jan,2024
Channel Partners,Mexico,Carretera,"Channel Partners,Mexico,Carretera",Medium,657,17,26,17082,854.1,16227.9,11169,5058.9,45257,11,Nov,2023
Channel Partners,Canada,Carretera,"Channel Partners,Canada,Carretera",Medium,857,20,18,15426,771.3,14654.7,17140,-2485.3,45136,7,Jul,2023
Midmarket,USA,Carretera,"Midmarket,USA,Carretera",Medium,726,19,18,13068,653.4,12414.6,13794,-1379.4,45626,11,Nov,2024
Government,USA,Carretera,"Government,USA,Carretera",Medium,927,11,19,17613,880.65,16732.35,10197,6535.35,45273,12,Dec,2023
Enterprise,Germany,Carretera,"Enterprise,Germany,Carretera",Medium,11,18,29,319,3.19,315.81,198,117.81,45298,1,Jan,2024
Government,Mexico,Montana,"Government,Mexico,Montana",Medium,941,15,34,31994,1599.7,30394.3,14115,16279.3,45453,6,Jun,2024
Government,Germany,Montana,"Government,Germany,Montana",Medium,496,16,31,15376,768.8,14607.2,7936,6671.2,45453,6,Jun,2024
Government,France,Montana,"Government,France,Montana",Medium,226,12,35,7910,395.5,7514.5,2712,4802.5,45125,7,Jul,2023
Channel Partners,USA,Montana,"Channel Partners,USA,Montana",Medium,495,17,31,15345,767.25,14577.75,8415,6162.75,45194,9,Sep,2023
Government,France,Paseo,"Government,France,Paseo",Medium,842,12,27,22734,1136.7,21597.3,10104,11493.3,45092,6,Jun,2023
Channel Partners,Canada,Paseo,"Channel Partners,Canada,Paseo",Medium,718,11,21,15078,753.9,14324.1,7898,6426.1,45109,7,Jul,2023
Government,USA,Paseo,"Government,USA,Paseo",Medium,635,20,25,15875,793.75,15081.25,12700,2381.25,45660,1,Jan,2025
Enterprise,Canada,Velo,"Enterprise,Canada,Velo",Medium,194,16,28,5432,271.6,5160.4,3104,2056.4,45715,2,Feb,2025
Enterprise,USA,Velo,"Enterprise,USA,Velo",Medium,272,12,36,9792,489.6,9302.4,3264,6038.4,45199,9,Sep,2023
Midmarket,Germany,Velo,"Midmarket,Germany,Velo",Medium,349,20,38,13262,663.1,12598.9,6980,5618.9,45368,3,Mar,2024
Government,France,Velo,"Government,France,Velo",Medium,155,19,22,3410,170.5,3239.5,2945,294.5,45713,2,Feb,2025
Government,Mexico,Velo,"Government,Mexico,Velo",Medium,276,18,33,9108,455.4,8652.6,4968,3684.6,45340,2,Feb,2024
Small Business,France,Velo,"Small Business,France,Velo",Medium,530,10,34,18020,901,17119,5300,11819,45348,2,Feb,2024
Government,France,Velo,"Government,France,Velo",Medium,879,19,22,19338,966.9,18371.1,16701,1670.1,45609,11,Nov,2024
Midmarket,Canada,VTT,"Midmarket,Canada,VTT",Medium,514,16,31,15934,796.7,15137.3,8224,6913.3,45533,8,Aug,2024
Government,Mexico,VTT,"Government,Mexico,VTT",Medium,295,18,19,5605,280.25,5324.75,5310,14.75,45703,2,Feb,2025
Small Business,France,VTT,"Small Business,France,VTT",Medium,970,18,30,29100,1455,27645,17460,10185,45674,1,Jan,2025
Government,Mexico,VTT,"Government,Mexico,VTT",Medium,73,18,19,1387,69.35,1317.65,1314,3.65,45172,9,Sep,2023
Small Business,Canada,VTT,"Small Business,Canada,VTT",Medium,273,16,16,4368,218.4,4149.6,4368,-218.4,45325,2,Feb,2024
Enterprise,France,Amarilla,"Enterprise,France,Amarilla",Medium,930,20,29,26970,1348.5,25621.5,18600,7021.5,45130,7,Jul,2023
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Medium,794,14,32,25408,1270.4,24137.6,11116,13021.6,45385,4,Apr,2024
Government,USA,Amarilla,"Government,USA,Amarilla",Medium,487,10,19,9253,462.65,8790.35,4870,3920.35,45522,8,Aug,2024
Government,France,Amarilla,"Government,France,Amarilla",Medium,566,19,19,10754,537.7,10216.3,10754,-537.7,45216,10,Oct,2023
Government,France,Amarilla,"Government,France,Amarilla",Medium,567,19,19,10773,538.65,10234.35,10773,-538.65,45411,4,Apr,2024
Government,France,Montana,"Government,France,Montana",Medium,19,12,35,665,6.65,658.35,228,430.35,45741,3,Mar,2025
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Medium,478,13,31,14818,740.9,14077.1,6214,7863.1,45167,8,Aug,2023
Midmarket,Germany,Paseo,"Midmarket,Germany,Paseo",Medium,146,16,27,3942,197.1,3744.9,2336,1408.9,45254,11,Nov,2023
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Medium,322,13,31,9982,499.1,9482.9,4186,5296.9,45417,5,May,2024
Government,France,Paseo,"Government,France,Paseo",Medium,660,12,27,17820,891,16929,7920,9009,45585,10,Oct,2024
Government,Germany,Velo,"Government,Germany,Velo",Medium,412,11,30,12360,618,11742,4532,7210,45042,4,Apr,2023
Government,Mexico,Velo,"Government,Mexico,Velo",Medium,515,18,33,16995,849.75,16145.25,9270,6875.25,45662,1,Jan,2025
Midmarket,USA,VTT,"Midmarket,USA,VTT",Medium,500,11,21,10500,525,9975,5500,4475,45637,12,Dec,2024
Channel Partners,Mexico,Carretera,"Channel Partners,Mexico,Carretera",Medium,802,17,26,20852,1042.6,19809.4,13634,6175.4,45504,7,Jul,2024
Channel Partners,Canada,Carretera,"Channel Partners,Canada,Carretera",Medium,274,20,18,4932,246.6,4685.4,5480,-794.6,45711,2,Feb,2025
Government,Mexico,Carretera,"Government,Mexico,Carretera",Medium,288,14,35,10080,504,9576,4032,5544,45035,4,Apr,2023
Channel Partners,Mexico,Montana,"Channel Partners,Mexico,Montana",Medium,761,10,19,14459,722.95,13736.05,7610,6126.05,45103,6,Jun,2023
Channel Partners,France,Montana,"Channel Partners,France,Montana",Medium,989,11,32,31648,1582.4,30065.6,10879,19186.6,45131,7,Jul,2023
Government,France,Paseo,"Government,France,Paseo",Medium,412,12,27,11124,556.2,10567.8,4944,5623.8,45232,11,Nov,2023
Midmarket,Canada,Velo,"Midmarket,Canada,Velo",Medium,429,14,29,12441,622.05,11818.95,6006,5812.95,45732,3,Mar,2025
Government,Canada,Velo,"Government,Canada,Velo",Medium,210,18,23,4830,241.5,4588.5,3780,808.5,45496,7,Jul,2024
Government,USA,Velo,"Government,USA,Velo",Medium,69,13,38,2622,131.1,2490.9,897,1593.9,45732,3,Mar,2025
Government,Canada,Velo,"Government,Canada,Velo",Medium,729,18,23,16767,838.35,15928.65,13122,2806.65,45074,5,May,2023
Channel Partners,France,VTT,"Channel Partners,France,VTT",Medium,790,15,36,28440,1422,27018,11850,15168,45533,8,Aug,2024
Channel Partners,Germany,VTT,"Channel Partners,Germany,VTT",Medium,797,15,25,19925,996.25,18928.75,11955,6973.75,45045,4,Apr,2023
Government,Canada,VTT,"Government,Canada,VTT",Medium,324,15,36,11664,583.2,11080.8,4860,6220.8,45724,3,Mar,2025
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,879,19,38,33402,1670.1,31731.9,16701,15030.9,45290,12,Dec,2023
Government,USA,Carretera,"Government,USA,Carretera",Medium,404,11,19,7676,383.8,7292.2,4444,2848.2,45231,11,Nov,2023
Small Business,France,Carretera,"Small Business,France,Carretera",Medium,824,18,21,17304,865.2,16438.8,14832,1606.8,45215,10,Oct,2023
Small Business,France,Carretera,"Small Business,France,Carretera",Medium,801,18,21,16821,841.05,15979.95,14418,1561.95,45323,2,Feb,2024
Government,France,Montana,"Government,France,Montana",Medium,80,12,35,2800,140,2660,960,1700,45119,7,Jul,2023
Small Business,France,Montana,"Small Business,France,Montana",Medium,909,15,36,32724,1636.2,31087.8,13635,17452.8,45530,8,Aug,2024
Enterprise,Germany,Montana,"Enterprise,Germany,Montana",Medium,940,17,37,34780,1739,33041,15980,17061,45539,9,Sep,2024
Small Business,Canada,Paseo,"Small Business,Canada,Paseo",Medium,355,10,23,8165,408.25,7756.75,3550,4206.75,45303,1,Jan,2024
Small Business,France,Paseo,"Small Business,France,Paseo",Medium,271,19,28,7588,379.4,7208.6,5149,2059.6,45402,4,Apr,2024
Enterprise,Germany,Paseo,"Enterprise,Germany,Paseo",Medium,393,12,31,12183,609.15,11573.85,4716,6857.85,45457,6,Jun,2024
Midmarket,France,Paseo,"Midmarket,France,Paseo",Medium,138,16,27,3726,186.3,3539.7,2208,1331.7,45109,7,Jul,2023
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Medium,687,13,31,21297,1064.85,20232.15,8931,11301.15,45295,1,Jan,2024
Government,France,Paseo,"Government,France,Paseo",Medium,988,12,27,26676,1333.8,25342.2,11856,13486.2,45558,9,Sep,2024
Small Business,Germany,Paseo,"Small Business,Germany,Paseo",Medium,578,14,16,9248,462.4,8785.6,8092,693.6,45625,11,Nov,2024
Small Business,Canada,Paseo,"Small Business,Canada,Paseo",Medium,965,10,23,22195,1109.75,21085.25,9650,11435.25,45182,9,Sep,2023
Channel Partners,Mexico,Paseo,"Channel Partners,Mexico,Paseo",Medium,941,11,24,22584,1129.2,21454.8,10351,11103.8,45699,2,Feb,2025
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,247,14,22,5434,271.7,5162.3,3458,1704.3,45747,3,Mar,2025
Small Business,France,Velo,"Small Business,France,Velo",Medium,586,10,34,19924,996.2,18927.8,5860,13067.8,45180,9,Sep,2023
Government,Mexico,Velo,"Government,Mexico,Velo",Medium,771,18,33,25443,1272.15,24170.85,13878,10292.85,45224,10,Oct,2023
Enterprise,Germany,Velo,"Enterprise,Germany,Velo",Medium,49,20,38,1862,93.1,1768.9,980,788.9,45146,8,Aug,2023
Government,France,Velo,"Government,France,Velo",Medium,698,19,22,15356,767.8,14588.2,13262,1326.2,45362,3,Mar,2024
Government,USA,Velo,"Government,USA,Velo",Medium,936,13,38,35568,1778.4,33789.6,12168,21621.6,45474,7,Jul,2024
Small Business,USA,Velo,"Small Business,USA,Velo",Medium,629,20,33,20757,1037.85,19719.15,12580,7139.15,45568,10,Oct,2024
Government,Germany,Velo,"Government,Germany,Velo",Medium,110,11,30,3300,165,3135,1210,1925,45691,2,Feb,2025
Channel Partners,Canada,VTT,"Channel Partners,Canada,VTT",Medium,690,19,24,16560,828,15732,13110,2622,45268,12,Dec,2023
Small Business,France,VTT,"Small Business,France,VTT",Medium,826,18,30,24780,1239,23541,14868,8673,45457,6,Jun,2024
Small Business,Mexico,VTT,"Small Business,Mexico,VTT",Medium,948,10,19,18012,900.6,17111.4,9480,7631.4,45144,8,Aug,2023
Enterprise,Canada,Amarilla,"Enterprise,Canada,Amarilla",Medium,214,14,20,4280,214,4066,2996,1070,45419,5,May,2024
Government,France,Amarilla,"Government,France,Amarilla",Medium,928,19,19,17632,881.6,16750.4,17632,-881.6,45054,5,May,2023
Enterprise,Germany,Amarilla,"Enterprise,Germany,Amarilla",Medium,25,10,19,475,4.75,470.25,250,220.25,45520,8,Aug,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,829,19,38,31502,1575.1,29926.9,15751,14175.9,45588,10,Oct,2024
Small Business,USA,Amarilla,"Small Business,USA,Amarilla",Medium,634,11,29,18386,919.3,17466.7,6974,10492.7,45283,12,Dec,2023
Government,Canada,Montana,"Government,Canada,Montana",Medium,622,12,26,16172,808.6,15363.4,7464,7899.4,45050,5,May,2023
Government,USA,Montana,"Government,USA,Montana",Medium,233,15,34,7922,396.1,7525.9,3495,4030.9,45414,5,May,2024
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,801,17,38,30438,1521.9,28916.1,13617,15299.1,45503,7,Jul,2024
Government,USA,Amarilla,"Government,USA,Amarilla",Medium,683,10,19,12977,648.85,12328.15,6830,5498.15,45080,6,Jun,2023
Enterprise,Mexico,Carretera,"Enterprise,Mexico,Carretera",Medium,70,12,26,1820,91,1729,840,889,45507,8,Aug,2024
Midmarket,France,Carretera,"Midmarket,France,Carretera",Medium,793,16,22,17446,872.3,16573.7,12688,3885.7,45249,11,Nov,2023
Government,Mexico,Carretera,"Government,Mexico,Carretera",Medium,792,14,35,27720,1386,26334,11088,15246,45677,1,Jan,2025
Midmarket,France,Montana,"Midmarket,France,Montana",Medium,859,15,17,14603,730.15,13872.85,12885,987.85,45615,11,Nov,2024
Government,Canada,Montana,"Government,Canada,Montana",Medium,852,12,26,22152,1107.6,21044.4,10224,10820.4,45511,8,Aug,2024
Government,Germany,Montana,"Government,Germany,Montana",Medium,125,16,31,3875,193.75,3681.25,2000,1681.25,45033,4,Apr,2023
Small Business,France,Montana,"Small Business,France,Montana",Medium,368,15,36,13248,662.4,12585.6,5520,7065.6,45709,2,Feb,2025
Small Business,Canada,Montana,"Small Business,Canada,Montana",Medium,681,10,37,25197,1259.85,23937.15,6810,17127.15,45617,11,Nov,2024
Midmarket,Germany,Montana,"Midmarket,Germany,Montana",Medium,428,17,16,6848,342.4,6505.6,7276,-770.4,45646,12,Dec,2024
Enterprise,Mexico,Paseo,"Enterprise,Mexico,Paseo",Medium,497,20,25,12425,621.25,11803.75,9940,1863.75,45291,12,Dec,2023
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,303,14,22,6666,333.3,6332.7,4242,2090.7,45539,9,Sep,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,717,14,22,15774,788.7,14985.3,10038,4947.3,45348,2,Feb,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,651,14,22,14322,716.1,13605.9,9114,4491.9,45527,8,Aug,2024
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",Medium,220,11,33,7260,363,6897,2420,4477,45434,5,May,2024
Government,USA,Paseo,"Government,USA,Paseo",Medium,272,20,25,6800,340,6460,5440,1020,45424,5,May,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,47,14,22,1034,51.7,982.3,658,324.3,45690,2,Feb,2025
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,80,14,22,1760,88,1672,1120,552,45286,12,Dec,2023
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,537,14,22,11814,590.7,11223.3,7518,3705.3,45237,11,Nov,2023
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,663,11,21,13923,696.15,13226.85,7293,5933.85,45289,12,Dec,2023
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,834,14,22,18348,917.4,17430.6,11676,5754.6,45185,9,Sep,2023
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,528,11,21,11088,554.4,10533.6,5808,4725.6,45285,12,Dec,2023
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,476,11,21,9996,499.8,9496.2,5236,4260.2,45211,10,Oct,2023
Channel Partners,Canada,Velo,"Channel Partners,Canada,Velo",Medium,623,12,21,13083,654.15,12428.85,7476,4952.85,45323,2,Feb,2024
Government,USA,Velo,"Government,USA,Velo",Medium,512,13,38,19456,972.8,18483.2,6656,11827.2,45073,5,May,2023
Government,Germany,Velo,"Government,Germany,Velo",Medium,330,11,30,9900,495,9405,3630,5775,45409,4,Apr,2024
Small Business,France,Velo,"Small Business,France,Velo",Medium,862,10,34,29308,1465.4,27842.6,8620,19222.6,45155,8,Aug,2023
Small Business,Mexico,Velo,"Small Business,Mexico,Velo",Medium,591,18,35,20685,1034.25,19650.75,10638,9012.75,45598,11,Nov,2024
Government,France,VTT,"Government,France,VTT",Medium,272,20,23,6256,312.8,5943.2,5440,503.2,45146,8,Aug,2023
Government,Germany,VTT,"Government,Germany,VTT",Medium,676,13,38,25688,1284.4,24403.6,8788,15615.6,45637,12,Dec,2024
Government,France,VTT,"Government,France,VTT",Medium,352,20,23,8096,404.8,7691.2,7040,651.2,45398,4,Apr,2024
Government,Germany,VTT,"Government,Germany,VTT",Medium,327,13,38,12426,621.3,11804.7,4251,7553.7,45260,11,Nov,2023
Small Business,Canada,VTT,"Small Business,Canada,VTT",Medium,810,16,16,12960,648,12312,12960,-648,45438,5,May,2024
Small Business,USA,VTT,"Small Business,USA,VTT",Medium,444,10,38,16872,843.6,16028.4,4440,11588.4,45517,8,Aug,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,317,19,38,12046,602.3,11443.7,6023,5420.7,45160,8,Aug,2023
Government,USA,Amarilla,"Government,USA,Amarilla",Medium,546,10,19,10374,518.7,9855.3,5460,4395.3,45594,10,Oct,2024
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,249,19,17,4233,211.65,4021.35,4731,-709.65,45730,3,Mar,2025
Small Business,Mexico,Amarilla,"Small Business,Mexico,Amarilla",Medium,946,13,16,15136,756.8,14379.2,12298,2081.2,45374,3,Mar,2024
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,535,19,17,9095,454.75,8640.25,10165,-1524.75,45183,9,Sep,2023
Midmarket,Germany,Amarilla,"Midmarket,Germany,Amarilla",Medium,694,19,24,16656,832.8,15823.2,13186,2637.2,45422,5,May,2024
Channel Partners,Mexico,Amarilla,"Channel Partners,Mexico,Amarilla",Medium,813,19,32,26016,1300.8,24715.2,15447,9268.2,45533,8,Aug,2024
Small Business,Mexico,Amarilla,"Small Business,Mexico,Amarilla",Medium,503,13,16,8048,402.4,7645.6,6539,1106.6,45289,12,Dec,2023
Government,USA,VTT,"Government,USA,VTT",Medium,987,13,25,24675,1233.75,23441.25,12831,10610.25,45344,2,Feb,2024
Small Business,Canada,Carretera,"Small Business,Canada,Carretera",Medium,867,16,27,23409,1170.45,22238.55,13872,8366.55,45241,11,Nov,2023
Channel Partners,Mexico,Carretera,"Channel Partners,Mexico,Carretera",Medium,361,17,26,9386,469.3,8916.7,6137,2779.7,45379,3,Mar,2024
Small Business,Canada,Montana,"Small Business,Canada,Montana",Medium,732,10,37,27084,1354.2,25729.8,7320,18409.8,45631,12,Dec,2024
Government,France,Montana,"Government,France,Montana",Medium,427,12,35,14945,747.25,14197.75,5124,9073.75,45230,10,Oct,2023
Small Business,France,Montana,"Small Business,France,Montana",Medium,361,15,36,12996,649.8,12346.2,5415,6931.2,45382,3,Mar,2024
Channel Partners,Canada,Montana,"Channel Partners,Canada,Montana",Medium,354,13,33,11682,584.1,11097.9,4602,6495.9,45316,1,Jan,2024
Enterprise,France,Montana,"Enterprise,France,Montana",Medium,634,13,33,20922,1046.1,19875.9,8242,11633.9,45306,1,Jan,2024
Government,Canada,Montana,"Government,Canada,Montana",Medium,403,12,26,10478,523.9,9954.1,4836,5118.1,45575,10,Oct,2024
Enterprise,USA,Montana,"Enterprise,USA,Montana",Medium,652,17,36,23472,1173.6,22298.4,11084,11214.4,45328,2,Feb,2024
Small Business,Germany,Montana,"Small Business,Germany,Montana",Medium,607,14,16,9712,485.6,9226.4,8498,728.4,45125,7,Jul,2023
