Segment,Country,Product,ID,Discount Band,Units Sold,Manufacturing Price,Sale Price,Gross Sales,Discounts,Sales,COGS,Profit,Date,Month Number,Month Name,Year
Government,France,VTT,"Government,France,VTT",Low,472,11,20,9440,472,8968,5192,3776,45251,11,Nov,2023
Midmarket,Mexico,VTT,"Midmarket,Mexico,VTT",Low,631,10,16,10096,504.8,9591.2,6310,3281.2,45735,3,Mar,2025
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Low,752,10,25,18800,940,17860,7520,10340,45449,6,Jun,2024
Enterprise,Mexico,Amarilla,"Enterprise,Mexico,Amarilla",Low,303,11,23,6969,348.45,6620.55,3333,3287.55,45320,1,Jan,2024
Government,Germany,Amarilla,"Government,Germany,Amarilla",Low,683,10,19,12977,648.85,12328.15,6830,5498.15,45709,2,Feb,2025
Midmarket,USA,Amarilla,"Midmarket,USA,Amarilla",Low,889,13,17,15113,755.65,14357.35,11557,2800.35,45504,7,Jul,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Low,501,17,32,16032,801.6,15230.4,8517,6713.4,45554,9,Sep,2024
Government,Germany,Montana,"Government,Germany,Montana",Medium,498,16,34,16932,846.6,16085.4,7968,8117.4,45511,8,Aug,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,885,17,22,19470,973.5,18496.5,15045,3451.5,45570,10,Oct,2024
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,808,10,36,29088,1454.4,27633.6,8080,19553.6,45050,5,May,2023
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,960,17,20,19200,960,18240,16320,1920,45083,6,Jun,2023
Channel Partners,Canada,Paseo,"Channel Partners,Canada,Paseo",Medium,227,17,22,4994,249.7,4744.3,3859,885.3,45638,12,Dec,2024
Channel Partners,Canada,Velo,"Channel Partners,Canada,Velo",Medium,689,11,21,14469,723.45,13745.55,7579,6166.55,45728,3,Mar,2025
Government,Mexico,VTT,"Government,Mexico,VTT",Medium,756,12,21,15876,793.8,15082.2,9072,6010.2,45385,4,Apr,2024
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Medium,287,10,25,7175,358.75,6816.25,2870,3946.25,45585,10,Oct,2024
Channel Partners,Mexico,Amarilla,"Channel Partners,Mexico,Amarilla",Medium,304,17,18,5472,273.6,5198.4,5168,30.4,45543,9,Sep,2024
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,14,10,19,266,2.66,263.34,140,123.34,45058,5,May,2023
Channel Partners,France,Carretera,"Channel Partners,France,Carretera",Medium,756,13,37,27972,1398.6,26573.4,9828,16745.4,45161,8,Aug,2023
Channel Partners,Germany,Carretera,"Channel Partners,Germany,Carretera",Medium,658,11,35,23030,1151.5,21878.5,7238,14640.5,45658,1,Jan,2025
Government,France,Carretera,"Government,France,Carretera",Medium,775,13,23,17825,891.25,16933.75,10075,6858.75,45305,1,Jan,2024
Small Business,USA,Carretera,"Small Business,USA,Carretera",Medium,280,17,31,8680,434,8246,4760,3486,45633,12,Dec,2024
Government,Germany,Carretera,"Government,Germany,Carretera",Medium,735,10,23,16905,845.25,16059.75,7350,8709.75,45663,1,Jan,2025
Midmarket,Mexico,Carretera,"Midmarket,Mexico,Carretera",Medium,664,20,19,12616,630.8,11985.2,13280,-1294.8,45416,5,May,2024
Government,USA,Carretera,"Government,USA,Carretera",Medium,160,10,16,2560,128,2432,1600,832,45281,12,Dec,2023
Government,France,Carretera,"Government,France,Carretera",Medium,841,13,23,19343,967.15,18375.85,10933,7442.85,45197,9,Sep,2023
Government,France,Montana,"Government,France,Montana",Medium,864,13,27,23328,1166.4,22161.6,11232,10929.6,45331,2,Feb,2024
Enterprise,USA,Montana,"Enterprise,USA,Montana",Medium,795,20,16,12720,636,12084,15900,-3816,45197,9,Sep,2023
Government,Mexico,Montana,"Government,Mexico,Montana",Medium,545,14,18,9810,490.5,9319.5,7630,1689.5,45702,2,Feb,2025
Channel Partners,Germany,Montana,"Channel Partners,Germany,Montana",Medium,495,15,32,15840,792,15048,7425,7623,45645,12,Dec,2024
Small Business,Mexico,Montana,"Small Business,Mexico,Montana",Medium,328,19,33,10824,541.2,10282.8,6232,4050.8,45669,1,Jan,2025
Government,France,Paseo,"Government,France,Paseo",Medium,165,19,23,3795,189.75,3605.25,3135,470.25,45278,12,Dec,2023
Enterprise,USA,Paseo,"Enterprise,USA,Paseo",Medium,912,12,35,31920,1596,30324,10944,19380,45159,8,Aug,2023
Enterprise,France,Paseo,"Enterprise,France,Paseo",Medium,504,11,27,13608,680.4,12927.6,5544,7383.6,45720,3,Mar,2025
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",Medium,142,14,32,4544,227.2,4316.8,1988,2328.8,45175,9,Sep,2023
Government,USA,Paseo,"Government,USA,Paseo",Medium,890,17,18,16020,801,15219,15130,89,45468,6,Jun,2024
Small Business,USA,Paseo,"Small Business,USA,Paseo",Medium,124,14,20,2480,124,2356,1736,620,45345,2,Feb,2024
Government,USA,Paseo,"Government,USA,Paseo",Medium,164,17,18,2952,147.6,2804.4,2788,16.4,45708,2,Feb,2025
Midmarket,France,Paseo,"Midmarket,France,Paseo",Medium,276,14,31,8556,427.8,8128.2,3864,4264.2,45108,7,Jul,2023
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,896,10,36,32256,1612.8,30643.2,8960,21683.2,45568,10,Oct,2024
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,49,10,36,1764,88.2,1675.8,490,1185.8,45061,5,May,2023
Enterprise,USA,Paseo,"Enterprise,USA,Paseo",Medium,427,12,35,14945,747.25,14197.75,5124,9073.75,45090,6,Jun,2023
Enterprise,France,Paseo,"Enterprise,France,Paseo",Medium,92,11,27,2484,124.2,2359.8,1012,1347.8,45273,12,Dec,2023
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,985,10,36,35460,1773,33687,9850,23837,45579,10,Oct,2024
Government,USA,Paseo,"Government,USA,Paseo",Medium,830,17,18,14940,747,14193,14110,83,45250,11,Nov,2023
Government,France,Paseo,"Government,France,Paseo",Medium,515,19,23,11845,592.25,11252.75,9785,1467.75,45248,11,Nov,2023
Midmarket,Germany,Paseo,"Midmarket,Germany,Paseo",Medium,564,13,22,12408,620.4,11787.6,7332,4455.6,45338,2,Feb,2024
Midmarket,USA,Velo,"Midmarket,USA,Velo",Medium,856,19,17,14552,727.6,13824.4,16264,-2439.6,45041,4,Apr,2023
Midmarket,Mexico,Velo,"Midmarket,Mexico,Velo",Medium,58,13,38,2204,110.2,2093.8,754,1339.8,45106,6,Jun,2023
Enterprise,Germany,Velo,"Enterprise,Germany,Velo",Medium,427,11,29,12383,619.15,11763.85,4697,7066.85,45271,12,Dec,2023
Government,USA,Velo,"Government,USA,Velo",Medium,199,17,37,7363,368.15,6994.85,3383,3611.85,45622,11,Nov,2024
Government,USA,Velo,"Government,USA,Velo",Medium,803,17,37,29711,1485.55,28225.45,13651,14574.45,45726,3,Mar,2025
Government,France,Velo,"Government,France,Velo",Medium,690,16,25,17250,862.5,16387.5,11040,5347.5,45245,11,Nov,2023
Enterprise,USA,Velo,"Enterprise,USA,Velo",Medium,438,18,23,10074,503.7,9570.3,7884,1686.3,45124,7,Jul,2023
Enterprise,France,Velo,"Enterprise,France,Velo",Medium,857,17,23,19711,985.55,18725.45,14569,4156.45,45382,3,Mar,2024
Government,France,Velo,"Government,France,Velo",Medium,534,16,25,13350,667.5,12682.5,8544,4138.5,45683,1,Jan,2025
Small Business,Germany,Velo,"Small Business,Germany,Velo",Medium,217,17,21,4557,227.85,4329.15,3689,640.15,45343,2,Feb,2024
Government,Canada,VTT,"Government,Canada,VTT",Medium,989,11,33,32637,1631.85,31005.15,10879,20126.15,45280,12,Dec,2023
Government,USA,VTT,"Government,USA,VTT",Medium,340,11,17,5780,289,5491,3740,1751,45664,1,Jan,2025
Government,Germany,VTT,"Government,Germany,VTT",Medium,781,11,27,21087,1054.35,20032.65,8591,11441.65,45645,12,Dec,2024
Government,USA,VTT,"Government,USA,VTT",Medium,866,11,17,14722,736.1,13985.9,9526,4459.9,45271,12,Dec,2023
Government,USA,VTT,"Government,USA,VTT",Medium,690,11,17,11730,586.5,11143.5,7590,3553.5,45147,8,Aug,2023
Government,France,VTT,"Government,France,VTT",Medium,88,11,20,1760,88,1672,968,704,45118,7,Jul,2023
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,922,10,19,17518,875.9,16642.1,9220,7422.1,45558,9,Sep,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,496,17,32,15872,793.6,15078.4,8432,6646.4,45482,7,Jul,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,822,17,32,26304,1315.2,24988.8,13974,11014.8,45475,7,Jul,2024
Small Business,Germany,Amarilla,"Small Business,Germany,Amarilla",Medium,202,20,26,5252,262.6,4989.4,4040,949.4,45237,11,Nov,2023
Midmarket,France,Paseo,"Midmarket,France,Paseo",Medium,33,14,31,1023,51.15,971.85,462,509.85,45184,9,Sep,2023
Government,USA,Carretera,"Government,USA,Carretera",Medium,787,10,16,12592,629.6,11962.4,7870,4092.4,45273,12,Dec,2023
Midmarket,Canada,Carretera,"Midmarket,Canada,Carretera",Medium,300,13,33,9900,495,9405,3900,5505,45356,3,Mar,2024
Channel Partners,Mexico,Carretera,"Channel Partners,Mexico,Carretera",Medium,696,20,34,23664,1183.2,22480.8,13920,8560.8,45380,3,Mar,2024
Channel Partners,Canada,Carretera,"Channel Partners,Canada,Carretera",Medium,735,18,33,24255,1212.75,23042.25,13230,9812.25,45067,5,May,2023
Midmarket,USA,Carretera,"Midmarket,USA,Carretera",Medium,880,20,17,14960,748,14212,17600,-3388,45283,12,Dec,2023
Government,USA,Carretera,"Government,USA,Carretera",Medium,850,10,16,13600,680,12920,8500,4420,45514,8,Aug,2024
Enterprise,Germany,Carretera,"Enterprise,Germany,Carretera",Medium,636,12,25,15900,795,15105,7632,7473,45132,7,Jul,2023
Government,Mexico,Montana,"Government,Mexico,Montana",Medium,412,14,18,7416,370.8,7045.2,5768,1277.2,45239,11,Nov,2023
Government,Germany,Montana,"Government,Germany,Montana",Medium,855,16,34,29070,1453.5,27616.5,13680,13936.5,45655,12,Dec,2024
Government,France,Montana,"Government,France,Montana",Medium,266,13,27,7182,359.1,6822.9,3458,3364.9,45468,6,Jun,2024
Channel Partners,USA,Montana,"Channel Partners,USA,Montana",Medium,158,17,29,4582,229.1,4352.9,2686,1666.9,45368,3,Mar,2024
Government,France,Paseo,"Government,France,Paseo",Medium,155,19,23,3565,178.25,3386.75,2945,441.75,45255,11,Nov,2023
Channel Partners,Canada,Paseo,"Channel Partners,Canada,Paseo",Medium,934,17,22,20548,1027.4,19520.6,15878,3642.6,45416,5,May,2024
Government,USA,Paseo,"Government,USA,Paseo",Medium,680,17,18,12240,612,11628,11560,68,45343,2,Feb,2024
Enterprise,Canada,Velo,"Enterprise,Canada,Velo",Medium,126,18,23,2898,144.9,2753.1,2268,485.1,45080,6,Jun,2023
Enterprise,USA,Velo,"Enterprise,USA,Velo",Medium,235,18,23,5405,270.25,5134.75,4230,904.75,45209,10,Oct,2023
Midmarket,Germany,Velo,"Midmarket,Germany,Velo",Medium,260,11,35,9100,455,8645,2860,5785,45325,2,Feb,2024
Government,France,Velo,"Government,France,Velo",Medium,479,16,25,11975,598.75,11376.25,7664,3712.25,45314,1,Jan,2024
Government,Mexico,Velo,"Government,Mexico,Velo",Medium,722,18,30,21660,1083,20577,12996,7581,45328,2,Feb,2024
Small Business,France,Velo,"Small Business,France,Velo",Medium,277,15,22,6094,304.7,5789.3,4155,1634.3,45362,3,Mar,2024
Government,France,Velo,"Government,France,Velo",Medium,528,16,25,13200,660,12540,8448,4092,45449,6,Jun,2024
Midmarket,Canada,VTT,"Midmarket,Canada,VTT",Medium,416,19,32,13312,665.6,12646.4,7904,4742.4,45188,9,Sep,2023
Government,Mexico,VTT,"Government,Mexico,VTT",Medium,156,12,21,3276,163.8,3112.2,1872,1240.2,45596,10,Oct,2024
Small Business,France,VTT,"Small Business,France,VTT",Medium,254,16,35,8890,444.5,8445.5,4064,4381.5,45184,9,Sep,2023
Government,Mexico,VTT,"Government,Mexico,VTT",Medium,453,12,21,9513,475.65,9037.35,5436,3601.35,45148,8,Aug,2023
Small Business,Canada,VTT,"Small Business,Canada,VTT",Medium,354,10,23,8142,407.1,7734.9,3540,4194.9,45219,10,Oct,2023
Enterprise,France,Amarilla,"Enterprise,France,Amarilla",Medium,231,13,28,6468,323.4,6144.6,3003,3141.6,45116,7,Jul,2023
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Medium,815,10,25,20375,1018.75,19356.25,8150,11206.25,45150,8,Aug,2023
Government,USA,Amarilla,"Government,USA,Amarilla",Medium,386,13,18,6948,347.4,6600.6,5018,1582.6,45622,11,Nov,2024
Government,France,Amarilla,"Government,France,Amarilla",Medium,535,20,18,9630,481.5,9148.5,10700,-1551.5,45451,6,Jun,2024
Government,France,Amarilla,"Government,France,Amarilla",Medium,221,20,18,3978,198.9,3779.1,4420,-640.9,45319,1,Jan,2024
Government,France,Montana,"Government,France,Montana",Medium,647,13,27,17469,873.45,16595.55,8411,8184.55,45028,4,Apr,2023
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Medium,824,13,34,28016,1400.8,26615.2,10712,15903.2,45580,10,Oct,2024
Midmarket,Germany,Paseo,"Midmarket,Germany,Paseo",Medium,337,13,22,7414,370.7,7043.3,4381,2662.3,45303,1,Jan,2024
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Medium,561,13,34,19074,953.7,18120.3,7293,10827.3,45720,3,Mar,2025
Government,France,Paseo,"Government,France,Paseo",Medium,175,19,23,4025,201.25,3823.75,3325,498.75,45535,8,Aug,2024
Government,Germany,Velo,"Government,Germany,Velo",Medium,514,16,37,19018,950.9,18067.1,8224,9843.1,45411,4,Apr,2024
Government,Mexico,Velo,"Government,Mexico,Velo",Medium,915,18,30,27450,1372.5,26077.5,16470,9607.5,45532,8,Aug,2024
Midmarket,USA,VTT,"Midmarket,USA,VTT",Medium,764,17,22,16808,840.4,15967.6,12988,2979.6,45037,4,Apr,2023
Channel Partners,Mexico,Carretera,"Channel Partners,Mexico,Carretera",Medium,675,20,34,22950,1147.5,21802.5,13500,8302.5,45682,1,Jan,2025
Channel Partners,Canada,Carretera,"Channel Partners,Canada,Carretera",Medium,720,18,33,23760,1188,22572,12960,9612,45275,12,Dec,2023
Government,Mexico,Carretera,"Government,Mexico,Carretera",Medium,681,12,26,17706,885.3,16820.7,8172,8648.7,45142,8,Aug,2023
Channel Partners,Mexico,Montana,"Channel Partners,Mexico,Montana",Medium,108,17,19,2052,102.6,1949.4,1836,113.4,45233,11,Nov,2023
Channel Partners,France,Montana,"Channel Partners,France,Montana",Medium,728,19,19,13832,691.6,13140.4,13832,-691.6,45735,3,Mar,2025
Government,France,Paseo,"Government,France,Paseo",Medium,252,19,23,5796,289.8,5506.2,4788,718.2,45158,8,Aug,2023
Midmarket,Canada,Velo,"Midmarket,Canada,Velo",Medium,165,11,32,5280,264,5016,1815,3201,45177,9,Sep,2023
Government,Canada,Velo,"Government,Canada,Velo",Medium,701,19,31,21731,1086.55,20644.45,13319,7325.45,45575,10,Oct,2024
Government,USA,Velo,"Government,USA,Velo",Medium,859,17,37,31783,1589.15,30193.85,14603,15590.85,45363,3,Mar,2024
Government,Canada,Velo,"Government,Canada,Velo",Medium,352,19,31,10912,545.6,10366.4,6688,3678.4,45390,4,Apr,2024
Channel Partners,France,VTT,"Channel Partners,France,VTT",Medium,530,15,35,18550,927.5,17622.5,7950,9672.5,45400,4,Apr,2024
Channel Partners,Germany,VTT,"Channel Partners,Germany,VTT",Medium,362,14,35,12670,633.5,12036.5,5068,6968.5,45615,11,Nov,2024
Government,Canada,VTT,"Government,Canada,VTT",Medium,745,11,33,24585,1229.25,23355.75,8195,15160.75,45075,5,May,2023
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,130,17,32,4160,208,3952,2210,1742,45249,11,Nov,2023
Government,USA,Carretera,"Government,USA,Carretera",Medium,642,10,16,10272,513.6,9758.4,6420,3338.4,45624,11,Nov,2024
Small Business,France,Carretera,"Small Business,France,Carretera",Medium,489,11,38,18582,929.1,17652.9,5379,12273.9,45087,6,Jun,2023
Small Business,France,Carretera,"Small Business,France,Carretera",Medium,456,11,38,17328,866.4,16461.6,5016,11445.6,45512,8,Aug,2024
Government,France,Montana,"Government,France,Montana",Medium,95,13,27,2565,128.25,2436.75,1235,1201.75,45348,2,Feb,2024
Small Business,France,Montana,"Small Business,France,Montana",Medium,570,11,33,18810,940.5,17869.5,6270,11599.5,45053,5,May,2023
Enterprise,Germany,Montana,"Enterprise,Germany,Montana",Medium,203,18,38,7714,385.7,7328.3,3654,3674.3,45320,1,Jan,2024
Small Business,Canada,Paseo,"Small Business,Canada,Paseo",Medium,145,17,20,2900,145,2755,2465,290,45354,3,Mar,2024
Small Business,France,Paseo,"Small Business,France,Paseo",Medium,439,15,16,7024,351.2,6672.8,6585,87.8,45478,7,Jul,2024
Enterprise,Germany,Paseo,"Enterprise,Germany,Paseo",Medium,98,15,31,3038,151.9,2886.1,1470,1416.1,45144,8,Aug,2023
Midmarket,France,Paseo,"Midmarket,France,Paseo",Medium,444,14,31,13764,688.2,13075.8,6216,6859.8,45756,4,Apr,2025
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Medium,415,13,34,14110,705.5,13404.5,5395,8009.5,45504,7,Jul,2024
Government,France,Paseo,"Government,France,Paseo",Medium,41,19,23,943,9.43,933.57,779,154.57,45733,3,Mar,2025
Small Business,Germany,Paseo,"Small Business,Germany,Paseo",Medium,862,19,16,13792,689.6,13102.4,16378,-3275.6,45347,2,Feb,2024
Small Business,Canada,Paseo,"Small Business,Canada,Paseo",Medium,848,17,20,16960,848,16112,14416,1696,45669,1,Jan,2025
Channel Partners,Mexico,Paseo,"Channel Partners,Mexico,Paseo",Medium,688,13,30,20640,1032,19608,8944,10664,45259,11,Nov,2023
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,637,17,22,14014,700.7,13313.3,10829,2484.3,45151,8,Aug,2023
Small Business,France,Velo,"Small Business,France,Velo",Medium,87,15,22,1914,95.7,1818.3,1305,513.3,45080,6,Jun,2023
Government,Mexico,Velo,"Government,Mexico,Velo",Medium,856,18,30,25680,1284,24396,15408,8988,45642,12,Dec,2024
Enterprise,Germany,Velo,"Enterprise,Germany,Velo",Medium,591,11,29,17139,856.95,16282.05,6501,9781.05,45169,8,Aug,2023
Government,France,Velo,"Government,France,Velo",Medium,84,16,25,2100,105,1995,1344,651,45646,12,Dec,2024
Government,USA,Velo,"Government,USA,Velo",Medium,109,17,37,4033,201.65,3831.35,1853,1978.35,45356,3,Mar,2024
Small Business,USA,Velo,"Small Business,USA,Velo",Medium,341,17,34,11594,579.7,11014.3,5797,5217.3,45558,9,Sep,2024
Government,Germany,Velo,"Government,Germany,Velo",Medium,445,16,37,16465,823.25,15641.75,7120,8521.75,45739,3,Mar,2025
Channel Partners,Canada,VTT,"Channel Partners,Canada,VTT",Medium,692,19,38,26296,1314.8,24981.2,13148,11833.2,45131,7,Jul,2023
Small Business,France,VTT,"Small Business,France,VTT",Medium,870,16,35,30450,1522.5,28927.5,13920,15007.5,45399,4,Apr,2024
Small Business,Mexico,VTT,"Small Business,Mexico,VTT",Medium,968,10,25,24200,1210,22990,9680,13310,45206,10,Oct,2023
Enterprise,Canada,Amarilla,"Enterprise,Canada,Amarilla",Medium,562,20,33,18546,927.3,17618.7,11240,6378.7,45664,1,Jan,2025
Government,France,Amarilla,"Government,France,Amarilla",Medium,671,20,18,12078,603.9,11474.1,13420,-1945.9,45070,5,May,2023
Enterprise,Germany,Amarilla,"Enterprise,Germany,Amarilla",Medium,941,18,20,18820,941,17879,16938,941,45272,12,Dec,2023
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,768,17,32,24576,1228.8,23347.2,13056,10291.2,45124,7,Jul,2023
Small Business,USA,Amarilla,"Small Business,USA,Amarilla",Medium,401,11,33,13233,661.65,12571.35,4411,8160.35,45457,6,Jun,2024
Government,Canada,Montana,"Government,Canada,Montana",Medium,131,16,26,3406,170.3,3235.7,2096,1139.7,45220,10,Oct,2023
Government,USA,Montana,"Government,USA,Montana",Medium,599,15,36,21564,1078.2,20485.8,8985,11500.8,45132,7,Jul,2023
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,485,10,36,17460,873,16587,4850,11737,45056,5,May,2023
Government,USA,Amarilla,"Government,USA,Amarilla",Medium,964,13,18,17352,867.6,16484.4,12532,3952.4,45362,3,Mar,2024
Enterprise,Mexico,Carretera,"Enterprise,Mexico,Carretera",Medium,57,19,17,969,9.69,959.31,1083,-123.69,45447,6,Jun,2024
Midmarket,France,Carretera,"Midmarket,France,Carretera",Medium,832,16,29,24128,1206.4,22921.6,13312,9609.6,45127,7,Jul,2023
Government,Mexico,Carretera,"Government,Mexico,Carretera",Medium,402,12,26,10452,522.6,9929.4,4824,5105.4,45046,4,Apr,2023
Midmarket,France,Montana,"Midmarket,France,Montana",Medium,352,19,27,9504,475.2,9028.8,6688,2340.8,45683,1,Jan,2025
Government,Canada,Montana,"Government,Canada,Montana",Medium,584,16,26,15184,759.2,14424.8,9344,5080.8,45317,1,Jan,2024
Government,Germany,Montana,"Government,Germany,Montana",Medium,344,16,34,11696,584.8,11111.2,5504,5607.2,45176,9,Sep,2023
Small Business,France,Montana,"Small Business,France,Montana",Medium,220,11,33,7260,363,6897,2420,4477,45168,8,Aug,2023
Small Business,Canada,Montana,"Small Business,Canada,Montana",Medium,395,14,24,9480,474,9006,5530,3476,45715,2,Feb,2025
Midmarket,Germany,Montana,"Midmarket,Germany,Montana",Medium,714,11,32,22848,1142.4,21705.6,7854,13851.6,45743,3,Mar,2025
Enterprise,Mexico,Paseo,"Enterprise,Mexico,Paseo",Medium,669,17,28,18732,936.6,17795.4,11373,6422.4,45519,8,Aug,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,643,17,22,14146,707.3,13438.7,10931,2507.7,45358,3,Mar,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,917,17,22,20174,1008.7,19165.3,15589,3576.3,45370,3,Mar,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,422,17,22,9284,464.2,8819.8,7174,1645.8,45456,6,Jun,2024
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",Medium,911,14,32,29152,1457.6,27694.4,12754,14940.4,45180,9,Sep,2023
Government,USA,Paseo,"Government,USA,Paseo",Medium,985,17,18,17730,886.5,16843.5,16745,98.5,45181,9,Sep,2023
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,210,17,22,4620,231,4389,3570,819,45522,8,Aug,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,224,17,22,4928,246.4,4681.6,3808,873.6,45671,1,Jan,2025
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,685,17,22,15070,753.5,14316.5,11645,2671.5,45289,12,Dec,2023
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,157,17,20,3140,157,2983,2669,314,45203,10,Oct,2023
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,119,17,22,2618,130.9,2487.1,2023,464.1,45497,7,Jul,2024
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,776,17,20,15520,776,14744,13192,1552,45323,2,Feb,2024
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,747,17,20,14940,747,14193,12699,1494,45671,1,Jan,2025
Channel Partners,Canada,Velo,"Channel Partners,Canada,Velo",Medium,750,11,21,15750,787.5,14962.5,8250,6712.5,45747,3,Mar,2025
Government,USA,Velo,"Government,USA,Velo",Medium,546,17,37,20202,1010.1,19191.9,9282,9909.9,45656,12,Dec,2024
Government,Germany,Velo,"Government,Germany,Velo",Medium,228,16,37,8436,421.8,8014.2,3648,4366.2,45391,4,Apr,2024
Small Business,France,Velo,"Small Business,France,Velo",Medium,410,15,22,9020,451,8569,6150,2419,45215,10,Oct,2023
Small Business,Mexico,Velo,"Small Business,Mexico,Velo",Medium,183,11,33,6039,301.95,5737.05,2013,3724.05,45069,5,May,2023
Government,France,VTT,"Government,France,VTT",Medium,669,11,20,13380,669,12711,7359,5352,45625,11,Nov,2024
Government,Germany,VTT,"Government,Germany,VTT",Medium,42,11,27,1134,56.7,1077.3,462,615.3,45377,3,Mar,2024
Government,France,VTT,"Government,France,VTT",Medium,135,11,20,2700,135,2565,1485,1080,45214,10,Oct,2023
Government,Germany,VTT,"Government,Germany,VTT",Medium,403,11,27,10881,544.05,10336.95,4433,5903.95,45758,4,Apr,2025
Small Business,Canada,VTT,"Small Business,Canada,VTT",Medium,393,10,23,9039,451.95,8587.05,3930,4657.05,45028,4,Apr,2023
Small Business,USA,VTT,"Small Business,USA,VTT",Medium,906,20,22,19932,996.6,18935.4,18120,815.4,45513,8,Aug,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,680,17,32,21760,1088,20672,11560,9112,45143,8,Aug,2023
Government,USA,Amarilla,"Government,USA,Amarilla",Medium,641,13,18,11538,576.9,10961.1,8333,2628.1,45344,2,Feb,2024
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,777,10,19,14763,738.15,14024.85,7770,6254.85,45418,5,May,2024
Small Business,Mexico,Amarilla,"Small Business,Mexico,Amarilla",Medium,259,12,24,6216,310.8,5905.2,3108,2797.2,45132,7,Jul,2023
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,254,10,19,4826,241.3,4584.7,2540,2044.7,45229,10,Oct,2023
Midmarket,Germany,Amarilla,"Midmarket,Germany,Amarilla",Medium,636,13,18,11448,572.4,10875.6,8268,2607.6,45736,3,Mar,2025
Channel Partners,Mexico,Amarilla,"Channel Partners,Mexico,Amarilla",Medium,37,17,18,666,6.66,659.34,629,30.34,45403,4,Apr,2024
Small Business,Mexico,Amarilla,"Small Business,Mexico,Amarilla",Medium,301,12,24,7224,361.2,6862.8,3612,3250.8,45723,3,Mar,2025
Government,USA,VTT,"Government,USA,VTT",Medium,480,11,17,8160,408,7752,5280,2472,45505,8,Aug,2024
Small Business,Canada,Carretera,"Small Business,Canada,Carretera",Medium,567,18,33,18711,935.55,17775.45,10206,7569.45,45358,3,Mar,2024
Channel Partners,Mexico,Carretera,"Channel Partners,Mexico,Carretera",Medium,339,20,34,11526,576.3,10949.7,6780,4169.7,45194,9,Sep,2023
Small Business,Canada,Montana,"Small Business,Canada,Montana",Medium,159,14,24,3816,190.8,3625.2,2226,1399.2,45563,9,Sep,2024
Government,France,Montana,"Government,France,Montana",Medium,676,13,27,18252,912.6,17339.4,8788,8551.4,45211,10,Oct,2023
Small Business,France,Montana,"Small Business,France,Montana",Medium,611,11,33,20163,1008.15,19154.85,6721,12433.85,45738,3,Mar,2025
Channel Partners,Canada,Montana,"Channel Partners,Canada,Montana",Medium,780,14,36,28080,1404,26676,10920,15756,45734,3,Mar,2025
Enterprise,France,Montana,"Enterprise,France,Montana",Medium,403,20,16,6448,322.4,6125.6,8060,-1934.4,45109,7,Jul,2023
Government,Canada,Montana,"Government,Canada,Montana",Medium,96,16,26,2496,124.8,2371.2,1536,835.2,45738,3,Mar,2025
Enterprise,USA,Montana,"Enterprise,USA,Montana",Medium,169,20,16,2704,135.2,2568.8,3380,-811.2,45105,6,Jun,2023
Small Business,Germany,Montana,"Small Business,Germany,Montana",Medium,957,15,31,29667,1483.35,28183.65,14355,13828.65,45125,7,Jul,2023
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",Medium,418,14,32,13376,668.8,12707.2,5852,6855.2,45049,5,May,2023
