Segment,Country,Product,ID,Discount Band,Units Sold,Manufacturing Price,Sale Price,Gross Sales,Discounts,Sales,COGS,Profit,Date,Month Number,Month Name,Year
Midmarket,Mexico,VTT,"Midmarket,Mexico,VTT",Low,544,20,26,14144,707.2,13436.8,10880,2556.8,45303,1,Jan,2024
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Low,713,17,24,17112,855.6,16256.4,12121,4135.4,45333,2,Feb,2024
Enterprise,Mexico,Amarilla,"Enterprise,Mexico,Amarilla",Low,303,18,18,5454,272.7,5181.3,5454,-272.7,45277,12,Dec,2023
Government,Germany,Amarilla,"Government,Germany,Amarilla",Low,850,19,35,29750,1487.5,28262.5,16150,12112.5,45146,8,Aug,2023
Midmarket,USA,Amarilla,"Midmarket,USA,Amarilla",Low,69,11,27,1863,93.15,1769.85,759,1010.85,45451,6,Jun,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Low,299,10,22,6578,328.9,6249.1,2990,3259.1,45150,8,Aug,2023
Government,Germany,Montana,"Government,Germany,Montana",Medium,490,19,25,12250,612.5,11637.5,9310,2327.5,45721,3,Mar,2025
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,295,19,34,10030,501.5,9528.5,5605,3923.5,45207,10,Oct,2023
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,703,10,33,23199,1159.95,22039.05,7030,15009.05,45386,4,Apr,2024
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,279,16,17,4743,237.15,4505.85,4464,41.85,45367,3,Mar,2024
Channel Partners,Canada,Paseo,"Channel Partners,Canada,Paseo",Medium,925,15,24,22200,1110,21090,13875,7215,45568,10,Oct,2024
Channel Partners,Canada,Velo,"Channel Partners,Canada,Velo",Medium,176,19,30,5280,264,5016,3344,1672,45112,7,Jul,2023
Government,Mexico,VTT,"Government,Mexico,VTT",Medium,917,20,22,20174,1008.7,19165.3,18340,825.3,45583,10,Oct,2024
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Medium,374,17,24,8976,448.8,8527.2,6358,2169.2,45324,2,Feb,2024
Channel Partners,Mexico,Amarilla,"Channel Partners,Mexico,Amarilla",Medium,999,15,26,25974,1298.7,24675.3,14985,9690.3,45051,5,May,2023
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,119,19,35,4165,208.25,3956.75,2261,1695.75,45757,4,Apr,2025
Channel Partners,France,Carretera,"Channel Partners,France,Carretera",Medium,421,19,33,13893,694.65,13198.35,7999,5199.35,45393,4,Apr,2024
Channel Partners,Germany,Carretera,"Channel Partners,Germany,Carretera",Medium,744,13,29,21576,1078.8,20497.2,9672,10825.2,45076,5,May,2023
Government,France,Carretera,"Government,France,Carretera",Medium,596,19,24,14304,715.2,13588.8,11324,2264.8,45554,9,Sep,2024
Small Business,USA,Carretera,"Small Business,USA,Carretera",Medium,838,13,29,24302,1215.1,23086.9,10894,12192.9,45338,2,Feb,2024
Government,Germany,Carretera,"Government,Germany,Carretera",Medium,679,12,22,14938,746.9,14191.1,8148,6043.1,45219,10,Oct,2023
Midmarket,Mexico,Carretera,"Midmarket,Mexico,Carretera",Medium,882,17,30,26460,1323,25137,14994,10143,45390,4,Apr,2024
Government,USA,Carretera,"Government,USA,Carretera",Medium,183,17,21,3843,192.15,3650.85,3111,539.85,45606,11,Nov,2024
Government,France,Carretera,"Government,France,Carretera",Medium,299,19,24,7176,358.8,6817.2,5681,1136.2,45636,12,Dec,2024
Government,France,Montana,"Government,France,Montana",Medium,378,10,30,11340,567,10773,3780,6993,45719,3,Mar,2025
Enterprise,USA,Montana,"Enterprise,USA,Montana",Medium,671,19,35,23485,1174.25,22310.75,12749,9561.75,45213,10,Oct,2023
Government,Mexico,Montana,"Government,Mexico,Montana",Medium,641,12,34,21794,1089.7,20704.3,7692,13012.3,45506,8,Aug,2024
Channel Partners,Germany,Montana,"Channel Partners,Germany,Montana",Medium,987,20,36,35532,1776.6,33755.4,19740,14015.4,45609,11,Nov,2024
Small Business,Mexico,Montana,"Small Business,Mexico,Montana",Medium,47,13,18,846,8.46,837.54,611,226.54,45101,6,Jun,2023
Government,France,Paseo,"Government,France,Paseo",Medium,402,15,26,10452,522.6,9929.4,6030,3899.4,45546,9,Sep,2024
Enterprise,USA,Paseo,"Enterprise,USA,Paseo",Medium,59,18,17,1003,50.15,952.85,1062,-109.15,45700,2,Feb,2025
Enterprise,France,Paseo,"Enterprise,France,Paseo",Medium,286,17,20,5720,286,5434,4862,572,45142,8,Aug,2023
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",Medium,336,16,29,9744,487.2,9256.8,5376,3880.8,45353,3,Mar,2024
Government,USA,Paseo,"Government,USA,Paseo",Medium,283,12,28,7924,396.2,7527.8,3396,4131.8,45704,2,Feb,2025
Small Business,USA,Paseo,"Small Business,USA,Paseo",Medium,105,16,24,2520,126,2394,1680,714,45209,10,Oct,2023
Government,USA,Paseo,"Government,USA,Paseo",Medium,755,12,28,21140,1057,20083,9060,11023,45332,2,Feb,2024
Midmarket,France,Paseo,"Midmarket,France,Paseo",Medium,900,10,34,30600,1530,29070,9000,20070,45065,5,May,2023
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,544,10,33,17952,897.6,17054.4,5440,11614.4,45743,3,Mar,2025
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,668,10,33,22044,1102.2,20941.8,6680,14261.8,45749,4,Apr,2025
Enterprise,USA,Paseo,"Enterprise,USA,Paseo",Medium,588,18,17,9996,499.8,9496.2,10584,-1087.8,45510,8,Aug,2024
Enterprise,France,Paseo,"Enterprise,France,Paseo",Medium,375,17,20,7500,375,7125,6375,750,45537,9,Sep,2024
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,62,10,33,2046,102.3,1943.7,620,1323.7,45161,8,Aug,2023
Government,USA,Paseo,"Government,USA,Paseo",Medium,906,12,28,25368,1268.4,24099.6,10872,13227.6,45191,9,Sep,2023
Government,France,Paseo,"Government,France,Paseo",Medium,371,15,26,9646,482.3,9163.7,5565,3598.7,45156,8,Aug,2023
Midmarket,Germany,Paseo,"Midmarket,Germany,Paseo",Medium,903,19,24,21672,1083.6,20588.4,17157,3431.4,45499,7,Jul,2024
Midmarket,USA,Velo,"Midmarket,USA,Velo",Medium,51,16,36,1836,91.8,1744.2,816,928.2,45412,4,Apr,2024
Midmarket,Mexico,Velo,"Midmarket,Mexico,Velo",Medium,552,17,22,12144,607.2,11536.8,9384,2152.8,45061,5,May,2023
Enterprise,Germany,Velo,"Enterprise,Germany,Velo",Medium,381,12,33,12573,628.65,11944.35,4572,7372.35,45415,5,May,2024
Government,USA,Velo,"Government,USA,Velo",Medium,910,10,24,21840,1092,20748,9100,11648,45201,10,Oct,2023
Government,USA,Velo,"Government,USA,Velo",Medium,508,10,24,12192,609.6,11582.4,5080,6502.4,45623,11,Nov,2024
Government,France,Velo,"Government,France,Velo",Medium,53,18,35,1855,92.75,1762.25,954,808.25,45212,10,Oct,2023
Enterprise,USA,Velo,"Enterprise,USA,Velo",Medium,865,16,32,27680,1384,26296,13840,12456,45645,12,Dec,2024
Enterprise,France,Velo,"Enterprise,France,Velo",Medium,219,13,32,7008,350.4,6657.6,2847,3810.6,45056,5,May,2023
Government,France,Velo,"Government,France,Velo",Medium,517,18,35,18095,904.75,17190.25,9306,7884.25,45522,8,Aug,2024
Small Business,Germany,Velo,"Small Business,Germany,Velo",Medium,539,18,18,9702,485.1,9216.9,9702,-485.1,45683,1,Jan,2025
Government,Canada,VTT,"Government,Canada,VTT",Medium,527,15,20,10540,527,10013,7905,2108,45244,11,Nov,2023
Government,USA,VTT,"Government,USA,VTT",Medium,421,10,21,8841,442.05,8398.95,4210,4188.95,45267,12,Dec,2023
Government,Germany,VTT,"Government,Germany,VTT",Medium,658,12,37,24346,1217.3,23128.7,7896,15232.7,45635,12,Dec,2024
Government,USA,VTT,"Government,USA,VTT",Medium,15,10,21,315,3.15,311.85,150,161.85,45029,4,Apr,2023
Government,USA,VTT,"Government,USA,VTT",Medium,941,10,21,19761,988.05,18772.95,9410,9362.95,45058,5,May,2023
Government,France,VTT,"Government,France,VTT",Medium,59,10,33,1947,97.35,1849.65,590,1259.65,45182,9,Sep,2023
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,433,19,35,15155,757.75,14397.25,8227,6170.25,45223,10,Oct,2023
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,401,10,22,8822,441.1,8380.9,4010,4370.9,45079,6,Jun,2023
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,105,10,22,2310,115.5,2194.5,1050,1144.5,45313,1,Jan,2024
Small Business,Germany,Amarilla,"Small Business,Germany,Amarilla",Medium,225,20,25,5625,281.25,5343.75,4500,843.75,45123,7,Jul,2023
Midmarket,France,Paseo,"Midmarket,France,Paseo",Medium,503,10,34,17102,855.1,16246.9,5030,11216.9,45242,11,Nov,2023
Government,USA,Carretera,"Government,USA,Carretera",Medium,873,17,21,18333,916.65,17416.35,14841,2575.35,45708,2,Feb,2025
Midmarket,Canada,Carretera,"Midmarket,Canada,Carretera",Medium,972,19,36,34992,1749.6,33242.4,18468,14774.4,45074,5,May,2023
Channel Partners,Mexico,Carretera,"Channel Partners,Mexico,Carretera",Medium,931,18,28,26068,1303.4,24764.6,16758,8006.6,45063,5,May,2023
Channel Partners,Canada,Carretera,"Channel Partners,Canada,Carretera",Medium,269,15,21,5649,282.45,5366.55,4035,1331.55,45571,10,Oct,2024
Midmarket,USA,Carretera,"Midmarket,USA,Carretera",Medium,367,17,35,12845,642.25,12202.75,6239,5963.75,45074,5,May,2023
Government,USA,Carretera,"Government,USA,Carretera",Medium,63,17,21,1323,66.15,1256.85,1071,185.85,45303,1,Jan,2024
Enterprise,Germany,Carretera,"Enterprise,Germany,Carretera",Medium,743,11,35,26005,1300.25,24704.75,8173,16531.75,45245,11,Nov,2023
Government,Mexico,Montana,"Government,Mexico,Montana",Medium,697,12,34,23698,1184.9,22513.1,8364,14149.1,45314,1,Jan,2024
Government,Germany,Montana,"Government,Germany,Montana",Medium,394,19,25,9850,492.5,9357.5,7486,1871.5,45215,10,Oct,2023
Government,France,Montana,"Government,France,Montana",Medium,141,10,30,4230,211.5,4018.5,1410,2608.5,45429,5,May,2024
Channel Partners,USA,Montana,"Channel Partners,USA,Montana",Medium,265,17,29,7685,384.25,7300.75,4505,2795.75,45370,3,Mar,2024
Government,France,Paseo,"Government,France,Paseo",Medium,130,15,26,3380,169,3211,1950,1261,45581,10,Oct,2024
Channel Partners,Canada,Paseo,"Channel Partners,Canada,Paseo",Medium,679,15,24,16296,814.8,15481.2,10185,5296.2,45375,3,Mar,2024
Government,USA,Paseo,"Government,USA,Paseo",Medium,874,12,28,24472,1223.6,23248.4,10488,12760.4,45332,2,Feb,2024
Enterprise,Canada,Velo,"Enterprise,Canada,Velo",Medium,650,11,19,12350,617.5,11732.5,7150,4582.5,45050,5,May,2023
Enterprise,USA,Velo,"Enterprise,USA,Velo",Medium,305,16,32,9760,488,9272,4880,4392,45087,6,Jun,2023
Midmarket,Germany,Velo,"Midmarket,Germany,Velo",Medium,569,11,27,15363,768.15,14594.85,6259,8335.85,45685,1,Jan,2025
Government,France,Velo,"Government,France,Velo",Medium,848,18,35,29680,1484,28196,15264,12932,45099,6,Jun,2023
Government,Mexico,Velo,"Government,Mexico,Velo",Medium,284,15,30,8520,426,8094,4260,3834,45110,7,Jul,2023
Small Business,France,Velo,"Small Business,France,Velo",Medium,606,17,20,12120,606,11514,10302,1212,45679,1,Jan,2025
Government,France,Velo,"Government,France,Velo",Medium,515,18,35,18025,901.25,17123.75,9270,7853.75,45594,10,Oct,2024
Midmarket,Canada,VTT,"Midmarket,Canada,VTT",Medium,756,12,17,12852,642.6,12209.4,9072,3137.4,45536,9,Sep,2024
Government,Mexico,VTT,"Government,Mexico,VTT",Medium,422,20,22,9284,464.2,8819.8,8440,379.8,45175,9,Sep,2023
Small Business,France,VTT,"Small Business,France,VTT",Medium,600,14,31,18600,930,17670,8400,9270,45297,1,Jan,2024
Government,Mexico,VTT,"Government,Mexico,VTT",Medium,471,20,22,10362,518.1,9843.9,9420,423.9,45582,10,Oct,2024
Small Business,Canada,VTT,"Small Business,Canada,VTT",Medium,920,14,31,28520,1426,27094,12880,14214,45101,6,Jun,2023
Enterprise,France,Amarilla,"Enterprise,France,Amarilla",Medium,699,11,16,11184,559.2,10624.8,7689,2935.8,45623,11,Nov,2024
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Medium,198,17,24,4752,237.6,4514.4,3366,1148.4,45396,4,Apr,2024
Government,USA,Amarilla,"Government,USA,Amarilla",Medium,889,20,33,29337,1466.85,27870.15,17780,10090.15,45183,9,Sep,2023
Government,France,Amarilla,"Government,France,Amarilla",Medium,357,12,21,7497,374.85,7122.15,4284,2838.15,45523,8,Aug,2024
Government,France,Amarilla,"Government,France,Amarilla",Medium,886,12,21,18606,930.3,17675.7,10632,7043.7,45335,2,Feb,2024
Government,France,Montana,"Government,France,Montana",Medium,434,10,30,13020,651,12369,4340,8029,45445,6,Jun,2024
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Medium,619,20,35,21665,1083.25,20581.75,12380,8201.75,45256,11,Nov,2023
Midmarket,Germany,Paseo,"Midmarket,Germany,Paseo",Medium,309,19,24,7416,370.8,7045.2,5871,1174.2,45324,2,Feb,2024
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Medium,546,20,35,19110,955.5,18154.5,10920,7234.5,45435,5,May,2024
Government,France,Paseo,"Government,France,Paseo",Medium,894,15,26,23244,1162.2,22081.8,13410,8671.8,45165,8,Aug,2023
Government,Germany,Velo,"Government,Germany,Velo",Medium,661,18,29,19169,958.45,18210.55,11898,6312.55,45173,9,Sep,2023
Government,Mexico,Velo,"Government,Mexico,Velo",Medium,915,15,30,27450,1372.5,26077.5,13725,12352.5,45131,7,Jul,2023
Midmarket,USA,VTT,"Midmarket,USA,VTT",Medium,129,10,38,4902,245.1,4656.9,1290,3366.9,45504,7,Jul,2024
Channel Partners,Mexico,Carretera,"Channel Partners,Mexico,Carretera",Medium,602,18,28,16856,842.8,16013.2,10836,5177.2,45344,2,Feb,2024
Channel Partners,Canada,Carretera,"Channel Partners,Canada,Carretera",Medium,970,15,21,20370,1018.5,19351.5,14550,4801.5,45466,6,Jun,2024
Government,Mexico,Carretera,"Government,Mexico,Carretera",Medium,162,13,20,3240,162,3078,2106,972,45248,11,Nov,2023
Channel Partners,Mexico,Montana,"Channel Partners,Mexico,Montana",Medium,485,14,26,12610,630.5,11979.5,6790,5189.5,45243,11,Nov,2023
Channel Partners,France,Montana,"Channel Partners,France,Montana",Medium,364,11,29,10556,527.8,10028.2,4004,6024.2,45599,11,Nov,2024
Government,France,Paseo,"Government,France,Paseo",Medium,37,15,26,962,9.62,952.38,555,397.38,45216,10,Oct,2023
Midmarket,Canada,Velo,"Midmarket,Canada,Velo",Medium,477,13,36,17172,858.6,16313.4,6201,10112.4,45229,10,Oct,2023
Government,Canada,Velo,"Government,Canada,Velo",Medium,547,14,35,19145,957.25,18187.75,7658,10529.75,45643,12,Dec,2024
Government,USA,Velo,"Government,USA,Velo",Medium,546,10,24,13104,655.2,12448.8,5460,6988.8,45493,7,Jul,2024
Government,Canada,Velo,"Government,Canada,Velo",Medium,353,14,35,12355,617.75,11737.25,4942,6795.25,45178,9,Sep,2023
Channel Partners,France,VTT,"Channel Partners,France,VTT",Medium,371,11,34,12614,630.7,11983.3,4081,7902.3,45458,6,Jun,2024
Channel Partners,Germany,VTT,"Channel Partners,Germany,VTT",Medium,660,15,23,15180,759,14421,9900,4521,45382,3,Mar,2024
Government,Canada,VTT,"Government,Canada,VTT",Medium,797,15,20,15940,797,15143,11955,3188,45748,4,Apr,2025
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,761,10,22,16742,837.1,15904.9,7610,8294.9,45244,11,Nov,2023
Government,USA,Carretera,"Government,USA,Carretera",Medium,960,17,21,20160,1008,19152,16320,2832,45391,4,Apr,2024
Small Business,France,Carretera,"Small Business,France,Carretera",Medium,982,14,30,29460,1473,27987,13748,14239,45552,9,Sep,2024
Small Business,France,Carretera,"Small Business,France,Carretera",Medium,980,14,30,29400,1470,27930,13720,14210,45258,11,Nov,2023
Government,France,Montana,"Government,France,Montana",Medium,487,10,30,14610,730.5,13879.5,4870,9009.5,45529,8,Aug,2024
Small Business,France,Montana,"Small Business,France,Montana",Medium,659,19,18,11862,593.1,11268.9,12521,-1252.1,45086,6,Jun,2023
Enterprise,Germany,Montana,"Enterprise,Germany,Montana",Medium,290,12,24,6960,348,6612,3480,3132,45600,11,Nov,2024
Small Business,Canada,Paseo,"Small Business,Canada,Paseo",Medium,58,18,26,1508,75.4,1432.6,1044,388.6,45051,5,May,2023
Small Business,France,Paseo,"Small Business,France,Paseo",Medium,437,13,16,6992,349.6,6642.4,5681,961.4,45339,2,Feb,2024
Enterprise,Germany,Paseo,"Enterprise,Germany,Paseo",Medium,48,17,17,816,8.16,807.84,816,-8.16,45552,9,Sep,2024
Midmarket,France,Paseo,"Midmarket,France,Paseo",Medium,493,10,34,16762,838.1,15923.9,4930,10993.9,45643,12,Dec,2024
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Medium,963,20,35,33705,1685.25,32019.75,19260,12759.75,45197,9,Sep,2023
Government,France,Paseo,"Government,France,Paseo",Medium,259,15,26,6734,336.7,6397.3,3885,2512.3,45179,9,Sep,2023
Small Business,Germany,Paseo,"Small Business,Germany,Paseo",Medium,496,11,36,17856,892.8,16963.2,5456,11507.2,45371,3,Mar,2024
Small Business,Canada,Paseo,"Small Business,Canada,Paseo",Medium,945,18,26,24570,1228.5,23341.5,17010,6331.5,45043,4,Apr,2023
Channel Partners,Mexico,Paseo,"Channel Partners,Mexico,Paseo",Medium,609,15,22,13398,669.9,12728.1,9135,3593.1,45344,2,Feb,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,174,19,34,5916,295.8,5620.2,3306,2314.2,45192,9,Sep,2023
Small Business,France,Velo,"Small Business,France,Velo",Medium,158,17,20,3160,158,3002,2686,316,45569,10,Oct,2024
Government,Mexico,Velo,"Government,Mexico,Velo",Medium,747,15,30,22410,1120.5,21289.5,11205,10084.5,45727,3,Mar,2025
Enterprise,Germany,Velo,"Enterprise,Germany,Velo",Medium,371,12,33,12243,612.15,11630.85,4452,7178.85,45027,4,Apr,2023
Government,France,Velo,"Government,France,Velo",Medium,473,18,35,16555,827.75,15727.25,8514,7213.25,45042,4,Apr,2023
Government,USA,Velo,"Government,USA,Velo",Medium,730,10,24,17520,876,16644,7300,9344,45593,10,Oct,2024
Small Business,USA,Velo,"Small Business,USA,Velo",Medium,558,11,17,9486,474.3,9011.7,6138,2873.7,45361,3,Mar,2024
Government,Germany,Velo,"Government,Germany,Velo",Medium,861,18,29,24969,1248.45,23720.55,15498,8222.55,45685,1,Jan,2025
Channel Partners,Canada,VTT,"Channel Partners,Canada,VTT",Medium,879,19,30,26370,1318.5,25051.5,16701,8350.5,45745,3,Mar,2025
Small Business,France,VTT,"Small Business,France,VTT",Medium,505,14,31,15655,782.75,14872.25,7070,7802.25,45169,8,Aug,2023
Small Business,Mexico,VTT,"Small Business,Mexico,VTT",Medium,883,10,16,14128,706.4,13421.6,8830,4591.6,45197,9,Sep,2023
Enterprise,Canada,Amarilla,"Enterprise,Canada,Amarilla",Medium,242,12,26,6292,314.6,5977.4,2904,3073.4,45048,5,May,2023
Government,France,Amarilla,"Government,France,Amarilla",Medium,740,12,21,15540,777,14763,8880,5883,45459,6,Jun,2024
Enterprise,Germany,Amarilla,"Enterprise,Germany,Amarilla",Medium,230,16,18,4140,207,3933,3680,253,45231,11,Nov,2023
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,133,10,22,2926,146.3,2779.7,1330,1449.7,45736,3,Mar,2025
Small Business,USA,Amarilla,"Small Business,USA,Amarilla",Medium,284,14,17,4828,241.4,4586.6,3976,610.6,45173,9,Sep,2023
Government,Canada,Montana,"Government,Canada,Montana",Medium,649,18,22,14278,713.9,13564.1,11682,1882.1,45311,1,Jan,2024
Government,USA,Montana,"Government,USA,Montana",Medium,717,11,27,19359,967.95,18391.05,7887,10504.05,45691,2,Feb,2025
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,365,10,33,12045,602.25,11442.75,3650,7792.75,45410,4,Apr,2024
Government,USA,Amarilla,"Government,USA,Amarilla",Medium,63,20,33,2079,103.95,1975.05,1260,715.05,45503,7,Jul,2024
Enterprise,Mexico,Carretera,"Enterprise,Mexico,Carretera",Medium,69,18,28,1932,96.6,1835.4,1242,593.4,45414,5,May,2024
Midmarket,France,Carretera,"Midmarket,France,Carretera",Medium,558,10,28,15624,781.2,14842.8,5580,9262.8,45588,10,Oct,2024
Government,Mexico,Carretera,"Government,Mexico,Carretera",Medium,837,13,20,16740,837,15903,10881,5022,45083,6,Jun,2023
Midmarket,France,Montana,"Midmarket,France,Montana",Medium,919,16,37,34003,1700.15,32302.85,14704,17598.85,45726,3,Mar,2025
Government,Canada,Montana,"Government,Canada,Montana",Medium,466,18,22,10252,512.6,9739.4,8388,1351.4,45213,10,Oct,2023
Government,Germany,Montana,"Government,Germany,Montana",Medium,72,19,25,1800,90,1710,1368,342,45035,4,Apr,2023
Small Business,France,Montana,"Small Business,France,Montana",Medium,635,19,18,11430,571.5,10858.5,12065,-1206.5,45654,12,Dec,2024
Small Business,Canada,Montana,"Small Business,Canada,Montana",Medium,18,14,24,432,4.32,427.68,252,175.68,45329,2,Feb,2024
Midmarket,Germany,Montana,"Midmarket,Germany,Montana",Medium,85,11,37,3145,157.25,2987.75,935,2052.75,45649,12,Dec,2024
Enterprise,Mexico,Paseo,"Enterprise,Mexico,Paseo",Medium,295,16,19,5605,280.25,5324.75,4720,604.75,45279,12,Dec,2023
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,974,19,34,33116,1655.8,31460.2,18506,12954.2,45263,12,Dec,2023
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,245,19,34,8330,416.5,7913.5,4655,3258.5,45711,2,Feb,2025
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,555,19,34,18870,943.5,17926.5,10545,7381.5,45724,3,Mar,2025
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",Medium,328,16,29,9512,475.6,9036.4,5248,3788.4,45238,11,Nov,2023
Government,USA,Paseo,"Government,USA,Paseo",Medium,873,12,28,24444,1222.2,23221.8,10476,12745.8,45366,3,Mar,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,998,19,34,33932,1696.6,32235.4,18962,13273.4,45561,9,Sep,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,61,19,34,2074,103.7,1970.3,1159,811.3,45732,3,Mar,2025
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,608,19,34,20672,1033.6,19638.4,11552,8086.4,45533,8,Aug,2024
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,887,16,17,15079,753.95,14325.05,14192,133.05,45186,9,Sep,2023
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,316,19,34,10744,537.2,10206.8,6004,4202.8,45588,10,Oct,2024
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,300,16,17,5100,255,4845,4800,45,45509,8,Aug,2024
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,675,16,17,11475,573.75,10901.25,10800,101.25,45424,5,May,2024
Channel Partners,Canada,Velo,"Channel Partners,Canada,Velo",Medium,408,19,30,12240,612,11628,7752,3876,45138,7,Jul,2023
Government,USA,Velo,"Government,USA,Velo",Medium,902,10,24,21648,1082.4,20565.6,9020,11545.6,45536,9,Sep,2024
Government,Germany,Velo,"Government,Germany,Velo",Medium,389,18,29,11281,564.05,10716.95,7002,3714.95,45223,10,Oct,2023
Small Business,France,Velo,"Small Business,France,Velo",Medium,12,17,20,240,2.4,237.6,204,33.6,45755,4,Apr,2025
Small Business,Mexico,Velo,"Small Business,Mexico,Velo",Medium,228,15,36,8208,410.4,7797.6,3420,4377.6,45081,6,Jun,2023
Government,France,VTT,"Government,France,VTT",Medium,84,10,33,2772,138.6,2633.4,840,1793.4,45495,7,Jul,2024
Government,Germany,VTT,"Government,Germany,VTT",Medium,931,12,37,34447,1722.35,32724.65,11172,21552.65,45222,10,Oct,2023
Government,France,VTT,"Government,France,VTT",Medium,687,10,33,22671,1133.55,21537.45,6870,14667.45,45552,9,Sep,2024
Government,Germany,VTT,"Government,Germany,VTT",Medium,201,12,37,7437,371.85,7065.15,2412,4653.15,45473,6,Jun,2024
Small Business,Canada,VTT,"Small Business,Canada,VTT",Medium,608,14,31,18848,942.4,17905.6,8512,9393.6,45438,5,May,2024
Small Business,USA,VTT,"Small Business,USA,VTT",Medium,855,14,33,28215,1410.75,26804.25,11970,14834.25,45719,3,Mar,2025
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,991,10,22,21802,1090.1,20711.9,9910,10801.9,45133,7,Jul,2023
Government,USA,Amarilla,"Government,USA,Amarilla",Medium,96,20,33,3168,158.4,3009.6,1920,1089.6,45152,8,Aug,2023
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,258,19,35,9030,451.5,8578.5,4902,3676.5,45057,5,May,2023
Small Business,Mexico,Amarilla,"Small Business,Mexico,Amarilla",Medium,986,12,37,36482,1824.1,34657.9,11832,22825.9,45492,7,Jul,2024
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,121,19,35,4235,211.75,4023.25,2299,1724.25,45442,5,May,2024
Midmarket,Germany,Amarilla,"Midmarket,Germany,Amarilla",Medium,937,10,26,24362,1218.1,23143.9,9370,13773.9,45597,11,Nov,2024
Channel Partners,Mexico,Amarilla,"Channel Partners,Mexico,Amarilla",Medium,328,15,26,8528,426.4,8101.6,4920,3181.6,45365,3,Mar,2024
Small Business,Mexico,Amarilla,"Small Business,Mexico,Amarilla",Medium,106,12,37,3922,196.1,3725.9,1272,2453.9,45069,5,May,2023
Government,USA,VTT,"Government,USA,VTT",Medium,470,10,21,9870,493.5,9376.5,4700,4676.5,45062,5,May,2023
Small Business,Canada,Carretera,"Small Business,Canada,Carretera",Medium,881,14,23,20263,1013.15,19249.85,12334,6915.85,45470,6,Jun,2024
Channel Partners,Mexico,Carretera,"Channel Partners,Mexico,Carretera",Medium,935,18,28,26180,1309,24871,16830,8041,45545,9,Sep,2024
Small Business,Canada,Montana,"Small Business,Canada,Montana",Medium,185,14,24,4440,222,4218,2590,1628,45463,6,Jun,2024
Government,France,Montana,"Government,France,Montana",Medium,640,10,30,19200,960,18240,6400,11840,45701,2,Feb,2025
Small Business,France,Montana,"Small Business,France,Montana",Medium,963,19,18,17334,866.7,16467.3,18297,-1829.7,45363,3,Mar,2024
Channel Partners,Canada,Montana,"Channel Partners,Canada,Montana",Medium,411,15,18,7398,369.9,7028.1,6165,863.1,45554,9,Sep,2024
Enterprise,France,Montana,"Enterprise,France,Montana",Medium,218,15,29,6322,316.1,6005.9,3270,2735.9,45438,5,May,2024
Government,Canada,Montana,"Government,Canada,Montana",Medium,285,18,22,6270,313.5,5956.5,5130,826.5,45409,4,Apr,2024
Enterprise,USA,Montana,"Enterprise,USA,Montana",Medium,922,19,35,32270,1613.5,30656.5,17518,13138.5,45665,1,Jan,2025
Small Business,Germany,Montana,"Small Business,Germany,Montana",Medium,465,11,24,11160,558,10602,5115,5487,45458,6,Jun,2024
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",Medium,412,16,29,11948,597.4,11350.6,6592,4758.6,45314,1,Jan,2024
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,752,16,17,12784,639.2,12144.8,12032,112.8,45084,6,Jun,2023
