Segment,Country,Product,ID,Discount Band,Units Sold,Manufacturing Price,Sale Price,Gross Sales,Discounts,Sales,COGS,Profit,Date,Month Number,Month Name,Year
Midmarket,Mexico,VTT,"Midmarket,Mexico,VTT",Low,119,12,35,4165,208.25,3956.75,1428,2528.75,45460,6,Jun,2024
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Low,283,15,19,5377,268.85,5108.15,4245,863.15,45124,7,Jul,2023
Enterprise,Mexico,Amarilla,"Enterprise,Mexico,Amarilla",Low,918,11,33,30294,1514.7,28779.3,10098,18681.3,45587,10,Oct,2024
Government,Germany,Amarilla,"Government,Germany,Amarilla",Low,489,18,24,11736,586.8,11149.2,8802,2347.2,45487,7,Jul,2024
Midmarket,USA,Amarilla,"Midmarket,USA,Amarilla",Low,793,15,18,14274,713.7,13560.3,11895,1665.3,45349,2,Feb,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Low,457,14,21,9597,479.85,9117.15,6398,2719.15,45525,8,Aug,2024
Government,Germany,Montana,"Government,Germany,Montana",Medium,423,15,33,13959,697.95,13261.05,6345,6916.05,45336,2,Feb,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,727,20,19,13813,690.65,13122.35,14540,-1417.65,45181,9,Sep,2023
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,844,18,18,15192,759.6,14432.4,15192,-759.6,45515,8,Aug,2024
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,222,10,26,5772,288.6,5483.4,2220,3263.4,45221,10,Oct,2023
Channel Partners,Canada,Paseo,"Channel Partners,Canada,Paseo",Medium,509,20,31,15779,788.95,14990.05,10180,4810.05,45556,9,Sep,2024
Channel Partners,Canada,Velo,"Channel Partners,Canada,Velo",Medium,452,10,29,13108,655.4,12452.6,4520,7932.6,45536,9,Sep,2024
Government,Mexico,VTT,"Government,Mexico,VTT",Medium,385,10,24,9240,462,8778,3850,4928,45538,9,Sep,2024
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Medium,731,15,19,13889,694.45,13194.55,10965,2229.55,45457,6,Jun,2024
Channel Partners,Mexico,Amarilla,"Channel Partners,Mexico,Amarilla",Medium,30,13,29,870,8.7,861.3,390,471.3,45736,3,Mar,2025
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,389,18,24,9336,466.8,8869.2,7002,1867.2,45452,6,Jun,2024
Channel Partners,France,Carretera,"Channel Partners,France,Carretera",Medium,14,16,33,462,4.62,457.38,224,233.38,45317,1,Jan,2024
Channel Partners,Germany,Carretera,"Channel Partners,Germany,Carretera",Medium,602,11,35,21070,1053.5,20016.5,6622,13394.5,45327,2,Feb,2024
Government,France,Carretera,"Government,France,Carretera",Medium,76,11,36,2736,136.8,2599.2,836,1763.2,45220,10,Oct,2023
Small Business,USA,Carretera,"Small Business,USA,Carretera",Medium,39,11,17,663,6.63,656.37,429,227.37,45560,9,Sep,2024
Government,Germany,Carretera,"Government,Germany,Carretera",Medium,673,11,18,12114,605.7,11508.3,7403,4105.3,45252,11,Nov,2023
Midmarket,Mexico,Carretera,"Midmarket,Mexico,Carretera",Medium,966,17,34,32844,1642.2,31201.8,16422,14779.8,45527,8,Aug,2024
Government,USA,Carretera,"Government,USA,Carretera",Medium,99,15,35,3465,173.25,3291.75,1485,1806.75,45448,6,Jun,2024
Government,France,Carretera,"Government,France,Carretera",Medium,301,11,36,10836,541.8,10294.2,3311,6983.2,45561,9,Sep,2024
Government,France,Montana,"Government,France,Montana",Medium,215,18,34,7310,365.5,6944.5,3870,3074.5,45573,10,Oct,2024
Enterprise,USA,Montana,"Enterprise,USA,Montana",Medium,310,16,31,9610,480.5,9129.5,4960,4169.5,45249,11,Nov,2023
Government,Mexico,Montana,"Government,Mexico,Montana",Medium,540,12,27,14580,729,13851,6480,7371,45417,5,May,2024
Channel Partners,Germany,Montana,"Channel Partners,Germany,Montana",Medium,575,17,19,10925,546.25,10378.75,9775,603.75,45207,10,Oct,2023
Small Business,Mexico,Montana,"Small Business,Mexico,Montana",Medium,530,16,22,11660,583,11077,8480,2597,45495,7,Jul,2024
Government,France,Paseo,"Government,France,Paseo",Medium,272,13,20,5440,272,5168,3536,1632,45244,11,Nov,2023
Enterprise,USA,Paseo,"Enterprise,USA,Paseo",Medium,236,14,29,6844,342.2,6501.8,3304,3197.8,45631,12,Dec,2024
Enterprise,France,Paseo,"Enterprise,France,Paseo",Medium,16,16,28,448,4.48,443.52,256,187.52,45655,12,Dec,2024
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",Medium,85,18,20,1700,85,1615,1530,85,45490,7,Jul,2024
Government,USA,Paseo,"Government,USA,Paseo",Medium,699,14,29,20271,1013.55,19257.45,9786,9471.45,45246,11,Nov,2023
Small Business,USA,Paseo,"Small Business,USA,Paseo",Medium,86,18,20,1720,86,1634,1548,86,45276,12,Dec,2023
Government,USA,Paseo,"Government,USA,Paseo",Medium,237,14,29,6873,343.65,6529.35,3318,3211.35,45344,2,Feb,2024
Midmarket,France,Paseo,"Midmarket,France,Paseo",Medium,327,20,38,12426,621.3,11804.7,6540,5264.7,45027,4,Apr,2023
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,616,18,18,11088,554.4,10533.6,11088,-554.4,45483,7,Jul,2024
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,259,18,18,4662,233.1,4428.9,4662,-233.1,45215,10,Oct,2023
Enterprise,USA,Paseo,"Enterprise,USA,Paseo",Medium,127,14,29,3683,184.15,3498.85,1778,1720.85,45499,7,Jul,2024
Enterprise,France,Paseo,"Enterprise,France,Paseo",Medium,771,16,28,21588,1079.4,20508.6,12336,8172.6,45073,5,May,2023
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,443,18,18,7974,398.7,7575.3,7974,-398.7,45425,5,May,2024
Government,USA,Paseo,"Government,USA,Paseo",Medium,895,14,29,25955,1297.75,24657.25,12530,12127.25,45704,2,Feb,2025
Government,France,Paseo,"Government,France,Paseo",Medium,661,13,20,13220,661,12559,8593,3966,45590,10,Oct,2024
Midmarket,Germany,Paseo,"Midmarket,Germany,Paseo",Medium,730,20,18,13140,657,12483,14600,-2117,45245,11,Nov,2023
Midmarket,USA,Velo,"Midmarket,USA,Velo",Medium,172,12,33,5676,283.8,5392.2,2064,3328.2,45105,6,Jun,2023
Midmarket,Mexico,Velo,"Midmarket,Mexico,Velo",Medium,426,18,18,7668,383.4,7284.6,7668,-383.4,45041,4,Apr,2023
Enterprise,Germany,Velo,"Enterprise,Germany,Velo",Medium,260,17,29,7540,377,7163,4420,2743,45056,5,May,2023
Government,USA,Velo,"Government,USA,Velo",Medium,353,15,20,7060,353,6707,5295,1412,45444,6,Jun,2024
Government,USA,Velo,"Government,USA,Velo",Medium,782,15,20,15640,782,14858,11730,3128,45379,3,Mar,2024
Government,France,Velo,"Government,France,Velo",Medium,601,20,38,22838,1141.9,21696.1,12020,9676.1,45155,8,Aug,2023
Enterprise,USA,Velo,"Enterprise,USA,Velo",Medium,693,17,36,24948,1247.4,23700.6,11781,11919.6,45205,10,Oct,2023
Enterprise,France,Velo,"Enterprise,France,Velo",Medium,478,17,34,16252,812.6,15439.4,8126,7313.4,45073,5,May,2023
Government,France,Velo,"Government,France,Velo",Medium,516,20,38,19608,980.4,18627.6,10320,8307.6,45463,6,Jun,2024
Small Business,Germany,Velo,"Small Business,Germany,Velo",Medium,780,18,35,27300,1365,25935,14040,11895,45265,12,Dec,2023
Government,Canada,VTT,"Government,Canada,VTT",Medium,429,18,25,10725,536.25,10188.75,7722,2466.75,45193,9,Sep,2023
Government,USA,VTT,"Government,USA,VTT",Medium,924,10,20,18480,924,17556,9240,8316,45258,11,Nov,2023
Government,Germany,VTT,"Government,Germany,VTT",Medium,129,20,28,3612,180.6,3431.4,2580,851.4,45581,10,Oct,2024
Government,USA,VTT,"Government,USA,VTT",Medium,609,10,20,12180,609,11571,6090,5481,45432,5,May,2024
Government,USA,VTT,"Government,USA,VTT",Medium,701,10,20,14020,701,13319,7010,6309,45034,4,Apr,2023
Government,France,VTT,"Government,France,VTT",Medium,177,19,29,5133,256.65,4876.35,3363,1513.35,45190,9,Sep,2023
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,77,18,24,1848,92.4,1755.6,1386,369.6,45414,5,May,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,502,14,21,10542,527.1,10014.9,7028,2986.9,45406,4,Apr,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,711,14,21,14931,746.55,14184.45,9954,4230.45,45417,5,May,2024
Small Business,Germany,Amarilla,"Small Business,Germany,Amarilla",Medium,132,20,33,4356,217.8,4138.2,2640,1498.2,45617,11,Nov,2024
Midmarket,France,Paseo,"Midmarket,France,Paseo",Medium,213,20,38,8094,404.7,7689.3,4260,3429.3,45165,8,Aug,2023
Government,USA,Carretera,"Government,USA,Carretera",Medium,605,15,35,21175,1058.75,20116.25,9075,11041.25,45180,9,Sep,2023
Midmarket,Canada,Carretera,"Midmarket,Canada,Carretera",Medium,126,12,21,2646,132.3,2513.7,1512,1001.7,45161,8,Aug,2023
Channel Partners,Mexico,Carretera,"Channel Partners,Mexico,Carretera",Medium,348,19,29,10092,504.6,9587.4,6612,2975.4,45094,6,Jun,2023
Channel Partners,Canada,Carretera,"Channel Partners,Canada,Carretera",Medium,576,19,21,12096,604.8,11491.2,10944,547.2,45091,6,Jun,2023
Midmarket,USA,Carretera,"Midmarket,USA,Carretera",Medium,192,18,27,5184,259.2,4924.8,3456,1468.8,45465,6,Jun,2024
Government,USA,Carretera,"Government,USA,Carretera",Medium,675,15,35,23625,1181.25,22443.75,10125,12318.75,45171,9,Sep,2023
Enterprise,Germany,Carretera,"Enterprise,Germany,Carretera",Medium,320,18,19,6080,304,5776,5760,16,45371,3,Mar,2024
Government,Mexico,Montana,"Government,Mexico,Montana",Medium,826,12,27,22302,1115.1,21186.9,9912,11274.9,45493,7,Jul,2024
Government,Germany,Montana,"Government,Germany,Montana",Medium,625,15,33,20625,1031.25,19593.75,9375,10218.75,45440,5,May,2024
Government,France,Montana,"Government,France,Montana",Medium,297,18,34,10098,504.9,9593.1,5346,4247.1,45349,2,Feb,2024
Channel Partners,USA,Montana,"Channel Partners,USA,Montana",Medium,90,17,34,3060,153,2907,1530,1377,45138,7,Jul,2023
Government,France,Paseo,"Government,France,Paseo",Medium,704,13,20,14080,704,13376,9152,4224,45579,10,Oct,2024
Channel Partners,Canada,Paseo,"Channel Partners,Canada,Paseo",Medium,845,20,31,26195,1309.75,24885.25,16900,7985.25,45480,7,Jul,2024
Government,USA,Paseo,"Government,USA,Paseo",Medium,765,14,29,22185,1109.25,21075.75,10710,10365.75,45331,2,Feb,2024
Enterprise,Canada,Velo,"Enterprise,Canada,Velo",Medium,529,13,26,13754,687.7,13066.3,6877,6189.3,45341,2,Feb,2024
Enterprise,USA,Velo,"Enterprise,USA,Velo",Medium,692,17,36,24912,1245.6,23666.4,11764,11902.4,45103,6,Jun,2023
Midmarket,Germany,Velo,"Midmarket,Germany,Velo",Medium,814,12,36,29304,1465.2,27838.8,9768,18070.8,45408,4,Apr,2024
Government,France,Velo,"Government,France,Velo",Medium,322,20,38,12236,611.8,11624.2,6440,5184.2,45363,3,Mar,2024
Government,Mexico,Velo,"Government,Mexico,Velo",Medium,828,14,16,13248,662.4,12585.6,11592,993.6,45126,7,Jul,2023
Small Business,France,Velo,"Small Business,France,Velo",Medium,540,17,29,15660,783,14877,9180,5697,45236,11,Nov,2023
Government,France,Velo,"Government,France,Velo",Medium,687,20,38,26106,1305.3,24800.7,13740,11060.7,45626,11,Nov,2024
Midmarket,Canada,VTT,"Midmarket,Canada,VTT",Medium,933,13,27,25191,1259.55,23931.45,12129,11802.45,45115,7,Jul,2023
Government,Mexico,VTT,"Government,Mexico,VTT",Medium,235,10,24,5640,282,5358,2350,3008,45633,12,Dec,2024
Small Business,France,VTT,"Small Business,France,VTT",Medium,310,11,18,5580,279,5301,3410,1891,45351,2,Feb,2024
Government,Mexico,VTT,"Government,Mexico,VTT",Medium,635,10,24,15240,762,14478,6350,8128,45128,7,Jul,2023
Small Business,Canada,VTT,"Small Business,Canada,VTT",Medium,450,14,19,8550,427.5,8122.5,6300,1822.5,45757,4,Apr,2025
Enterprise,France,Amarilla,"Enterprise,France,Amarilla",Medium,562,13,26,14612,730.6,13881.4,7306,6575.4,45458,6,Jun,2024
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Medium,237,15,19,4503,225.15,4277.85,3555,722.85,45404,4,Apr,2024
Government,USA,Amarilla,"Government,USA,Amarilla",Medium,529,13,33,17457,872.85,16584.15,6877,9707.15,45642,12,Dec,2024
Government,France,Amarilla,"Government,France,Amarilla",Medium,105,17,28,2940,147,2793,1785,1008,45134,7,Jul,2023
Government,France,Amarilla,"Government,France,Amarilla",Medium,971,17,28,27188,1359.4,25828.6,16507,9321.6,45737,3,Mar,2025
Government,France,Montana,"Government,France,Montana",Medium,425,18,34,14450,722.5,13727.5,7650,6077.5,45688,1,Jan,2025
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Medium,494,13,22,10868,543.4,10324.6,6422,3902.6,45028,4,Apr,2023
Midmarket,Germany,Paseo,"Midmarket,Germany,Paseo",Medium,581,20,18,10458,522.9,9935.1,11620,-1684.9,45474,7,Jul,2024
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Medium,654,13,22,14388,719.4,13668.6,8502,5166.6,45116,7,Jul,2023
Government,France,Paseo,"Government,France,Paseo",Medium,817,13,20,16340,817,15523,10621,4902,45686,1,Jan,2025
Government,Germany,Velo,"Government,Germany,Velo",Medium,690,15,21,14490,724.5,13765.5,10350,3415.5,45459,6,Jun,2024
Government,Mexico,Velo,"Government,Mexico,Velo",Medium,462,14,16,7392,369.6,7022.4,6468,554.4,45317,1,Jan,2024
Midmarket,USA,VTT,"Midmarket,USA,VTT",Medium,425,12,21,8925,446.25,8478.75,5100,3378.75,45169,8,Aug,2023
Channel Partners,Mexico,Carretera,"Channel Partners,Mexico,Carretera",Medium,793,19,29,22997,1149.85,21847.15,15067,6780.15,45652,12,Dec,2024
Channel Partners,Canada,Carretera,"Channel Partners,Canada,Carretera",Medium,847,19,21,17787,889.35,16897.65,16093,804.65,45195,9,Sep,2023
Government,Mexico,Carretera,"Government,Mexico,Carretera",Medium,237,13,29,6873,343.65,6529.35,3081,3448.35,45048,5,May,2023
Channel Partners,Mexico,Montana,"Channel Partners,Mexico,Montana",Medium,37,10,30,1110,55.5,1054.5,370,684.5,45410,4,Apr,2024
Channel Partners,France,Montana,"Channel Partners,France,Montana",Medium,617,19,23,14191,709.55,13481.45,11723,1758.45,45251,11,Nov,2023
Government,France,Paseo,"Government,France,Paseo",Medium,502,13,20,10040,502,9538,6526,3012,45105,6,Jun,2023
Midmarket,Canada,Velo,"Midmarket,Canada,Velo",Medium,107,10,25,2675,133.75,2541.25,1070,1471.25,45176,9,Sep,2023
Government,Canada,Velo,"Government,Canada,Velo",Medium,911,17,34,30974,1548.7,29425.3,15487,13938.3,45686,1,Jan,2025
Government,USA,Velo,"Government,USA,Velo",Medium,243,15,20,4860,243,4617,3645,972,45364,3,Mar,2024
Government,Canada,Velo,"Government,Canada,Velo",Medium,450,17,34,15300,765,14535,7650,6885,45680,1,Jan,2025
Channel Partners,France,VTT,"Channel Partners,France,VTT",Medium,519,10,16,8304,415.2,7888.8,5190,2698.8,45085,6,Jun,2023
Channel Partners,Germany,VTT,"Channel Partners,Germany,VTT",Medium,962,11,21,20202,1010.1,19191.9,10582,8609.9,45163,8,Aug,2023
Government,Canada,VTT,"Government,Canada,VTT",Medium,757,18,25,18925,946.25,17978.75,13626,4352.75,45089,6,Jun,2023
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,789,14,21,16569,828.45,15740.55,11046,4694.55,45460,6,Jun,2024
Government,USA,Carretera,"Government,USA,Carretera",Medium,779,15,35,27265,1363.25,25901.75,11685,14216.75,45370,3,Mar,2024
Small Business,France,Carretera,"Small Business,France,Carretera",Medium,558,17,37,20646,1032.3,19613.7,9486,10127.7,45574,10,Oct,2024
Small Business,France,Carretera,"Small Business,France,Carretera",Medium,787,17,37,29119,1455.95,27663.05,13379,14284.05,45323,2,Feb,2024
Government,France,Montana,"Government,France,Montana",Medium,419,18,34,14246,712.3,13533.7,7542,5991.7,45055,5,May,2023
Small Business,France,Montana,"Small Business,France,Montana",Medium,240,19,31,7440,372,7068,4560,2508,45688,1,Jan,2025
Enterprise,Germany,Montana,"Enterprise,Germany,Montana",Medium,761,17,23,17503,875.15,16627.85,12937,3690.85,45116,7,Jul,2023
Small Business,Canada,Paseo,"Small Business,Canada,Paseo",Medium,887,17,31,27497,1374.85,26122.15,15079,11043.15,45127,7,Jul,2023
Small Business,France,Paseo,"Small Business,France,Paseo",Medium,643,10,38,24434,1221.7,23212.3,6430,16782.3,45558,9,Sep,2024
Enterprise,Germany,Paseo,"Enterprise,Germany,Paseo",Medium,782,14,31,24242,1212.1,23029.9,10948,12081.9,45435,5,May,2024
Midmarket,France,Paseo,"Midmarket,France,Paseo",Medium,917,20,38,34846,1742.3,33103.7,18340,14763.7,45185,9,Sep,2023
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Medium,536,13,22,11792,589.6,11202.4,6968,4234.4,45271,12,Dec,2023
Government,France,Paseo,"Government,France,Paseo",Medium,960,13,20,19200,960,18240,12480,5760,45386,4,Apr,2024
Small Business,Germany,Paseo,"Small Business,Germany,Paseo",Medium,924,19,35,32340,1617,30723,17556,13167,45504,7,Jul,2024
Small Business,Canada,Paseo,"Small Business,Canada,Paseo",Medium,329,17,31,10199,509.95,9689.05,5593,4096.05,45096,6,Jun,2023
Channel Partners,Mexico,Paseo,"Channel Partners,Mexico,Paseo",Medium,468,12,24,11232,561.6,10670.4,5616,5054.4,45266,12,Dec,2023
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,313,20,19,5947,297.35,5649.65,6260,-610.35,45310,1,Jan,2024
Small Business,France,Velo,"Small Business,France,Velo",Medium,373,17,29,10817,540.85,10276.15,6341,3935.15,45248,11,Nov,2023
Government,Mexico,Velo,"Government,Mexico,Velo",Medium,906,14,16,14496,724.8,13771.2,12684,1087.2,45371,3,Mar,2024
Enterprise,Germany,Velo,"Enterprise,Germany,Velo",Medium,488,17,29,14152,707.6,13444.4,8296,5148.4,45657,12,Dec,2024
Government,France,Velo,"Government,France,Velo",Medium,432,20,38,16416,820.8,15595.2,8640,6955.2,45133,7,Jul,2023
Government,USA,Velo,"Government,USA,Velo",Medium,492,15,20,9840,492,9348,7380,1968,45282,12,Dec,2023
Small Business,USA,Velo,"Small Business,USA,Velo",Medium,171,16,37,6327,316.35,6010.65,2736,3274.65,45754,4,Apr,2025
Government,Germany,Velo,"Government,Germany,Velo",Medium,51,15,21,1071,53.55,1017.45,765,252.45,45380,3,Mar,2024
Channel Partners,Canada,VTT,"Channel Partners,Canada,VTT",Medium,540,11,29,15660,783,14877,5940,8937,45159,8,Aug,2023
Small Business,France,VTT,"Small Business,France,VTT",Medium,236,11,18,4248,212.4,4035.6,2596,1439.6,45252,11,Nov,2023
Small Business,Mexico,VTT,"Small Business,Mexico,VTT",Medium,646,14,21,13566,678.3,12887.7,9044,3843.7,45428,5,May,2024
Enterprise,Canada,Amarilla,"Enterprise,Canada,Amarilla",Medium,920,17,31,28520,1426,27094,15640,11454,45656,12,Dec,2024
Government,France,Amarilla,"Government,France,Amarilla",Medium,956,17,28,26768,1338.4,25429.6,16252,9177.6,45576,10,Oct,2024
Enterprise,Germany,Amarilla,"Enterprise,Germany,Amarilla",Medium,204,18,28,5712,285.6,5426.4,3672,1754.4,45042,4,Apr,2023
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,233,14,21,4893,244.65,4648.35,3262,1386.35,45459,6,Jun,2024
Small Business,USA,Amarilla,"Small Business,USA,Amarilla",Medium,928,10,38,35264,1763.2,33500.8,9280,24220.8,45511,8,Aug,2024
Government,Canada,Montana,"Government,Canada,Montana",Medium,512,18,23,11776,588.8,11187.2,9216,1971.2,45221,10,Oct,2023
Government,USA,Montana,"Government,USA,Montana",Medium,84,12,20,1680,84,1596,1008,588,45303,1,Jan,2024
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,113,18,18,2034,101.7,1932.3,2034,-101.7,45305,1,Jan,2024
Government,USA,Amarilla,"Government,USA,Amarilla",Medium,852,13,33,28116,1405.8,26710.2,11076,15634.2,45195,9,Sep,2023
Enterprise,Mexico,Carretera,"Enterprise,Mexico,Carretera",Medium,66,14,22,1452,72.6,1379.4,924,455.4,45191,9,Sep,2023
Midmarket,France,Carretera,"Midmarket,France,Carretera",Medium,234,16,18,4212,210.6,4001.4,3744,257.4,45586,10,Oct,2024
Government,Mexico,Carretera,"Government,Mexico,Carretera",Medium,256,13,29,7424,371.2,7052.8,3328,3724.8,45744,3,Mar,2025
Midmarket,France,Montana,"Midmarket,France,Montana",Medium,387,10,28,10836,541.8,10294.2,3870,6424.2,45632,12,Dec,2024
Government,Canada,Montana,"Government,Canada,Montana",Medium,977,18,23,22471,1123.55,21347.45,17586,3761.45,45146,8,Aug,2023
Government,Germany,Montana,"Government,Germany,Montana",Medium,132,15,33,4356,217.8,4138.2,1980,2158.2,45443,5,May,2024
Small Business,France,Montana,"Small Business,France,Montana",Medium,170,19,31,5270,263.5,5006.5,3230,1776.5,45408,4,Apr,2024
Small Business,Canada,Montana,"Small Business,Canada,Montana",Medium,578,15,23,13294,664.7,12629.3,8670,3959.3,45708,2,Feb,2025
Midmarket,Germany,Montana,"Midmarket,Germany,Montana",Medium,781,20,29,22649,1132.45,21516.55,15620,5896.55,45399,4,Apr,2024
Enterprise,Mexico,Paseo,"Enterprise,Mexico,Paseo",Medium,57,16,20,1140,57,1083,912,171,45346,2,Feb,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,538,20,19,10222,511.1,9710.9,10760,-1049.1,45075,5,May,2023
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,928,20,19,17632,881.6,16750.4,18560,-1809.6,45406,4,Apr,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,127,20,19,2413,120.65,2292.35,2540,-247.65,45292,1,Jan,2024
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",Medium,48,18,20,960,9.6,950.4,864,86.4,45461,6,Jun,2024
Government,USA,Paseo,"Government,USA,Paseo",Medium,756,14,29,21924,1096.2,20827.8,10584,10243.8,45667,1,Jan,2025
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,85,20,19,1615,80.75,1534.25,1700,-165.75,45731,3,Mar,2025
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,662,20,19,12578,628.9,11949.1,13240,-1290.9,45750,4,Apr,2025
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,930,20,19,17670,883.5,16786.5,18600,-1813.5,45371,3,Mar,2024
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,686,10,26,17836,891.8,16944.2,6860,10084.2,45335,2,Feb,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,381,20,19,7239,361.95,6877.05,7620,-742.95,45041,4,Apr,2023
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,821,10,26,21346,1067.3,20278.7,8210,12068.7,45423,5,May,2024
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,719,10,26,18694,934.7,17759.3,7190,10569.3,45667,1,Jan,2025
Channel Partners,Canada,Velo,"Channel Partners,Canada,Velo",Medium,162,10,29,4698,234.9,4463.1,1620,2843.1,45326,2,Feb,2024
Government,USA,Velo,"Government,USA,Velo",Medium,381,15,20,7620,381,7239,5715,1524,45397,4,Apr,2024
Government,Germany,Velo,"Government,Germany,Velo",Medium,218,15,21,4578,228.9,4349.1,3270,1079.1,45117,7,Jul,2023
Small Business,France,Velo,"Small Business,France,Velo",Medium,867,17,29,25143,1257.15,23885.85,14739,9146.85,45251,11,Nov,2023
Small Business,Mexico,Velo,"Small Business,Mexico,Velo",Medium,154,17,31,4774,238.7,4535.3,2618,1917.3,45183,9,Sep,2023
Government,France,VTT,"Government,France,VTT",Medium,67,19,29,1943,97.15,1845.85,1273,572.85,45040,4,Apr,2023
Government,Germany,VTT,"Government,Germany,VTT",Medium,14,20,28,392,3.92,388.08,280,108.08,45141,8,Aug,2023
Government,France,VTT,"Government,France,VTT",Medium,383,19,29,11107,555.35,10551.65,7277,3274.65,45548,9,Sep,2024
Government,Germany,VTT,"Government,Germany,VTT",Medium,611,20,28,17108,855.4,16252.6,12220,4032.6,45363,3,Mar,2024
Small Business,Canada,VTT,"Small Business,Canada,VTT",Medium,927,14,19,17613,880.65,16732.35,12978,3754.35,45435,5,May,2024
Small Business,USA,VTT,"Small Business,USA,VTT",Medium,888,18,36,31968,1598.4,30369.6,15984,14385.6,45503,7,Jul,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,825,14,21,17325,866.25,16458.75,11550,4908.75,45254,11,Nov,2023
Government,USA,Amarilla,"Government,USA,Amarilla",Medium,106,13,33,3498,174.9,3323.1,1378,1945.1,45563,9,Sep,2024
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,136,18,24,3264,163.2,3100.8,2448,652.8,45400,4,Apr,2024
Small Business,Mexico,Amarilla,"Small Business,Mexico,Amarilla",Medium,867,18,25,21675,1083.75,20591.25,15606,4985.25,45030,4,Apr,2023
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,220,18,24,5280,264,5016,3960,1056,45604,11,Nov,2024
Midmarket,Germany,Amarilla,"Midmarket,Germany,Amarilla",Medium,259,20,33,8547,427.35,8119.65,5180,2939.65,45094,6,Jun,2023
Channel Partners,Mexico,Amarilla,"Channel Partners,Mexico,Amarilla",Medium,213,13,29,6177,308.85,5868.15,2769,3099.15,45401,4,Apr,2024
Small Business,Mexico,Amarilla,"Small Business,Mexico,Amarilla",Medium,52,18,25,1300,65,1235,936,299,45640,12,Dec,2024
Government,USA,VTT,"Government,USA,VTT",Medium,877,10,20,17540,877,16663,8770,7893,45550,9,Sep,2024
Small Business,Canada,Carretera,"Small Business,Canada,Carretera",Medium,184,12,25,4600,230,4370,2208,2162,45543,9,Sep,2024
Channel Partners,Mexico,Carretera,"Channel Partners,Mexico,Carretera",Medium,994,19,29,28826,1441.3,27384.7,18886,8498.7,45296,1,Jan,2024
Small Business,Canada,Montana,"Small Business,Canada,Montana",Medium,124,15,23,2852,142.6,2709.4,1860,849.4,45281,12,Dec,2023
Government,France,Montana,"Government,France,Montana",Medium,52,18,34,1768,88.4,1679.6,936,743.6,45124,7,Jul,2023
Small Business,France,Montana,"Small Business,France,Montana",Medium,759,19,31,23529,1176.45,22352.55,14421,7931.55,45429,5,May,2024
Channel Partners,Canada,Montana,"Channel Partners,Canada,Montana",Medium,128,15,36,4608,230.4,4377.6,1920,2457.6,45101,6,Jun,2023
Enterprise,France,Montana,"Enterprise,France,Montana",Medium,342,16,22,7524,376.2,7147.8,5472,1675.8,45230,10,Oct,2023
Government,Canada,Montana,"Government,Canada,Montana",Medium,695,18,23,15985,799.25,15185.75,12510,2675.75,45373,3,Mar,2024
Enterprise,USA,Montana,"Enterprise,USA,Montana",Medium,821,16,31,25451,1272.55,24178.45,13136,11042.45,45176,9,Sep,2023
Small Business,Germany,Montana,"Small Business,Germany,Montana",Medium,434,10,35,15190,759.5,14430.5,4340,10090.5,45391,4,Apr,2024
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",Medium,424,18,20,8480,424,8056,7632,424,45748,4,Apr,2025
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,685,10,26,17810,890.5,16919.5,6850,10069.5,45347,2,Feb,2024
