Segment,Country,Product,ID,Discount Band,Units Sold,Manufacturing Price,Sale Price,Gross Sales,Discounts,Sales,COGS,Profit,Date,Month Number,Month Name,Year
Midmarket,Mexico,VTT,"Midmarket,Mexico,VTT",Low,46,14,35,1610,80.5,1529.5,644,885.5,45113,7,Jul,2023
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Low,645,13,32,20640,1032,19608,8385,11223,45633,12,Dec,2024
Enterprise,Mexico,Amarilla,"Enterprise,Mexico,Amarilla",Low,748,16,21,15708,785.4,14922.6,11968,2954.6,45672,1,Jan,2025
Government,Germany,Amarilla,"Government,Germany,Amarilla",Low,609,20,23,14007,700.35,13306.65,12180,1126.65,45306,1,Jan,2024
Midmarket,USA,Amarilla,"Midmarket,USA,Amarilla",Low,140,20,25,3500,175,3325,2800,525,45171,9,Sep,2023
Government,Canada,Amarilla,"Government,Canada,Amarilla",Low,393,16,32,12576,628.8,11947.2,6288,5659.2,45583,10,Oct,2024
Government,Germany,Montana,"Government,Germany,Montana",Medium,245,18,20,4900,245,4655,4410,245,45288,12,Dec,2023
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,830,19,30,24900,1245,23655,15770,7885,45566,10,Oct,2024
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,713,14,29,20677,1033.85,19643.15,9982,9661.15,45568,10,Oct,2024
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,655,10,22,14410,720.5,13689.5,6550,7139.5,45515,8,Aug,2024
Channel Partners,Canada,Paseo,"Channel Partners,Canada,Paseo",Medium,948,17,35,33180,1659,31521,16116,15405,45663,1,Jan,2025
Channel Partners,Canada,Velo,"Channel Partners,Canada,Velo",Medium,296,11,19,5624,281.2,5342.8,3256,2086.8,45667,1,Jan,2025
Government,Mexico,VTT,"Government,Mexico,VTT",Medium,789,16,17,13413,670.65,12742.35,12624,118.35,45441,5,May,2024
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Medium,722,13,32,23104,1155.2,21948.8,9386,12562.8,45508,8,Aug,2024
Channel Partners,Mexico,Amarilla,"Channel Partners,Mexico,Amarilla",Medium,48,13,22,1056,52.8,1003.2,624,379.2,45225,10,Oct,2023
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,286,20,23,6578,328.9,6249.1,5720,529.1,45652,12,Dec,2024
Channel Partners,France,Carretera,"Channel Partners,France,Carretera",Medium,713,18,21,14973,748.65,14224.35,12834,1390.35,45469,6,Jun,2024
Channel Partners,Germany,Carretera,"Channel Partners,Germany,Carretera",Medium,682,14,17,11594,579.7,11014.3,9548,1466.3,45657,12,Dec,2024
Government,France,Carretera,"Government,France,Carretera",Medium,902,20,19,17138,856.9,16281.1,18040,-1758.9,45582,10,Oct,2024
Small Business,USA,Carretera,"Small Business,USA,Carretera",Medium,315,17,26,8190,409.5,7780.5,5355,2425.5,45144,8,Aug,2023
Government,Germany,Carretera,"Government,Germany,Carretera",Medium,327,15,22,7194,359.7,6834.3,4905,1929.3,45276,12,Dec,2023
Midmarket,Mexico,Carretera,"Midmarket,Mexico,Carretera",Medium,896,17,34,30464,1523.2,28940.8,15232,13708.8,45549,9,Sep,2024
Government,USA,Carretera,"Government,USA,Carretera",Medium,83,15,26,2158,107.9,2050.1,1245,805.1,45369,3,Mar,2024
Government,France,Carretera,"Government,France,Carretera",Medium,198,20,19,3762,188.1,3573.9,3960,-386.1,45397,4,Apr,2024
Government,France,Montana,"Government,France,Montana",Medium,918,20,26,23868,1193.4,22674.6,18360,4314.6,45219,10,Oct,2023
Enterprise,USA,Montana,"Enterprise,USA,Montana",Medium,721,20,31,22351,1117.55,21233.45,14420,6813.45,45269,12,Dec,2023
Government,Mexico,Montana,"Government,Mexico,Montana",Medium,742,18,33,24486,1224.3,23261.7,13356,9905.7,45251,11,Nov,2023
Channel Partners,Germany,Montana,"Channel Partners,Germany,Montana",Medium,465,18,30,13950,697.5,13252.5,8370,4882.5,45691,2,Feb,2025
Small Business,Mexico,Montana,"Small Business,Mexico,Montana",Medium,221,11,19,4199,209.95,3989.05,2431,1558.05,45307,1,Jan,2024
Government,France,Paseo,"Government,France,Paseo",Medium,179,20,24,4296,214.8,4081.2,3580,501.2,45096,6,Jun,2023
Enterprise,USA,Paseo,"Enterprise,USA,Paseo",Medium,410,11,26,10660,533,10127,4510,5617,45269,12,Dec,2023
Enterprise,France,Paseo,"Enterprise,France,Paseo",Medium,161,20,31,4991,249.55,4741.45,3220,1521.45,45254,11,Nov,2023
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",Medium,220,17,24,5280,264,5016,3740,1276,45160,8,Aug,2023
Government,USA,Paseo,"Government,USA,Paseo",Medium,125,14,23,2875,143.75,2731.25,1750,981.25,45146,8,Aug,2023
Small Business,USA,Paseo,"Small Business,USA,Paseo",Medium,436,17,22,9592,479.6,9112.4,7412,1700.4,45586,10,Oct,2024
Government,USA,Paseo,"Government,USA,Paseo",Medium,971,14,23,22333,1116.65,21216.35,13594,7622.35,45356,3,Mar,2024
Midmarket,France,Paseo,"Midmarket,France,Paseo",Medium,631,18,16,10096,504.8,9591.2,11358,-1766.8,45649,12,Dec,2024
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,889,14,29,25781,1289.05,24491.95,12446,12045.95,45699,2,Feb,2025
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,66,14,29,1914,95.7,1818.3,924,894.3,45286,12,Dec,2023
Enterprise,USA,Paseo,"Enterprise,USA,Paseo",Medium,163,11,26,4238,211.9,4026.1,1793,2233.1,45474,7,Jul,2024
Enterprise,France,Paseo,"Enterprise,France,Paseo",Medium,224,20,31,6944,347.2,6596.8,4480,2116.8,45204,10,Oct,2023
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,177,14,29,5133,256.65,4876.35,2478,2398.35,45258,11,Nov,2023
Government,USA,Paseo,"Government,USA,Paseo",Medium,341,14,23,7843,392.15,7450.85,4774,2676.85,45090,6,Jun,2023
Government,France,Paseo,"Government,France,Paseo",Medium,936,20,24,22464,1123.2,21340.8,18720,2620.8,45315,1,Jan,2024
Midmarket,Germany,Paseo,"Midmarket,Germany,Paseo",Medium,622,11,29,18038,901.9,17136.1,6842,10294.1,45706,2,Feb,2025
Midmarket,USA,Velo,"Midmarket,USA,Velo",Medium,92,11,18,1656,82.8,1573.2,1012,561.2,45494,7,Jul,2024
Midmarket,Mexico,Velo,"Midmarket,Mexico,Velo",Medium,405,16,25,10125,506.25,9618.75,6480,3138.75,45204,10,Oct,2023
Enterprise,Germany,Velo,"Enterprise,Germany,Velo",Medium,53,20,21,1113,55.65,1057.35,1060,-2.65,45357,3,Mar,2024
Government,USA,Velo,"Government,USA,Velo",Medium,662,10,32,21184,1059.2,20124.8,6620,13504.8,45138,7,Jul,2023
Government,USA,Velo,"Government,USA,Velo",Medium,693,10,32,22176,1108.8,21067.2,6930,14137.2,45578,10,Oct,2024
Government,France,Velo,"Government,France,Velo",Medium,278,16,18,5004,250.2,4753.8,4448,305.8,45180,9,Sep,2023
Enterprise,USA,Velo,"Enterprise,USA,Velo",Medium,580,14,26,15080,754,14326,8120,6206,45670,1,Jan,2025
Enterprise,France,Velo,"Enterprise,France,Velo",Medium,523,14,18,9414,470.7,8943.3,7322,1621.3,45061,5,May,2023
Government,France,Velo,"Government,France,Velo",Medium,965,16,18,17370,868.5,16501.5,15440,1061.5,45394,4,Apr,2024
Small Business,Germany,Velo,"Small Business,Germany,Velo",Medium,232,11,31,7192,359.6,6832.4,2552,4280.4,45623,11,Nov,2024
Government,Canada,VTT,"Government,Canada,VTT",Medium,795,14,28,22260,1113,21147,11130,10017,45188,9,Sep,2023
Government,USA,VTT,"Government,USA,VTT",Medium,946,18,34,32164,1608.2,30555.8,17028,13527.8,45086,6,Jun,2023
Government,Germany,VTT,"Government,Germany,VTT",Medium,154,13,30,4620,231,4389,2002,2387,45472,6,Jun,2024
Government,USA,VTT,"Government,USA,VTT",Medium,104,18,34,3536,176.8,3359.2,1872,1487.2,45319,1,Jan,2024
Government,USA,VTT,"Government,USA,VTT",Medium,366,18,34,12444,622.2,11821.8,6588,5233.8,45416,5,May,2024
Government,France,VTT,"Government,France,VTT",Medium,761,14,33,25113,1255.65,23857.35,10654,13203.35,45040,4,Apr,2023
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,22,20,23,506,5.06,500.94,440,60.94,45354,3,Mar,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,298,16,32,9536,476.8,9059.2,4768,4291.2,45692,2,Feb,2025
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,628,16,32,20096,1004.8,19091.2,10048,9043.2,45283,12,Dec,2023
Small Business,Germany,Amarilla,"Small Business,Germany,Amarilla",Medium,705,19,21,14805,740.25,14064.75,13395,669.75,45716,2,Feb,2025
Midmarket,France,Paseo,"Midmarket,France,Paseo",Medium,190,18,16,3040,152,2888,3420,-532,45164,8,Aug,2023
Government,USA,Carretera,"Government,USA,Carretera",Medium,209,15,26,5434,271.7,5162.3,3135,2027.3,45725,3,Mar,2025
Midmarket,Canada,Carretera,"Midmarket,Canada,Carretera",Medium,798,17,35,27930,1396.5,26533.5,13566,12967.5,45579,10,Oct,2024
Channel Partners,Mexico,Carretera,"Channel Partners,Mexico,Carretera",Medium,783,19,37,28971,1448.55,27522.45,14877,12645.45,45059,5,May,2023
Channel Partners,Canada,Carretera,"Channel Partners,Canada,Carretera",Medium,684,20,37,25308,1265.4,24042.6,13680,10362.6,45333,2,Feb,2024
Midmarket,USA,Carretera,"Midmarket,USA,Carretera",Medium,58,12,32,1856,92.8,1763.2,696,1067.2,45109,7,Jul,2023
Government,USA,Carretera,"Government,USA,Carretera",Medium,766,15,26,19916,995.8,18920.2,11490,7430.2,45192,9,Sep,2023
Enterprise,Germany,Carretera,"Enterprise,Germany,Carretera",Medium,694,14,21,14574,728.7,13845.3,9716,4129.3,45275,12,Dec,2023
Government,Mexico,Montana,"Government,Mexico,Montana",Medium,419,18,33,13827,691.35,13135.65,7542,5593.65,45056,5,May,2023
Government,Germany,Montana,"Government,Germany,Montana",Medium,938,18,20,18760,938,17822,16884,938,45576,10,Oct,2024
Government,France,Montana,"Government,France,Montana",Medium,795,20,26,20670,1033.5,19636.5,15900,3736.5,45262,12,Dec,2023
Channel Partners,USA,Montana,"Channel Partners,USA,Montana",Medium,910,15,20,18200,910,17290,13650,3640,45127,7,Jul,2023
Government,France,Paseo,"Government,France,Paseo",Medium,975,20,24,23400,1170,22230,19500,2730,45195,9,Sep,2023
Channel Partners,Canada,Paseo,"Channel Partners,Canada,Paseo",Medium,126,17,35,4410,220.5,4189.5,2142,2047.5,45504,7,Jul,2024
Government,USA,Paseo,"Government,USA,Paseo",Medium,564,14,23,12972,648.6,12323.4,7896,4427.4,45555,9,Sep,2024
Enterprise,Canada,Velo,"Enterprise,Canada,Velo",Medium,280,16,38,10640,532,10108,4480,5628,45201,10,Oct,2023
Enterprise,USA,Velo,"Enterprise,USA,Velo",Medium,459,14,26,11934,596.7,11337.3,6426,4911.3,45150,8,Aug,2023
Midmarket,Germany,Velo,"Midmarket,Germany,Velo",Medium,602,16,28,16856,842.8,16013.2,9632,6381.2,45578,10,Oct,2024
Government,France,Velo,"Government,France,Velo",Medium,351,16,18,6318,315.9,6002.1,5616,386.1,45268,12,Dec,2023
Government,Mexico,Velo,"Government,Mexico,Velo",Medium,123,16,22,2706,135.3,2570.7,1968,602.7,45169,8,Aug,2023
Small Business,France,Velo,"Small Business,France,Velo",Medium,165,17,31,5115,255.75,4859.25,2805,2054.25,45570,10,Oct,2024
Government,France,Velo,"Government,France,Velo",Medium,43,16,18,774,7.74,766.26,688,78.26,45384,4,Apr,2024
Midmarket,Canada,VTT,"Midmarket,Canada,VTT",Medium,157,14,25,3925,196.25,3728.75,2198,1530.75,45215,10,Oct,2023
Government,Mexico,VTT,"Government,Mexico,VTT",Medium,992,16,17,16864,843.2,16020.8,15872,148.8,45398,4,Apr,2024
Small Business,France,VTT,"Small Business,France,VTT",Medium,12,20,33,396,3.96,392.04,240,152.04,45685,1,Jan,2025
Government,Mexico,VTT,"Government,Mexico,VTT",Medium,338,16,17,5746,287.3,5458.7,5408,50.7,45088,6,Jun,2023
Small Business,Canada,VTT,"Small Business,Canada,VTT",Medium,654,11,20,13080,654,12426,7194,5232,45122,7,Jul,2023
Enterprise,France,Amarilla,"Enterprise,France,Amarilla",Medium,503,14,31,15593,779.65,14813.35,7042,7771.35,45157,8,Aug,2023
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Medium,607,13,32,19424,971.2,18452.8,7891,10561.8,45075,5,May,2023
Government,USA,Amarilla,"Government,USA,Amarilla",Medium,112,20,31,3472,173.6,3298.4,2240,1058.4,45542,9,Sep,2024
Government,France,Amarilla,"Government,France,Amarilla",Medium,281,15,26,7306,365.3,6940.7,4215,2725.7,45717,3,Mar,2025
Government,France,Amarilla,"Government,France,Amarilla",Medium,275,15,26,7150,357.5,6792.5,4125,2667.5,45420,5,May,2024
Government,France,Montana,"Government,France,Montana",Medium,673,20,26,17498,874.9,16623.1,13460,3163.1,45113,7,Jul,2023
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Medium,349,12,32,11168,558.4,10609.6,4188,6421.6,45051,5,May,2023
Midmarket,Germany,Paseo,"Midmarket,Germany,Paseo",Medium,401,11,29,11629,581.45,11047.55,4411,6636.55,45548,9,Sep,2024
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Medium,319,12,32,10208,510.4,9697.6,3828,5869.6,45460,6,Jun,2024
Government,France,Paseo,"Government,France,Paseo",Medium,858,20,24,20592,1029.6,19562.4,17160,2402.4,45271,12,Dec,2023
Government,Germany,Velo,"Government,Germany,Velo",Medium,727,13,29,21083,1054.15,20028.85,9451,10577.85,45700,2,Feb,2025
Government,Mexico,Velo,"Government,Mexico,Velo",Medium,889,16,22,19558,977.9,18580.1,14224,4356.1,45129,7,Jul,2023
Midmarket,USA,VTT,"Midmarket,USA,VTT",Medium,214,15,33,7062,353.1,6708.9,3210,3498.9,45492,7,Jul,2024
Channel Partners,Mexico,Carretera,"Channel Partners,Mexico,Carretera",Medium,971,19,37,35927,1796.35,34130.65,18449,15681.65,45177,9,Sep,2023
Channel Partners,Canada,Carretera,"Channel Partners,Canada,Carretera",Medium,194,20,37,7178,358.9,6819.1,3880,2939.1,45740,3,Mar,2025
Government,Mexico,Carretera,"Government,Mexico,Carretera",Medium,166,12,33,5478,273.9,5204.1,1992,3212.1,45647,12,Dec,2024
Channel Partners,Mexico,Montana,"Channel Partners,Mexico,Montana",Medium,58,17,17,986,9.86,976.14,986,-9.86,45188,9,Sep,2023
Channel Partners,France,Montana,"Channel Partners,France,Montana",Medium,933,10,36,33588,1679.4,31908.6,9330,22578.6,45312,1,Jan,2024
Government,France,Paseo,"Government,France,Paseo",Medium,82,20,24,1968,98.4,1869.6,1640,229.6,45674,1,Jan,2025
Midmarket,Canada,Velo,"Midmarket,Canada,Velo",Medium,587,19,33,19371,968.55,18402.45,11153,7249.45,45448,6,Jun,2024
Government,Canada,Velo,"Government,Canada,Velo",Medium,127,17,36,4572,228.6,4343.4,2159,2184.4,45675,1,Jan,2025
Government,USA,Velo,"Government,USA,Velo",Medium,878,10,32,28096,1404.8,26691.2,8780,17911.2,45144,8,Aug,2023
Government,Canada,Velo,"Government,Canada,Velo",Medium,59,17,36,2124,106.2,2017.8,1003,1014.8,45221,10,Oct,2023
Channel Partners,France,VTT,"Channel Partners,France,VTT",Medium,972,19,21,20412,1020.6,19391.4,18468,923.4,45658,1,Jan,2025
Channel Partners,Germany,VTT,"Channel Partners,Germany,VTT",Medium,348,14,20,6960,348,6612,4872,1740,45593,10,Oct,2024
Government,Canada,VTT,"Government,Canada,VTT",Medium,319,14,28,8932,446.6,8485.4,4466,4019.4,45129,7,Jul,2023
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,230,16,32,7360,368,6992,3680,3312,45191,9,Sep,2023
Government,USA,Carretera,"Government,USA,Carretera",Medium,76,15,26,1976,98.8,1877.2,1140,737.2,45599,11,Nov,2024
Small Business,France,Carretera,"Small Business,France,Carretera",Medium,115,16,19,2185,109.25,2075.75,1840,235.75,45618,11,Nov,2024
Small Business,France,Carretera,"Small Business,France,Carretera",Medium,657,16,19,12483,624.15,11858.85,10512,1346.85,45111,7,Jul,2023
Government,France,Montana,"Government,France,Montana",Medium,286,20,26,7436,371.8,7064.2,5720,1344.2,45031,4,Apr,2023
Small Business,France,Montana,"Small Business,France,Montana",Medium,352,10,38,13376,668.8,12707.2,3520,9187.2,45125,7,Jul,2023
Enterprise,Germany,Montana,"Enterprise,Germany,Montana",Medium,518,18,16,8288,414.4,7873.6,9324,-1450.4,45154,8,Aug,2023
Small Business,Canada,Paseo,"Small Business,Canada,Paseo",Medium,186,13,34,6324,316.2,6007.8,2418,3589.8,45131,7,Jul,2023
Small Business,France,Paseo,"Small Business,France,Paseo",Medium,389,12,28,10892,544.6,10347.4,4668,5679.4,45302,1,Jan,2024
Enterprise,Germany,Paseo,"Enterprise,Germany,Paseo",Medium,58,19,28,1624,81.2,1542.8,1102,440.8,45611,11,Nov,2024
Midmarket,France,Paseo,"Midmarket,France,Paseo",Medium,588,18,16,9408,470.4,8937.6,10584,-1646.4,45717,3,Mar,2025
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Medium,329,12,32,10528,526.4,10001.6,3948,6053.6,45035,4,Apr,2023
Government,France,Paseo,"Government,France,Paseo",Medium,979,20,24,23496,1174.8,22321.2,19580,2741.2,45219,10,Oct,2023
Small Business,Germany,Paseo,"Small Business,Germany,Paseo",Medium,53,11,30,1590,79.5,1510.5,583,927.5,45657,12,Dec,2024
Small Business,Canada,Paseo,"Small Business,Canada,Paseo",Medium,50,13,34,1700,85,1615,650,965,45601,11,Nov,2024
Channel Partners,Mexico,Paseo,"Channel Partners,Mexico,Paseo",Medium,931,15,33,30723,1536.15,29186.85,13965,15221.85,45396,4,Apr,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,615,19,30,18450,922.5,17527.5,11685,5842.5,45709,2,Feb,2025
Small Business,France,Velo,"Small Business,France,Velo",Medium,545,17,31,16895,844.75,16050.25,9265,6785.25,45092,6,Jun,2023
Government,Mexico,Velo,"Government,Mexico,Velo",Medium,753,16,22,16566,828.3,15737.7,12048,3689.7,45080,6,Jun,2023
Enterprise,Germany,Velo,"Enterprise,Germany,Velo",Medium,582,20,21,12222,611.1,11610.9,11640,-29.1,45114,7,Jul,2023
Government,France,Velo,"Government,France,Velo",Medium,671,16,18,12078,603.9,11474.1,10736,738.1,45388,4,Apr,2024
Government,USA,Velo,"Government,USA,Velo",Medium,22,10,32,704,7.04,696.96,220,476.96,45653,12,Dec,2024
Small Business,USA,Velo,"Small Business,USA,Velo",Medium,684,12,20,13680,684,12996,8208,4788,45640,12,Dec,2024
Government,Germany,Velo,"Government,Germany,Velo",Medium,149,13,29,4321,216.05,4104.95,1937,2167.95,45146,8,Aug,2023
Channel Partners,Canada,VTT,"Channel Partners,Canada,VTT",Medium,418,18,20,8360,418,7942,7524,418,45699,2,Feb,2025
Small Business,France,VTT,"Small Business,France,VTT",Medium,65,20,33,2145,107.25,2037.75,1300,737.75,45132,7,Jul,2023
Small Business,Mexico,VTT,"Small Business,Mexico,VTT",Medium,251,18,31,7781,389.05,7391.95,4518,2873.95,45395,4,Apr,2024
Enterprise,Canada,Amarilla,"Enterprise,Canada,Amarilla",Medium,134,10,21,2814,140.7,2673.3,1340,1333.3,45027,4,Apr,2023
Government,France,Amarilla,"Government,France,Amarilla",Medium,119,15,26,3094,154.7,2939.3,1785,1154.3,45642,12,Dec,2024
Enterprise,Germany,Amarilla,"Enterprise,Germany,Amarilla",Medium,759,12,35,26565,1328.25,25236.75,9108,16128.75,45550,9,Sep,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,789,16,32,25248,1262.4,23985.6,12624,11361.6,45710,2,Feb,2025
Small Business,USA,Amarilla,"Small Business,USA,Amarilla",Medium,765,17,19,14535,726.75,13808.25,13005,803.25,45641,12,Dec,2024
Government,Canada,Montana,"Government,Canada,Montana",Medium,278,18,30,8340,417,7923,5004,2919,45662,1,Jan,2025
Government,USA,Montana,"Government,USA,Montana",Medium,71,15,36,2556,127.8,2428.2,1065,1363.2,45224,10,Oct,2023
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,871,14,29,25259,1262.95,23996.05,12194,11802.05,45230,10,Oct,2023
Government,USA,Amarilla,"Government,USA,Amarilla",Medium,295,20,31,9145,457.25,8687.75,5900,2787.75,45193,9,Sep,2023
Enterprise,Mexico,Carretera,"Enterprise,Mexico,Carretera",Medium,701,19,24,16824,841.2,15982.8,13319,2663.8,45223,10,Oct,2023
Midmarket,France,Carretera,"Midmarket,France,Carretera",Medium,608,16,20,12160,608,11552,9728,1824,45156,8,Aug,2023
Government,Mexico,Carretera,"Government,Mexico,Carretera",Medium,628,12,33,20724,1036.2,19687.8,7536,12151.8,45639,12,Dec,2024
Midmarket,France,Montana,"Midmarket,France,Montana",Medium,670,16,36,24120,1206,22914,10720,12194,45143,8,Aug,2023
Government,Canada,Montana,"Government,Canada,Montana",Medium,319,18,30,9570,478.5,9091.5,5742,3349.5,45437,5,May,2024
Government,Germany,Montana,"Government,Germany,Montana",Medium,861,18,20,17220,861,16359,15498,861,45213,10,Oct,2023
Small Business,France,Montana,"Small Business,France,Montana",Medium,484,10,38,18392,919.6,17472.4,4840,12632.4,45362,3,Mar,2024
Small Business,Canada,Montana,"Small Business,Canada,Montana",Medium,785,18,20,15700,785,14915,14130,785,45355,3,Mar,2024
Midmarket,Germany,Montana,"Midmarket,Germany,Montana",Medium,987,18,24,23688,1184.4,22503.6,17766,4737.6,45706,2,Feb,2025
Enterprise,Mexico,Paseo,"Enterprise,Mexico,Paseo",Medium,651,15,29,18879,943.95,17935.05,9765,8170.05,45552,9,Sep,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,399,19,30,11970,598.5,11371.5,7581,3790.5,45457,6,Jun,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,779,19,30,23370,1168.5,22201.5,14801,7400.5,45433,5,May,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,759,19,30,22770,1138.5,21631.5,14421,7210.5,45070,5,May,2023
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",Medium,750,17,24,18000,900,17100,12750,4350,45267,12,Dec,2023
Government,USA,Paseo,"Government,USA,Paseo",Medium,198,14,23,4554,227.7,4326.3,2772,1554.3,45057,5,May,2023
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,10,19,30,300,3,297,190,107,45392,4,Apr,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,162,19,30,4860,243,4617,3078,1539,45318,1,Jan,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,116,19,30,3480,174,3306,2204,1102,45262,12,Dec,2023
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,302,10,22,6644,332.2,6311.8,3020,3291.8,45564,9,Sep,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,528,19,30,15840,792,15048,10032,5016,45692,2,Feb,2025
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,474,10,22,10428,521.4,9906.6,4740,5166.6,45662,1,Jan,2025
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,46,10,22,1012,50.6,961.4,460,501.4,45333,2,Feb,2024
Channel Partners,Canada,Velo,"Channel Partners,Canada,Velo",Medium,404,11,19,7676,383.8,7292.2,4444,2848.2,45518,8,Aug,2024
Government,USA,Velo,"Government,USA,Velo",Medium,249,10,32,7968,398.4,7569.6,2490,5079.6,45442,5,May,2024
Government,Germany,Velo,"Government,Germany,Velo",Medium,832,13,29,24128,1206.4,22921.6,10816,12105.6,45204,10,Oct,2023
Small Business,France,Velo,"Small Business,France,Velo",Medium,110,17,31,3410,170.5,3239.5,1870,1369.5,45309,1,Jan,2024
Small Business,Mexico,Velo,"Small Business,Mexico,Velo",Medium,924,14,16,14784,739.2,14044.8,12936,1108.8,45044,4,Apr,2023
Government,France,VTT,"Government,France,VTT",Medium,449,14,33,14817,740.85,14076.15,6286,7790.15,45087,6,Jun,2023
Government,Germany,VTT,"Government,Germany,VTT",Medium,417,13,30,12510,625.5,11884.5,5421,6463.5,45323,2,Feb,2024
Government,France,VTT,"Government,France,VTT",Medium,719,14,33,23727,1186.35,22540.65,10066,12474.65,45656,12,Dec,2024
Government,Germany,VTT,"Government,Germany,VTT",Medium,778,13,30,23340,1167,22173,10114,12059,45538,9,Sep,2024
Small Business,Canada,VTT,"Small Business,Canada,VTT",Medium,921,11,20,18420,921,17499,10131,7368,45172,9,Sep,2023
Small Business,USA,VTT,"Small Business,USA,VTT",Medium,670,16,32,21440,1072,20368,10720,9648,45328,2,Feb,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,386,16,32,12352,617.6,11734.4,6176,5558.4,45374,3,Mar,2024
Government,USA,Amarilla,"Government,USA,Amarilla",Medium,810,20,31,25110,1255.5,23854.5,16200,7654.5,45319,1,Jan,2024
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,395,20,23,9085,454.25,8630.75,7900,730.75,45716,2,Feb,2025
Small Business,Mexico,Amarilla,"Small Business,Mexico,Amarilla",Medium,61,17,31,1891,94.55,1796.45,1037,759.45,45211,10,Oct,2023
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,584,20,23,13432,671.6,12760.4,11680,1080.4,45339,2,Feb,2024
Midmarket,Germany,Amarilla,"Midmarket,Germany,Amarilla",Medium,629,17,28,17612,880.6,16731.4,10693,6038.4,45145,8,Aug,2023
Channel Partners,Mexico,Amarilla,"Channel Partners,Mexico,Amarilla",Medium,609,13,22,13398,669.9,12728.1,7917,4811.1,45437,5,May,2024
Small Business,Mexico,Amarilla,"Small Business,Mexico,Amarilla",Medium,339,17,31,10509,525.45,9983.55,5763,4220.55,45297,1,Jan,2024
Government,USA,VTT,"Government,USA,VTT",Medium,522,18,34,17748,887.4,16860.6,9396,7464.6,45553,9,Sep,2024
Small Business,Canada,Carretera,"Small Business,Canada,Carretera",Medium,67,16,37,2479,123.95,2355.05,1072,1283.05,45096,6,Jun,2023
Channel Partners,Mexico,Carretera,"Channel Partners,Mexico,Carretera",Medium,962,19,37,35594,1779.7,33814.3,18278,15536.3,45531,8,Aug,2024
Small Business,Canada,Montana,"Small Business,Canada,Montana",Medium,218,18,20,4360,218,4142,3924,218,45044,4,Apr,2023
Government,France,Montana,"Government,France,Montana",Medium,450,20,26,11700,585,11115,9000,2115,45520,8,Aug,2024
Small Business,France,Montana,"Small Business,France,Montana",Medium,336,10,38,12768,638.4,12129.6,3360,8769.6,45734,3,Mar,2025
Channel Partners,Canada,Montana,"Channel Partners,Canada,Montana",Medium,932,12,34,31688,1584.4,30103.6,11184,18919.6,45300,1,Jan,2024
Enterprise,France,Montana,"Enterprise,France,Montana",Medium,343,10,21,7203,360.15,6842.85,3430,3412.85,45457,6,Jun,2024
Government,Canada,Montana,"Government,Canada,Montana",Medium,588,18,30,17640,882,16758,10584,6174,45367,3,Mar,2024
Enterprise,USA,Montana,"Enterprise,USA,Montana",Medium,984,20,31,30504,1525.2,28978.8,19680,9298.8,45370,3,Mar,2024
Small Business,Germany,Montana,"Small Business,Germany,Montana",Medium,957,16,28,26796,1339.8,25456.2,15312,10144.2,45155,8,Aug,2023
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",Medium,23,17,24,552,5.52,546.48,391,155.48,45672,1,Jan,2025
