Segment,Country,Product,ID,Discount Band,Units Sold,Manufacturing Price,Sale Price,Gross Sales,Discounts,Sales,COGS,Profit,Date,Month Number,Month Name,Year
Midmarket,Mexico,VTT,"Midmarket,Mexico,VTT",Low,872,13,27,23544,1177.2,22366.8,11336,11030.8,45264,12,Dec,2023
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Low,584,17,35,20440,1022,19418,9928,9490,45044,4,Apr,2023
Enterprise,Mexico,Amarilla,"Enterprise,Mexico,Amarilla",Low,496,14,18,8928,446.4,8481.6,6944,1537.6,45520,8,Aug,2024
Government,Germany,Amarilla,"Government,Germany,Amarilla",Low,237,13,16,3792,189.6,3602.4,3081,521.4,45335,2,Feb,2024
Midmarket,USA,Amarilla,"Midmarket,USA,Amarilla",Low,247,15,16,3952,197.6,3754.4,3705,49.4,45704,2,Feb,2025
Government,Canada,Amarilla,"Government,Canada,Amarilla",Low,408,18,18,7344,367.2,6976.8,7344,-367.2,45557,9,Sep,2024
Government,Germany,Montana,"Government,Germany,Montana",Medium,435,12,20,8700,435,8265,5220,3045,45482,7,Jul,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,367,12,20,7340,367,6973,4404,2569,45303,1,Jan,2024
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,798,19,34,27132,1356.6,25775.4,15162,10613.4,45606,11,Nov,2024
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,256,16,31,7936,396.8,7539.2,4096,3443.2,45353,3,Mar,2024
Channel Partners,Canada,Paseo,"Channel Partners,Canada,Paseo",Medium,300,17,35,10500,525,9975,5100,4875,45327,2,Feb,2024
Channel Partners,Canada,Velo,"Channel Partners,Canada,Velo",Medium,313,10,38,11894,594.7,11299.3,3130,8169.3,45725,3,Mar,2025
Government,Mexico,VTT,"Government,Mexico,VTT",Medium,557,15,34,18938,946.9,17991.1,8355,9636.1,45580,10,Oct,2024
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Medium,229,17,35,8015,400.75,7614.25,3893,3721.25,45757,4,Apr,2025
Channel Partners,Mexico,Amarilla,"Channel Partners,Mexico,Amarilla",Medium,882,11,37,32634,1631.7,31002.3,9702,21300.3,45541,9,Sep,2024
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,572,13,16,9152,457.6,8694.4,7436,1258.4,45283,12,Dec,2023
Channel Partners,France,Carretera,"Channel Partners,France,Carretera",Medium,351,14,21,7371,368.55,7002.45,4914,2088.45,45118,7,Jul,2023
Channel Partners,Germany,Carretera,"Channel Partners,Germany,Carretera",Medium,300,13,25,7500,375,7125,3900,3225,45417,5,May,2024
Government,France,Carretera,"Government,France,Carretera",Medium,133,12,18,2394,119.7,2274.3,1596,678.3,45678,1,Jan,2025
Small Business,USA,Carretera,"Small Business,USA,Carretera",Medium,120,15,28,3360,168,3192,1800,1392,45360,3,Mar,2024
Government,Germany,Carretera,"Government,Germany,Carretera",Medium,506,15,38,19228,961.4,18266.6,7590,10676.6,45042,4,Apr,2023
Midmarket,Mexico,Carretera,"Midmarket,Mexico,Carretera",Medium,748,13,30,22440,1122,21318,9724,11594,45535,8,Aug,2024
Government,USA,Carretera,"Government,USA,Carretera",Medium,694,16,34,23596,1179.8,22416.2,11104,11312.2,45330,2,Feb,2024
Government,France,Carretera,"Government,France,Carretera",Medium,154,12,18,2772,138.6,2633.4,1848,785.4,45526,8,Aug,2024
Government,France,Montana,"Government,France,Montana",Medium,389,16,26,10114,505.7,9608.3,6224,3384.3,45717,3,Mar,2025
Enterprise,USA,Montana,"Enterprise,USA,Montana",Medium,508,14,24,12192,609.6,11582.4,7112,4470.4,45414,5,May,2024
Government,Mexico,Montana,"Government,Mexico,Montana",Medium,492,15,17,8364,418.2,7945.8,7380,565.8,45597,11,Nov,2024
Channel Partners,Germany,Montana,"Channel Partners,Germany,Montana",Medium,172,20,28,4816,240.8,4575.2,3440,1135.2,45489,7,Jul,2024
Small Business,Mexico,Montana,"Small Business,Mexico,Montana",Medium,528,17,30,15840,792,15048,8976,6072,45447,6,Jun,2024
Government,France,Paseo,"Government,France,Paseo",Medium,114,13,27,3078,153.9,2924.1,1482,1442.1,45607,11,Nov,2024
Enterprise,USA,Paseo,"Enterprise,USA,Paseo",Medium,527,10,29,15283,764.15,14518.85,5270,9248.85,45414,5,May,2024
Enterprise,France,Paseo,"Enterprise,France,Paseo",Medium,356,19,36,12816,640.8,12175.2,6764,5411.2,45286,12,Dec,2023
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",Medium,399,14,18,7182,359.1,6822.9,5586,1236.9,45135,7,Jul,2023
Government,USA,Paseo,"Government,USA,Paseo",Medium,716,12,21,15036,751.8,14284.2,8592,5692.2,45525,8,Aug,2024
Small Business,USA,Paseo,"Small Business,USA,Paseo",Medium,941,19,22,20702,1035.1,19666.9,17879,1787.9,45644,12,Dec,2024
Government,USA,Paseo,"Government,USA,Paseo",Medium,239,12,21,5019,250.95,4768.05,2868,1900.05,45521,8,Aug,2024
Midmarket,France,Paseo,"Midmarket,France,Paseo",Medium,555,15,33,18315,915.75,17399.25,8325,9074.25,45487,7,Jul,2024
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,941,19,34,31994,1599.7,30394.3,17879,12515.3,45293,1,Jan,2024
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,817,19,34,27778,1388.9,26389.1,15523,10866.1,45267,12,Dec,2023
Enterprise,USA,Paseo,"Enterprise,USA,Paseo",Medium,806,10,29,23374,1168.7,22205.3,8060,14145.3,45724,3,Mar,2025
Enterprise,France,Paseo,"Enterprise,France,Paseo",Medium,291,19,36,10476,523.8,9952.2,5529,4423.2,45152,8,Aug,2023
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,779,19,34,26486,1324.3,25161.7,14801,10360.7,45630,12,Dec,2024
Government,USA,Paseo,"Government,USA,Paseo",Medium,979,12,21,20559,1027.95,19531.05,11748,7783.05,45592,10,Oct,2024
Government,France,Paseo,"Government,France,Paseo",Medium,785,13,27,21195,1059.75,20135.25,10205,9930.25,45604,11,Nov,2024
Midmarket,Germany,Paseo,"Midmarket,Germany,Paseo",Medium,626,14,27,16902,845.1,16056.9,8764,7292.9,45736,3,Mar,2025
Midmarket,USA,Velo,"Midmarket,USA,Velo",Medium,787,18,23,18101,905.05,17195.95,14166,3029.95,45287,12,Dec,2023
Midmarket,Mexico,Velo,"Midmarket,Mexico,Velo",Medium,679,13,28,19012,950.6,18061.4,8827,9234.4,45518,8,Aug,2024
Enterprise,Germany,Velo,"Enterprise,Germany,Velo",Medium,978,12,17,16626,831.3,15794.7,11736,4058.7,45070,5,May,2023
Government,USA,Velo,"Government,USA,Velo",Medium,662,12,24,15888,794.4,15093.6,7944,7149.6,45442,5,May,2024
Government,USA,Velo,"Government,USA,Velo",Medium,576,12,24,13824,691.2,13132.8,6912,6220.8,45305,1,Jan,2024
Government,France,Velo,"Government,France,Velo",Medium,284,14,30,8520,426,8094,3976,4118,45134,7,Jul,2023
Enterprise,USA,Velo,"Enterprise,USA,Velo",Medium,228,15,35,7980,399,7581,3420,4161,45348,2,Feb,2024
Enterprise,France,Velo,"Enterprise,France,Velo",Medium,791,14,16,12656,632.8,12023.2,11074,949.2,45049,5,May,2023
Government,France,Velo,"Government,France,Velo",Medium,775,14,30,23250,1162.5,22087.5,10850,11237.5,45047,5,May,2023
Small Business,Germany,Velo,"Small Business,Germany,Velo",Medium,784,18,22,17248,862.4,16385.6,14112,2273.6,45187,9,Sep,2023
Government,Canada,VTT,"Government,Canada,VTT",Medium,924,20,32,29568,1478.4,28089.6,18480,9609.6,45506,8,Aug,2024
Government,USA,VTT,"Government,USA,VTT",Medium,815,19,23,18745,937.25,17807.75,15485,2322.75,45447,6,Jun,2024
Government,Germany,VTT,"Government,Germany,VTT",Medium,431,17,19,8189,409.45,7779.55,7327,452.55,45583,10,Oct,2024
Government,USA,VTT,"Government,USA,VTT",Medium,702,19,23,16146,807.3,15338.7,13338,2000.7,45395,4,Apr,2024
Government,USA,VTT,"Government,USA,VTT",Medium,970,19,23,22310,1115.5,21194.5,18430,2764.5,45732,3,Mar,2025
Government,France,VTT,"Government,France,VTT",Medium,633,14,16,10128,506.4,9621.6,8862,759.6,45382,3,Mar,2024
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,417,13,16,6672,333.6,6338.4,5421,917.4,45048,5,May,2023
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,582,18,18,10476,523.8,9952.2,10476,-523.8,45508,8,Aug,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,293,18,18,5274,263.7,5010.3,5274,-263.7,45572,10,Oct,2024
Small Business,Germany,Amarilla,"Small Business,Germany,Amarilla",Medium,29,10,22,638,6.38,631.62,290,341.62,45104,6,Jun,2023
Midmarket,France,Paseo,"Midmarket,France,Paseo",Medium,516,15,33,17028,851.4,16176.6,7740,8436.6,45177,9,Sep,2023
Government,USA,Carretera,"Government,USA,Carretera",Medium,242,16,34,8228,411.4,7816.6,3872,3944.6,45368,3,Mar,2024
Midmarket,Canada,Carretera,"Midmarket,Canada,Carretera",Medium,992,18,18,17856,892.8,16963.2,17856,-892.8,45717,3,Mar,2025
Channel Partners,Mexico,Carretera,"Channel Partners,Mexico,Carretera",Medium,590,18,31,18290,914.5,17375.5,10620,6755.5,45745,3,Mar,2025
Channel Partners,Canada,Carretera,"Channel Partners,Canada,Carretera",Medium,45,12,38,1710,85.5,1624.5,540,1084.5,45262,12,Dec,2023
Midmarket,USA,Carretera,"Midmarket,USA,Carretera",Medium,760,14,31,23560,1178,22382,10640,11742,45233,11,Nov,2023
Government,USA,Carretera,"Government,USA,Carretera",Medium,234,16,34,7956,397.8,7558.2,3744,3814.2,45053,5,May,2023
Enterprise,Germany,Carretera,"Enterprise,Germany,Carretera",Medium,508,18,17,8636,431.8,8204.2,9144,-939.8,45035,4,Apr,2023
Government,Mexico,Montana,"Government,Mexico,Montana",Medium,818,15,17,13906,695.3,13210.7,12270,940.7,45411,4,Apr,2024
Government,Germany,Montana,"Government,Germany,Montana",Medium,179,12,20,3580,179,3401,2148,1253,45277,12,Dec,2023
Government,France,Montana,"Government,France,Montana",Medium,361,16,26,9386,469.3,8916.7,5776,3140.7,45356,3,Mar,2024
Channel Partners,USA,Montana,"Channel Partners,USA,Montana",Medium,356,16,33,11748,587.4,11160.6,5696,5464.6,45187,9,Sep,2023
Government,France,Paseo,"Government,France,Paseo",Medium,242,13,27,6534,326.7,6207.3,3146,3061.3,45273,12,Dec,2023
Channel Partners,Canada,Paseo,"Channel Partners,Canada,Paseo",Medium,484,17,35,16940,847,16093,8228,7865,45716,2,Feb,2025
Government,USA,Paseo,"Government,USA,Paseo",Medium,316,12,21,6636,331.8,6304.2,3792,2512.2,45427,5,May,2024
Enterprise,Canada,Velo,"Enterprise,Canada,Velo",Medium,966,16,38,36708,1835.4,34872.6,15456,19416.6,45732,3,Mar,2025
Enterprise,USA,Velo,"Enterprise,USA,Velo",Medium,371,15,35,12985,649.25,12335.75,5565,6770.75,45557,9,Sep,2024
Midmarket,Germany,Velo,"Midmarket,Germany,Velo",Medium,969,14,28,27132,1356.6,25775.4,13566,12209.4,45565,9,Sep,2024
Government,France,Velo,"Government,France,Velo",Medium,758,14,30,22740,1137,21603,10612,10991,45053,5,May,2023
Government,Mexico,Velo,"Government,Mexico,Velo",Medium,374,17,30,11220,561,10659,6358,4301,45634,12,Dec,2024
Small Business,France,Velo,"Small Business,France,Velo",Medium,904,18,24,21696,1084.8,20611.2,16272,4339.2,45108,7,Jul,2023
Government,France,Velo,"Government,France,Velo",Medium,932,14,30,27960,1398,26562,13048,13514,45049,5,May,2023
Midmarket,Canada,VTT,"Midmarket,Canada,VTT",Medium,555,19,28,15540,777,14763,10545,4218,45327,2,Feb,2024
Government,Mexico,VTT,"Government,Mexico,VTT",Medium,168,15,34,5712,285.6,5426.4,2520,2906.4,45308,1,Jan,2024
Small Business,France,VTT,"Small Business,France,VTT",Medium,950,15,32,30400,1520,28880,14250,14630,45534,8,Aug,2024
Government,Mexico,VTT,"Government,Mexico,VTT",Medium,431,15,34,14654,732.7,13921.3,6465,7456.3,45425,5,May,2024
Small Business,Canada,VTT,"Small Business,Canada,VTT",Medium,573,20,20,11460,573,10887,11460,-573,45277,12,Dec,2023
Enterprise,France,Amarilla,"Enterprise,France,Amarilla",Medium,552,17,38,20976,1048.8,19927.2,9384,10543.2,45513,8,Aug,2024
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Medium,454,17,35,15890,794.5,15095.5,7718,7377.5,45200,10,Oct,2023
Government,USA,Amarilla,"Government,USA,Amarilla",Medium,973,10,30,29190,1459.5,27730.5,9730,18000.5,45426,5,May,2024
Government,France,Amarilla,"Government,France,Amarilla",Medium,33,20,20,660,6.6,653.4,660,-6.6,45741,3,Mar,2025
Government,France,Amarilla,"Government,France,Amarilla",Medium,265,20,20,5300,265,5035,5300,-265,45539,9,Sep,2024
Government,France,Montana,"Government,France,Montana",Medium,855,16,26,22230,1111.5,21118.5,13680,7438.5,45400,4,Apr,2024
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Medium,209,13,37,7733,386.65,7346.35,2717,4629.35,45682,1,Jan,2025
Midmarket,Germany,Paseo,"Midmarket,Germany,Paseo",Medium,478,14,27,12906,645.3,12260.7,6692,5568.7,45555,9,Sep,2024
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Medium,607,13,37,22459,1122.95,21336.05,7891,13445.05,45447,6,Jun,2024
Government,France,Paseo,"Government,France,Paseo",Medium,625,13,27,16875,843.75,16031.25,8125,7906.25,45684,1,Jan,2025
Government,Germany,Velo,"Government,Germany,Velo",Medium,170,10,28,4760,238,4522,1700,2822,45230,10,Oct,2023
Government,Mexico,Velo,"Government,Mexico,Velo",Medium,651,17,30,19530,976.5,18553.5,11067,7486.5,45470,6,Jun,2024
Midmarket,USA,VTT,"Midmarket,USA,VTT",Medium,283,10,23,6509,325.45,6183.55,2830,3353.55,45691,2,Feb,2025
Channel Partners,Mexico,Carretera,"Channel Partners,Mexico,Carretera",Medium,677,18,31,20987,1049.35,19937.65,12186,7751.65,45078,6,Jun,2023
Channel Partners,Canada,Carretera,"Channel Partners,Canada,Carretera",Medium,171,12,38,6498,324.9,6173.1,2052,4121.1,45213,10,Oct,2023
Government,Mexico,Carretera,"Government,Mexico,Carretera",Medium,895,20,36,32220,1611,30609,17900,12709,45230,10,Oct,2023
Channel Partners,Mexico,Montana,"Channel Partners,Mexico,Montana",Medium,395,13,24,9480,474,9006,5135,3871,45380,3,Mar,2024
Channel Partners,France,Montana,"Channel Partners,France,Montana",Medium,792,11,37,29304,1465.2,27838.8,8712,19126.8,45339,2,Feb,2024
Government,France,Paseo,"Government,France,Paseo",Medium,434,13,27,11718,585.9,11132.1,5642,5490.1,45319,1,Jan,2024
Midmarket,Canada,Velo,"Midmarket,Canada,Velo",Medium,720,13,30,21600,1080,20520,9360,11160,45358,3,Mar,2024
Government,Canada,Velo,"Government,Canada,Velo",Medium,822,13,28,23016,1150.8,21865.2,10686,11179.2,45753,4,Apr,2025
Government,USA,Velo,"Government,USA,Velo",Medium,642,12,24,15408,770.4,14637.6,7704,6933.6,45517,8,Aug,2024
Government,Canada,Velo,"Government,Canada,Velo",Medium,704,13,28,19712,985.6,18726.4,9152,9574.4,45601,11,Nov,2024
Channel Partners,France,VTT,"Channel Partners,France,VTT",Medium,439,18,19,8341,417.05,7923.95,7902,21.95,45753,4,Apr,2025
Channel Partners,Germany,VTT,"Channel Partners,Germany,VTT",Medium,66,20,24,1584,79.2,1504.8,1320,184.8,45323,2,Feb,2024
Government,Canada,VTT,"Government,Canada,VTT",Medium,960,20,32,30720,1536,29184,19200,9984,45071,5,May,2023
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,581,18,18,10458,522.9,9935.1,10458,-522.9,45737,3,Mar,2025
Government,USA,Carretera,"Government,USA,Carretera",Medium,751,16,34,25534,1276.7,24257.3,12016,12241.3,45362,3,Mar,2024
Small Business,France,Carretera,"Small Business,France,Carretera",Medium,807,16,20,16140,807,15333,12912,2421,45397,4,Apr,2024
Small Business,France,Carretera,"Small Business,France,Carretera",Medium,533,16,20,10660,533,10127,8528,1599,45405,4,Apr,2024
Government,France,Montana,"Government,France,Montana",Medium,674,16,26,17524,876.2,16647.8,10784,5863.8,45490,7,Jul,2024
Small Business,France,Montana,"Small Business,France,Montana",Medium,604,20,38,22952,1147.6,21804.4,12080,9724.4,45092,6,Jun,2023
Enterprise,Germany,Montana,"Enterprise,Germany,Montana",Medium,543,13,29,15747,787.35,14959.65,7059,7900.65,45642,12,Dec,2024
Small Business,Canada,Paseo,"Small Business,Canada,Paseo",Medium,367,17,32,11744,587.2,11156.8,6239,4917.8,45157,8,Aug,2023
Small Business,France,Paseo,"Small Business,France,Paseo",Medium,808,10,24,19392,969.6,18422.4,8080,10342.4,45240,11,Nov,2023
Enterprise,Germany,Paseo,"Enterprise,Germany,Paseo",Medium,531,13,19,10089,504.45,9584.55,6903,2681.55,45146,8,Aug,2023
Midmarket,France,Paseo,"Midmarket,France,Paseo",Medium,957,15,33,31581,1579.05,30001.95,14355,15646.95,45378,3,Mar,2024
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Medium,598,13,37,22126,1106.3,21019.7,7774,13245.7,45748,4,Apr,2025
Government,France,Paseo,"Government,France,Paseo",Medium,743,13,27,20061,1003.05,19057.95,9659,9398.95,45673,1,Jan,2025
Small Business,Germany,Paseo,"Small Business,Germany,Paseo",Medium,257,17,28,7196,359.8,6836.2,4369,2467.2,45418,5,May,2024
Small Business,Canada,Paseo,"Small Business,Canada,Paseo",Medium,522,17,32,16704,835.2,15868.8,8874,6994.8,45336,2,Feb,2024
Channel Partners,Mexico,Paseo,"Channel Partners,Mexico,Paseo",Medium,93,18,26,2418,120.9,2297.1,1674,623.1,45388,4,Apr,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,341,12,20,6820,341,6479,4092,2387,45595,10,Oct,2024
Small Business,France,Velo,"Small Business,France,Velo",Medium,689,18,24,16536,826.8,15709.2,12402,3307.2,45154,8,Aug,2023
Government,Mexico,Velo,"Government,Mexico,Velo",Medium,567,17,30,17010,850.5,16159.5,9639,6520.5,45033,4,Apr,2023
Enterprise,Germany,Velo,"Enterprise,Germany,Velo",Medium,844,12,17,14348,717.4,13630.6,10128,3502.6,45335,2,Feb,2024
Government,France,Velo,"Government,France,Velo",Medium,820,14,30,24600,1230,23370,11480,11890,45192,9,Sep,2023
Government,USA,Velo,"Government,USA,Velo",Medium,734,12,24,17616,880.8,16735.2,8808,7927.2,45584,10,Oct,2024
Small Business,USA,Velo,"Small Business,USA,Velo",Medium,551,17,35,19285,964.25,18320.75,9367,8953.75,45116,7,Jul,2023
Government,Germany,Velo,"Government,Germany,Velo",Medium,538,10,28,15064,753.2,14310.8,5380,8930.8,45199,9,Sep,2023
Channel Partners,Canada,VTT,"Channel Partners,Canada,VTT",Medium,766,19,18,13788,689.4,13098.6,14554,-1455.4,45038,4,Apr,2023
Small Business,France,VTT,"Small Business,France,VTT",Medium,810,15,32,25920,1296,24624,12150,12474,45183,9,Sep,2023
Small Business,Mexico,VTT,"Small Business,Mexico,VTT",Medium,873,13,38,33174,1658.7,31515.3,11349,20166.3,45470,6,Jun,2024
Enterprise,Canada,Amarilla,"Enterprise,Canada,Amarilla",Medium,410,11,23,9430,471.5,8958.5,4510,4448.5,45310,1,Jan,2024
Government,France,Amarilla,"Government,France,Amarilla",Medium,953,20,20,19060,953,18107,19060,-953,45386,4,Apr,2024
Enterprise,Germany,Amarilla,"Enterprise,Germany,Amarilla",Medium,842,12,35,29470,1473.5,27996.5,10104,17892.5,45641,12,Dec,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,782,18,18,14076,703.8,13372.2,14076,-703.8,45218,10,Oct,2023
Small Business,USA,Amarilla,"Small Business,USA,Amarilla",Medium,990,11,22,21780,1089,20691,10890,9801,45399,4,Apr,2024
Government,Canada,Montana,"Government,Canada,Montana",Medium,118,20,26,3068,153.4,2914.6,2360,554.6,45142,8,Aug,2023
Government,USA,Montana,"Government,USA,Montana",Medium,239,20,17,4063,203.15,3859.85,4780,-920.15,45185,9,Sep,2023
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,578,19,34,19652,982.6,18669.4,10982,7687.4,45231,11,Nov,2023
Government,USA,Amarilla,"Government,USA,Amarilla",Medium,854,10,30,25620,1281,24339,8540,15799,45703,2,Feb,2025
Enterprise,Mexico,Carretera,"Enterprise,Mexico,Carretera",Medium,67,14,36,2412,120.6,2291.4,938,1353.4,45056,5,May,2023
Midmarket,France,Carretera,"Midmarket,France,Carretera",Medium,113,20,18,2034,101.7,1932.3,2260,-327.7,45609,11,Nov,2024
Government,Mexico,Carretera,"Government,Mexico,Carretera",Medium,809,20,36,29124,1456.2,27667.8,16180,11487.8,45152,8,Aug,2023
Midmarket,France,Montana,"Midmarket,France,Montana",Medium,686,16,24,16464,823.2,15640.8,10976,4664.8,45595,10,Oct,2024
Government,Canada,Montana,"Government,Canada,Montana",Medium,61,20,26,1586,79.3,1506.7,1220,286.7,45456,6,Jun,2024
Government,Germany,Montana,"Government,Germany,Montana",Medium,70,12,20,1400,70,1330,840,490,45527,8,Aug,2024
Small Business,France,Montana,"Small Business,France,Montana",Medium,715,20,38,27170,1358.5,25811.5,14300,11511.5,45089,6,Jun,2023
Small Business,Canada,Montana,"Small Business,Canada,Montana",Medium,42,11,29,1218,60.9,1157.1,462,695.1,45658,1,Jan,2025
Midmarket,Germany,Montana,"Midmarket,Germany,Montana",Medium,380,19,20,7600,380,7220,7220,0,45036,4,Apr,2023
Enterprise,Mexico,Paseo,"Enterprise,Mexico,Paseo",Medium,175,12,19,3325,166.25,3158.75,2100,1058.75,45115,7,Jul,2023
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,723,12,20,14460,723,13737,8676,5061,45289,12,Dec,2023
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,672,12,20,13440,672,12768,8064,4704,45515,8,Aug,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,206,12,20,4120,206,3914,2472,1442,45205,10,Oct,2023
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",Medium,746,14,18,13428,671.4,12756.6,10444,2312.6,45339,2,Feb,2024
Government,USA,Paseo,"Government,USA,Paseo",Medium,962,12,21,20202,1010.1,19191.9,11544,7647.9,45397,4,Apr,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,910,12,20,18200,910,17290,10920,6370,45745,3,Mar,2025
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,725,12,20,14500,725,13775,8700,5075,45502,7,Jul,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,36,12,20,720,7.2,712.8,432,280.8,45303,1,Jan,2024
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,924,16,31,28644,1432.2,27211.8,14784,12427.8,45536,9,Sep,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,328,12,20,6560,328,6232,3936,2296,45180,9,Sep,2023
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,496,16,31,15376,768.8,14607.2,7936,6671.2,45184,9,Sep,2023
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,870,16,31,26970,1348.5,25621.5,13920,11701.5,45043,4,Apr,2023
Channel Partners,Canada,Velo,"Channel Partners,Canada,Velo",Medium,650,10,38,24700,1235,23465,6500,16965,45469,6,Jun,2024
Government,USA,Velo,"Government,USA,Velo",Medium,475,12,24,11400,570,10830,5700,5130,45250,11,Nov,2023
Government,Germany,Velo,"Government,Germany,Velo",Medium,485,10,28,13580,679,12901,4850,8051,45698,2,Feb,2025
Small Business,France,Velo,"Small Business,France,Velo",Medium,635,18,24,15240,762,14478,11430,3048,45550,9,Sep,2024
Small Business,Mexico,Velo,"Small Business,Mexico,Velo",Medium,486,16,20,9720,486,9234,7776,1458,45156,8,Aug,2023
Government,France,VTT,"Government,France,VTT",Medium,281,14,16,4496,224.8,4271.2,3934,337.2,45058,5,May,2023
Government,Germany,VTT,"Government,Germany,VTT",Medium,248,17,19,4712,235.6,4476.4,4216,260.4,45176,9,Sep,2023
Government,France,VTT,"Government,France,VTT",Medium,362,14,16,5792,289.6,5502.4,5068,434.4,45156,8,Aug,2023
Government,Germany,VTT,"Government,Germany,VTT",Medium,822,17,19,15618,780.9,14837.1,13974,863.1,45485,7,Jul,2024
Small Business,Canada,VTT,"Small Business,Canada,VTT",Medium,186,20,20,3720,186,3534,3720,-186,45683,1,Jan,2025
Small Business,USA,VTT,"Small Business,USA,VTT",Medium,518,15,34,17612,880.6,16731.4,7770,8961.4,45342,2,Feb,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,341,18,18,6138,306.9,5831.1,6138,-306.9,45350,2,Feb,2024
Government,USA,Amarilla,"Government,USA,Amarilla",Medium,32,10,30,960,9.6,950.4,320,630.4,45145,8,Aug,2023
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,576,13,16,9216,460.8,8755.2,7488,1267.2,45321,1,Jan,2024
Small Business,Mexico,Amarilla,"Small Business,Mexico,Amarilla",Medium,99,14,36,3564,178.2,3385.8,1386,1999.8,45172,9,Sep,2023
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,784,13,16,12544,627.2,11916.8,10192,1724.8,45730,3,Mar,2025
Midmarket,Germany,Amarilla,"Midmarket,Germany,Amarilla",Medium,803,19,25,20075,1003.75,19071.25,15257,3814.25,45369,3,Mar,2024
Channel Partners,Mexico,Amarilla,"Channel Partners,Mexico,Amarilla",Medium,171,11,37,6327,316.35,6010.65,1881,4129.65,45171,9,Sep,2023
Small Business,Mexico,Amarilla,"Small Business,Mexico,Amarilla",Medium,488,14,36,17568,878.4,16689.6,6832,9857.6,45739,3,Mar,2025
Government,USA,VTT,"Government,USA,VTT",Medium,428,19,23,9844,492.2,9351.8,8132,1219.8,45545,9,Sep,2024
Small Business,Canada,Carretera,"Small Business,Canada,Carretera",Medium,335,17,31,10385,519.25,9865.75,5695,4170.75,45071,5,May,2023
Channel Partners,Mexico,Carretera,"Channel Partners,Mexico,Carretera",Medium,662,18,31,20522,1026.1,19495.9,11916,7579.9,45322,1,Jan,2024
Small Business,Canada,Montana,"Small Business,Canada,Montana",Medium,785,11,29,22765,1138.25,21626.75,8635,12991.75,45377,3,Mar,2024
Government,France,Montana,"Government,France,Montana",Medium,195,16,26,5070,253.5,4816.5,3120,1696.5,45126,7,Jul,2023
Small Business,France,Montana,"Small Business,France,Montana",Medium,572,20,38,21736,1086.8,20649.2,11440,9209.2,45392,4,Apr,2024
Channel Partners,Canada,Montana,"Channel Partners,Canada,Montana",Medium,785,15,16,12560,628,11932,11775,157,45142,8,Aug,2023
Enterprise,France,Montana,"Enterprise,France,Montana",Medium,86,16,26,2236,111.8,2124.2,1376,748.2,45348,2,Feb,2024
Government,Canada,Montana,"Government,Canada,Montana",Medium,723,20,26,18798,939.9,17858.1,14460,3398.1,45667,1,Jan,2025
Enterprise,USA,Montana,"Enterprise,USA,Montana",Medium,216,14,24,5184,259.2,4924.8,3024,1900.8,45558,9,Sep,2024
Small Business,Germany,Montana,"Small Business,Germany,Montana",Medium,129,11,29,3741,187.05,3553.95,1419,2134.95,45157,8,Aug,2023
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",Medium,300,14,18,5400,270,5130,4200,930,45678,1,Jan,2025
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,366,16,31,11346,567.3,10778.7,5856,4922.7,45411,4,Apr,2024
