Segment,Country,Product,ID,Discount Band,Units Sold,Manufacturing Price,Sale Price,Gross Sales,Discounts,Sales,COGS,Profit,Date,Month Number,Month Name,Year
Government,France,VTT,"Government,France,VTT",Low,731,14,26,19006,950.3,18055.7,10234,7821.7,45543,9,Sep,2024
Midmarket,Mexico,VTT,"Midmarket,Mexico,VTT",Low,421,10,37,15577,778.85,14798.15,4210,10588.15,45638,12,Dec,2024
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Low,854,17,16,13664,683.2,12980.8,14518,-1537.2,45166,8,Aug,2023
Enterprise,Mexico,Amarilla,"Enterprise,Mexico,Amarilla",Low,724,10,33,23892,1194.6,22697.4,7240,15457.4,45473,6,Jun,2024
Government,Germany,Amarilla,"Government,Germany,Amarilla",Low,23,14,33,759,7.59,751.41,322,429.41,45168,8,Aug,2023
Midmarket,USA,Amarilla,"Midmarket,USA,Amarilla",Low,946,17,31,29326,1466.3,27859.7,16082,11777.7,45346,2,Feb,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Low,264,15,27,7128,356.4,6771.6,3960,2811.6,45435,5,May,2024
Government,Germany,Montana,"Government,Germany,Montana",Medium,530,10,38,20140,1007,19133,5300,13833,45327,2,Feb,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,603,20,24,14472,723.6,13748.4,12060,1688.4,45604,11,Nov,2024
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,448,11,38,17024,851.2,16172.8,4928,11244.8,45266,12,Dec,2023
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,113,17,16,1808,90.4,1717.6,1921,-203.4,45121,7,Jul,2023
Channel Partners,Canada,Paseo,"Channel Partners,Canada,Paseo",Medium,278,10,31,8618,430.9,8187.1,2780,5407.1,45371,3,Mar,2024
Channel Partners,Canada,Velo,"Channel Partners,Canada,Velo",Medium,865,13,24,20760,1038,19722,11245,8477,45754,4,Apr,2025
Government,Mexico,VTT,"Government,Mexico,VTT",Medium,729,17,29,21141,1057.05,20083.95,12393,7690.95,45049,5,May,2023
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Medium,627,17,16,10032,501.6,9530.4,10659,-1128.6,45372,3,Mar,2024
Channel Partners,Mexico,Amarilla,"Channel Partners,Mexico,Amarilla",Medium,84,11,34,2856,142.8,2713.2,924,1789.2,45050,5,May,2023
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,823,14,33,27159,1357.95,25801.05,11522,14279.05,45704,2,Feb,2025
Channel Partners,France,Carretera,"Channel Partners,France,Carretera",Medium,335,15,32,10720,536,10184,5025,5159,45747,3,Mar,2025
Channel Partners,Germany,Carretera,"Channel Partners,Germany,Carretera",Medium,667,16,23,15341,767.05,14573.95,10672,3901.95,45642,12,Dec,2024
Government,France,Carretera,"Government,France,Carretera",Medium,51,20,35,1785,89.25,1695.75,1020,675.75,45136,7,Jul,2023
Small Business,USA,Carretera,"Small Business,USA,Carretera",Medium,486,18,36,17496,874.8,16621.2,8748,7873.2,45509,8,Aug,2024
Government,Germany,Carretera,"Government,Germany,Carretera",Medium,137,11,36,4932,246.6,4685.4,1507,3178.4,45514,8,Aug,2024
Midmarket,Mexico,Carretera,"Midmarket,Mexico,Carretera",Medium,117,10,28,3276,163.8,3112.2,1170,1942.2,45640,12,Dec,2024
Government,USA,Carretera,"Government,USA,Carretera",Medium,562,11,31,17422,871.1,16550.9,6182,10368.9,45467,6,Jun,2024
Government,France,Carretera,"Government,France,Carretera",Medium,625,20,35,21875,1093.75,20781.25,12500,8281.25,45379,3,Mar,2024
Government,France,Montana,"Government,France,Montana",Medium,337,15,19,6403,320.15,6082.85,5055,1027.85,45466,6,Jun,2024
Enterprise,USA,Montana,"Enterprise,USA,Montana",Medium,824,15,37,30488,1524.4,28963.6,12360,16603.6,45051,5,May,2023
Government,Mexico,Montana,"Government,Mexico,Montana",Medium,354,12,23,8142,407.1,7734.9,4248,3486.9,45054,5,May,2023
Channel Partners,Germany,Montana,"Channel Partners,Germany,Montana",Medium,606,14,28,16968,848.4,16119.6,8484,7635.6,45551,9,Sep,2024
Small Business,Mexico,Montana,"Small Business,Mexico,Montana",Medium,129,14,34,4386,219.3,4166.7,1806,2360.7,45369,3,Mar,2024
Government,France,Paseo,"Government,France,Paseo",Medium,47,13,35,1645,82.25,1562.75,611,951.75,45507,8,Aug,2024
Enterprise,USA,Paseo,"Enterprise,USA,Paseo",Medium,570,12,33,18810,940.5,17869.5,6840,11029.5,45319,1,Jan,2024
Enterprise,France,Paseo,"Enterprise,France,Paseo",Medium,359,10,29,10411,520.55,9890.45,3590,6300.45,45083,6,Jun,2023
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",Medium,681,12,26,17706,885.3,16820.7,8172,8648.7,45530,8,Aug,2024
Government,USA,Paseo,"Government,USA,Paseo",Medium,405,15,29,11745,587.25,11157.75,6075,5082.75,45315,1,Jan,2024
Small Business,USA,Paseo,"Small Business,USA,Paseo",Medium,847,10,32,27104,1355.2,25748.8,8470,17278.8,45674,1,Jan,2025
Government,USA,Paseo,"Government,USA,Paseo",Medium,577,15,29,16733,836.65,15896.35,8655,7241.35,45680,1,Jan,2025
Midmarket,France,Paseo,"Midmarket,France,Paseo",Medium,629,20,35,22015,1100.75,20914.25,12580,8334.25,45707,2,Feb,2025
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,641,11,38,24358,1217.9,23140.1,7051,16089.1,45523,8,Aug,2024
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,645,11,38,24510,1225.5,23284.5,7095,16189.5,45200,10,Oct,2023
Enterprise,USA,Paseo,"Enterprise,USA,Paseo",Medium,508,12,33,16764,838.2,15925.8,6096,9829.8,45233,11,Nov,2023
Enterprise,France,Paseo,"Enterprise,France,Paseo",Medium,433,10,29,12557,627.85,11929.15,4330,7599.15,45255,11,Nov,2023
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,374,11,38,14212,710.6,13501.4,4114,9387.4,45452,6,Jun,2024
Government,USA,Paseo,"Government,USA,Paseo",Medium,392,15,29,11368,568.4,10799.6,5880,4919.6,45249,11,Nov,2023
Government,France,Paseo,"Government,France,Paseo",Medium,308,13,35,10780,539,10241,4004,6237,45043,4,Apr,2023
Midmarket,Germany,Paseo,"Midmarket,Germany,Paseo",Medium,940,10,16,15040,752,14288,9400,4888,45611,11,Nov,2024
Midmarket,USA,Velo,"Midmarket,USA,Velo",Medium,622,15,17,10574,528.7,10045.3,9330,715.3,45063,5,May,2023
Midmarket,Mexico,Velo,"Midmarket,Mexico,Velo",Medium,901,12,37,33337,1666.85,31670.15,10812,20858.15,45299,1,Jan,2024
Enterprise,Germany,Velo,"Enterprise,Germany,Velo",Medium,245,15,30,7350,367.5,6982.5,3675,3307.5,45110,7,Jul,2023
Government,USA,Velo,"Government,USA,Velo",Medium,566,15,37,20942,1047.1,19894.9,8490,11404.9,45117,7,Jul,2023
Government,USA,Velo,"Government,USA,Velo",Medium,469,15,37,17353,867.65,16485.35,7035,9450.35,45084,6,Jun,2023
Government,France,Velo,"Government,France,Velo",Medium,119,19,33,3927,196.35,3730.65,2261,1469.65,45447,6,Jun,2024
Enterprise,USA,Velo,"Enterprise,USA,Velo",Medium,783,16,33,25839,1291.95,24547.05,12528,12019.05,45337,2,Feb,2024
Enterprise,France,Velo,"Enterprise,France,Velo",Medium,716,19,37,26492,1324.6,25167.4,13604,11563.4,45252,11,Nov,2023
Government,France,Velo,"Government,France,Velo",Medium,516,19,33,17028,851.4,16176.6,9804,6372.6,45574,10,Oct,2024
Small Business,Germany,Velo,"Small Business,Germany,Velo",Medium,287,20,32,9184,459.2,8724.8,5740,2984.8,45503,7,Jul,2024
Government,Canada,VTT,"Government,Canada,VTT",Medium,556,18,30,16680,834,15846,10008,5838,45409,4,Apr,2024
Government,USA,VTT,"Government,USA,VTT",Medium,509,16,29,14761,738.05,14022.95,8144,5878.95,45619,11,Nov,2024
Government,Germany,VTT,"Government,Germany,VTT",Medium,409,16,37,15133,756.65,14376.35,6544,7832.35,45241,11,Nov,2023
Government,USA,VTT,"Government,USA,VTT",Medium,575,16,29,16675,833.75,15841.25,9200,6641.25,45309,1,Jan,2024
Government,USA,VTT,"Government,USA,VTT",Medium,471,16,29,13659,682.95,12976.05,7536,5440.05,45684,1,Jan,2025
Government,France,VTT,"Government,France,VTT",Medium,97,14,26,2522,126.1,2395.9,1358,1037.9,45599,11,Nov,2024
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,795,14,33,26235,1311.75,24923.25,11130,13793.25,45305,1,Jan,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,452,15,27,12204,610.2,11593.8,6780,4813.8,45237,11,Nov,2023
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,102,15,27,2754,137.7,2616.3,1530,1086.3,45234,11,Nov,2023
Small Business,Germany,Amarilla,"Small Business,Germany,Amarilla",Medium,639,14,38,24282,1214.1,23067.9,8946,14121.9,45094,6,Jun,2023
Midmarket,France,Paseo,"Midmarket,France,Paseo",Medium,525,20,35,18375,918.75,17456.25,10500,6956.25,45145,8,Aug,2023
Government,USA,Carretera,"Government,USA,Carretera",Medium,17,11,31,527,5.27,521.73,187,334.73,45305,1,Jan,2024
Midmarket,Canada,Carretera,"Midmarket,Canada,Carretera",Medium,733,20,22,16126,806.3,15319.7,14660,659.7,45144,8,Aug,2023
Channel Partners,Mexico,Carretera,"Channel Partners,Mexico,Carretera",Medium,117,15,16,1872,93.6,1778.4,1755,23.4,45674,1,Jan,2025
Channel Partners,Canada,Carretera,"Channel Partners,Canada,Carretera",Medium,156,13,26,4056,202.8,3853.2,2028,1825.2,45031,4,Apr,2023
Midmarket,USA,Carretera,"Midmarket,USA,Carretera",Medium,79,14,33,2607,130.35,2476.65,1106,1370.65,45297,1,Jan,2024
Government,USA,Carretera,"Government,USA,Carretera",Medium,687,11,31,21297,1064.85,20232.15,7557,12675.15,45396,4,Apr,2024
Enterprise,Germany,Carretera,"Enterprise,Germany,Carretera",Medium,533,11,24,12792,639.6,12152.4,5863,6289.4,45378,3,Mar,2024
Government,Mexico,Montana,"Government,Mexico,Montana",Medium,133,12,23,3059,152.95,2906.05,1596,1310.05,45321,1,Jan,2024
Government,Germany,Montana,"Government,Germany,Montana",Medium,104,10,38,3952,197.6,3754.4,1040,2714.4,45508,8,Aug,2024
Government,France,Montana,"Government,France,Montana",Medium,613,15,19,11647,582.35,11064.65,9195,1869.65,45233,11,Nov,2023
Channel Partners,USA,Montana,"Channel Partners,USA,Montana",Medium,664,14,24,15936,796.8,15139.2,9296,5843.2,45589,10,Oct,2024
Government,France,Paseo,"Government,France,Paseo",Medium,554,13,35,19390,969.5,18420.5,7202,11218.5,45513,8,Aug,2024
Channel Partners,Canada,Paseo,"Channel Partners,Canada,Paseo",Medium,301,10,31,9331,466.55,8864.45,3010,5854.45,45486,7,Jul,2024
Government,USA,Paseo,"Government,USA,Paseo",Medium,409,15,29,11861,593.05,11267.95,6135,5132.95,45126,7,Jul,2023
Enterprise,Canada,Velo,"Enterprise,Canada,Velo",Medium,423,19,18,7614,380.7,7233.3,8037,-803.7,45574,10,Oct,2024
Enterprise,USA,Velo,"Enterprise,USA,Velo",Medium,499,16,33,16467,823.35,15643.65,7984,7659.65,45519,8,Aug,2024
Midmarket,Germany,Velo,"Midmarket,Germany,Velo",Medium,129,20,28,3612,180.6,3431.4,2580,851.4,45101,6,Jun,2023
Government,France,Velo,"Government,France,Velo",Medium,305,19,33,10065,503.25,9561.75,5795,3766.75,45511,8,Aug,2024
Government,Mexico,Velo,"Government,Mexico,Velo",Medium,601,18,29,17429,871.45,16557.55,10818,5739.55,45156,8,Aug,2023
Small Business,France,Velo,"Small Business,France,Velo",Medium,412,15,38,15656,782.8,14873.2,6180,8693.2,45541,9,Sep,2024
Government,France,Velo,"Government,France,Velo",Medium,196,19,33,6468,323.4,6144.6,3724,2420.6,45350,2,Feb,2024
Midmarket,Canada,VTT,"Midmarket,Canada,VTT",Medium,182,14,35,6370,318.5,6051.5,2548,3503.5,45654,12,Dec,2024
Government,Mexico,VTT,"Government,Mexico,VTT",Medium,815,17,29,23635,1181.75,22453.25,13855,8598.25,45675,1,Jan,2025
Small Business,France,VTT,"Small Business,France,VTT",Medium,524,20,33,17292,864.6,16427.4,10480,5947.4,45632,12,Dec,2024
Government,Mexico,VTT,"Government,Mexico,VTT",Medium,449,17,29,13021,651.05,12369.95,7633,4736.95,45428,5,May,2024
Small Business,Canada,VTT,"Small Business,Canada,VTT",Medium,42,15,34,1428,71.4,1356.6,630,726.6,45676,1,Jan,2025
Enterprise,France,Amarilla,"Enterprise,France,Amarilla",Medium,870,20,33,28710,1435.5,27274.5,17400,9874.5,45101,6,Jun,2023
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Medium,972,17,16,15552,777.6,14774.4,16524,-1749.6,45623,11,Nov,2024
Government,USA,Amarilla,"Government,USA,Amarilla",Medium,417,14,26,10842,542.1,10299.9,5838,4461.9,45175,9,Sep,2023
Government,France,Amarilla,"Government,France,Amarilla",Medium,605,20,25,15125,756.25,14368.75,12100,2268.75,45035,4,Apr,2023
Government,France,Amarilla,"Government,France,Amarilla",Medium,877,20,25,21925,1096.25,20828.75,17540,3288.75,45104,6,Jun,2023
Government,France,Montana,"Government,France,Montana",Medium,676,15,19,12844,642.2,12201.8,10140,2061.8,45340,2,Feb,2024
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Medium,876,14,31,27156,1357.8,25798.2,12264,13534.2,45694,2,Feb,2025
Midmarket,Germany,Paseo,"Midmarket,Germany,Paseo",Medium,25,10,16,400,4,396,250,146,45143,8,Aug,2023
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Medium,381,14,31,11811,590.55,11220.45,5334,5886.45,45215,10,Oct,2023
Government,France,Paseo,"Government,France,Paseo",Medium,812,13,35,28420,1421,26999,10556,16443,45713,2,Feb,2025
Government,Germany,Velo,"Government,Germany,Velo",Medium,782,20,22,17204,860.2,16343.8,15640,703.8,45730,3,Mar,2025
Government,Mexico,Velo,"Government,Mexico,Velo",Medium,472,18,29,13688,684.4,13003.6,8496,4507.6,45337,2,Feb,2024
Midmarket,USA,VTT,"Midmarket,USA,VTT",Medium,644,11,34,21896,1094.8,20801.2,7084,13717.2,45064,5,May,2023
Channel Partners,Mexico,Carretera,"Channel Partners,Mexico,Carretera",Medium,813,15,16,13008,650.4,12357.6,12195,162.6,45206,10,Oct,2023
Channel Partners,Canada,Carretera,"Channel Partners,Canada,Carretera",Medium,120,13,26,3120,156,2964,1560,1404,45435,5,May,2024
Government,Mexico,Carretera,"Government,Mexico,Carretera",Medium,680,20,28,19040,952,18088,13600,4488,45346,2,Feb,2024
Channel Partners,Mexico,Montana,"Channel Partners,Mexico,Montana",Medium,654,13,36,23544,1177.2,22366.8,8502,13864.8,45756,4,Apr,2025
Channel Partners,France,Montana,"Channel Partners,France,Montana",Medium,435,13,32,13920,696,13224,5655,7569,45644,12,Dec,2024
Government,France,Paseo,"Government,France,Paseo",Medium,592,13,35,20720,1036,19684,7696,11988,45610,11,Nov,2024
Midmarket,Canada,Velo,"Midmarket,Canada,Velo",Medium,319,14,27,8613,430.65,8182.35,4466,3716.35,45196,9,Sep,2023
Government,Canada,Velo,"Government,Canada,Velo",Medium,750,16,33,24750,1237.5,23512.5,12000,11512.5,45352,3,Mar,2024
Government,USA,Velo,"Government,USA,Velo",Medium,871,15,37,32227,1611.35,30615.65,13065,17550.65,45495,7,Jul,2024
Government,Canada,Velo,"Government,Canada,Velo",Medium,311,16,33,10263,513.15,9749.85,4976,4773.85,45098,6,Jun,2023
Channel Partners,France,VTT,"Channel Partners,France,VTT",Medium,548,13,20,10960,548,10412,7124,3288,45252,11,Nov,2023
Channel Partners,Germany,VTT,"Channel Partners,Germany,VTT",Medium,23,14,22,506,5.06,500.94,322,178.94,45597,11,Nov,2024
Government,Canada,VTT,"Government,Canada,VTT",Medium,102,18,30,3060,153,2907,1836,1071,45630,12,Dec,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,898,15,27,24246,1212.3,23033.7,13470,9563.7,45148,8,Aug,2023
Government,USA,Carretera,"Government,USA,Carretera",Medium,724,11,31,22444,1122.2,21321.8,7964,13357.8,45595,10,Oct,2024
Small Business,France,Carretera,"Small Business,France,Carretera",Medium,556,12,29,16124,806.2,15317.8,6672,8645.8,45207,10,Oct,2023
Small Business,France,Carretera,"Small Business,France,Carretera",Medium,463,12,29,13427,671.35,12755.65,5556,7199.65,45363,3,Mar,2024
Government,France,Montana,"Government,France,Montana",Medium,629,15,19,11951,597.55,11353.45,9435,1918.45,45415,5,May,2024
Small Business,France,Montana,"Small Business,France,Montana",Medium,720,12,30,21600,1080,20520,8640,11880,45482,7,Jul,2024
Enterprise,Germany,Montana,"Enterprise,Germany,Montana",Medium,259,17,30,7770,388.5,7381.5,4403,2978.5,45596,10,Oct,2024
Small Business,Canada,Paseo,"Small Business,Canada,Paseo",Medium,117,18,28,3276,163.8,3112.2,2106,1006.2,45602,11,Nov,2024
Small Business,France,Paseo,"Small Business,France,Paseo",Medium,721,14,25,18025,901.25,17123.75,10094,7029.75,45195,9,Sep,2023
Enterprise,Germany,Paseo,"Enterprise,Germany,Paseo",Medium,622,10,17,10574,528.7,10045.3,6220,3825.3,45698,2,Feb,2025
Midmarket,France,Paseo,"Midmarket,France,Paseo",Medium,745,20,35,26075,1303.75,24771.25,14900,9871.25,45451,6,Jun,2024
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Medium,405,14,31,12555,627.75,11927.25,5670,6257.25,45216,10,Oct,2023
Government,France,Paseo,"Government,France,Paseo",Medium,648,13,35,22680,1134,21546,8424,13122,45243,11,Nov,2023
Small Business,Germany,Paseo,"Small Business,Germany,Paseo",Medium,511,15,17,8687,434.35,8252.65,7665,587.65,45719,3,Mar,2025
Small Business,Canada,Paseo,"Small Business,Canada,Paseo",Medium,153,18,28,4284,214.2,4069.8,2754,1315.8,45238,11,Nov,2023
Channel Partners,Mexico,Paseo,"Channel Partners,Mexico,Paseo",Medium,857,14,23,19711,985.55,18725.45,11998,6727.45,45310,1,Jan,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,167,20,24,4008,200.4,3807.6,3340,467.6,45467,6,Jun,2024
Small Business,France,Velo,"Small Business,France,Velo",Medium,537,15,38,20406,1020.3,19385.7,8055,11330.7,45029,4,Apr,2023
Government,Mexico,Velo,"Government,Mexico,Velo",Medium,118,18,29,3422,171.1,3250.9,2124,1126.9,45439,5,May,2024
Enterprise,Germany,Velo,"Enterprise,Germany,Velo",Medium,805,15,30,24150,1207.5,22942.5,12075,10867.5,45282,12,Dec,2023
Government,France,Velo,"Government,France,Velo",Medium,489,19,33,16137,806.85,15330.15,9291,6039.15,45576,10,Oct,2024
Government,USA,Velo,"Government,USA,Velo",Medium,522,15,37,19314,965.7,18348.3,7830,10518.3,45213,10,Oct,2023
Small Business,USA,Velo,"Small Business,USA,Velo",Medium,690,12,26,17940,897,17043,8280,8763,45662,1,Jan,2025
Government,Germany,Velo,"Government,Germany,Velo",Medium,299,20,22,6578,328.9,6249.1,5980,269.1,45501,7,Jul,2024
Channel Partners,Canada,VTT,"Channel Partners,Canada,VTT",Medium,986,15,38,37468,1873.4,35594.6,14790,20804.6,45193,9,Sep,2023
Small Business,France,VTT,"Small Business,France,VTT",Medium,905,20,33,29865,1493.25,28371.75,18100,10271.75,45493,7,Jul,2024
Small Business,Mexico,VTT,"Small Business,Mexico,VTT",Medium,632,15,38,24016,1200.8,22815.2,9480,13335.2,45285,12,Dec,2023
Enterprise,Canada,Amarilla,"Enterprise,Canada,Amarilla",Medium,427,13,17,7259,362.95,6896.05,5551,1345.05,45706,2,Feb,2025
Government,France,Amarilla,"Government,France,Amarilla",Medium,958,20,25,23950,1197.5,22752.5,19160,3592.5,45551,9,Sep,2024
Enterprise,Germany,Amarilla,"Enterprise,Germany,Amarilla",Medium,536,12,36,19296,964.8,18331.2,6432,11899.2,45725,3,Mar,2025
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,65,15,27,1755,87.75,1667.25,975,692.25,45643,12,Dec,2024
Small Business,USA,Amarilla,"Small Business,USA,Amarilla",Medium,18,20,35,630,6.3,623.7,360,263.7,45154,8,Aug,2023
Government,Canada,Montana,"Government,Canada,Montana",Medium,589,18,35,20615,1030.75,19584.25,10602,8982.25,45552,9,Sep,2024
Government,USA,Montana,"Government,USA,Montana",Medium,372,11,38,14136,706.8,13429.2,4092,9337.2,45627,12,Dec,2024
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,830,11,38,31540,1577,29963,9130,20833,45076,5,May,2023
Government,USA,Amarilla,"Government,USA,Amarilla",Medium,314,14,26,8164,408.2,7755.8,4396,3359.8,45444,6,Jun,2024
Enterprise,Mexico,Carretera,"Enterprise,Mexico,Carretera",Medium,202,19,33,6666,333.3,6332.7,3838,2494.7,45072,5,May,2023
Midmarket,France,Carretera,"Midmarket,France,Carretera",Medium,444,12,16,7104,355.2,6748.8,5328,1420.8,45642,12,Dec,2024
Government,Mexico,Carretera,"Government,Mexico,Carretera",Medium,702,20,28,19656,982.8,18673.2,14040,4633.2,45659,1,Jan,2025
Midmarket,France,Montana,"Midmarket,France,Montana",Medium,979,15,24,23496,1174.8,22321.2,14685,7636.2,45604,11,Nov,2024
Government,Canada,Montana,"Government,Canada,Montana",Medium,955,18,35,33425,1671.25,31753.75,17190,14563.75,45372,3,Mar,2024
Government,Germany,Montana,"Government,Germany,Montana",Medium,415,10,38,15770,788.5,14981.5,4150,10831.5,45312,1,Jan,2024
Small Business,France,Montana,"Small Business,France,Montana",Medium,102,12,30,3060,153,2907,1224,1683,45575,10,Oct,2024
Small Business,Canada,Montana,"Small Business,Canada,Montana",Medium,239,19,29,6931,346.55,6584.45,4541,2043.45,45203,10,Oct,2023
Midmarket,Germany,Montana,"Midmarket,Germany,Montana",Medium,22,11,33,726,7.26,718.74,242,476.74,45455,6,Jun,2024
Enterprise,Mexico,Paseo,"Enterprise,Mexico,Paseo",Medium,996,16,20,19920,996,18924,15936,2988,45531,8,Aug,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,600,20,24,14400,720,13680,12000,1680,45059,5,May,2023
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,774,20,24,18576,928.8,17647.2,15480,2167.2,45318,1,Jan,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,514,20,24,12336,616.8,11719.2,10280,1439.2,45348,2,Feb,2024
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",Medium,356,12,26,9256,462.8,8793.2,4272,4521.2,45074,5,May,2023
Government,USA,Paseo,"Government,USA,Paseo",Medium,383,15,29,11107,555.35,10551.65,5745,4806.65,45159,8,Aug,2023
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,313,20,24,7512,375.6,7136.4,6260,876.4,45327,2,Feb,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,139,20,24,3336,166.8,3169.2,2780,389.2,45643,12,Dec,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,324,20,24,7776,388.8,7387.2,6480,907.2,45147,8,Aug,2023
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,318,17,16,5088,254.4,4833.6,5406,-572.4,45675,1,Jan,2025
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,535,20,24,12840,642,12198,10700,1498,45520,8,Aug,2024
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,191,17,16,3056,152.8,2903.2,3247,-343.8,45417,5,May,2024
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,215,17,16,3440,172,3268,3655,-387,45671,1,Jan,2025
Channel Partners,Canada,Velo,"Channel Partners,Canada,Velo",Medium,475,13,24,11400,570,10830,6175,4655,45472,6,Jun,2024
Government,USA,Velo,"Government,USA,Velo",Medium,595,15,37,22015,1100.75,20914.25,8925,11989.25,45688,1,Jan,2025
Government,Germany,Velo,"Government,Germany,Velo",Medium,279,20,22,6138,306.9,5831.1,5580,251.1,45573,10,Oct,2024
Small Business,France,Velo,"Small Business,France,Velo",Medium,701,15,38,26638,1331.9,25306.1,10515,14791.1,45534,8,Aug,2024
Small Business,Mexico,Velo,"Small Business,Mexico,Velo",Medium,71,13,34,2414,120.7,2293.3,923,1370.3,45191,9,Sep,2023
Government,France,VTT,"Government,France,VTT",Medium,325,14,26,8450,422.5,8027.5,4550,3477.5,45432,5,May,2024
Government,Germany,VTT,"Government,Germany,VTT",Medium,217,16,37,8029,401.45,7627.55,3472,4155.55,45301,1,Jan,2024
Government,France,VTT,"Government,France,VTT",Medium,290,14,26,7540,377,7163,4060,3103,45278,12,Dec,2023
Government,Germany,VTT,"Government,Germany,VTT",Medium,432,16,37,15984,799.2,15184.8,6912,8272.8,45249,11,Nov,2023
Small Business,Canada,VTT,"Small Business,Canada,VTT",Medium,824,15,34,28016,1400.8,26615.2,12360,14255.2,45749,4,Apr,2025
Small Business,USA,VTT,"Small Business,USA,VTT",Medium,506,13,27,13662,683.1,12978.9,6578,6400.9,45075,5,May,2023
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,931,15,27,25137,1256.85,23880.15,13965,9915.15,45383,4,Apr,2024
Government,USA,Amarilla,"Government,USA,Amarilla",Medium,942,14,26,24492,1224.6,23267.4,13188,10079.4,45105,6,Jun,2023
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,536,14,33,17688,884.4,16803.6,7504,9299.6,45125,7,Jul,2023
Small Business,Mexico,Amarilla,"Small Business,Mexico,Amarilla",Medium,393,11,22,8646,432.3,8213.7,4323,3890.7,45354,3,Mar,2024
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,691,14,33,22803,1140.15,21662.85,9674,11988.85,45326,2,Feb,2024
Midmarket,Germany,Amarilla,"Midmarket,Germany,Amarilla",Medium,182,20,34,6188,309.4,5878.6,3640,2238.6,45719,3,Mar,2025
Channel Partners,Mexico,Amarilla,"Channel Partners,Mexico,Amarilla",Medium,86,11,34,2924,146.2,2777.8,946,1831.8,45135,7,Jul,2023
Small Business,Mexico,Amarilla,"Small Business,Mexico,Amarilla",Medium,211,11,22,4642,232.1,4409.9,2321,2088.9,45155,8,Aug,2023
Government,USA,VTT,"Government,USA,VTT",Medium,490,16,29,14210,710.5,13499.5,7840,5659.5,45267,12,Dec,2023
Small Business,Canada,Carretera,"Small Business,Canada,Carretera",Medium,527,11,35,18445,922.25,17522.75,5797,11725.75,45643,12,Dec,2024
Channel Partners,Mexico,Carretera,"Channel Partners,Mexico,Carretera",Medium,95,15,16,1520,76,1444,1425,19,45564,9,Sep,2024
Small Business,Canada,Montana,"Small Business,Canada,Montana",Medium,421,19,29,12209,610.45,11598.55,7999,3599.55,45228,10,Oct,2023
Government,France,Montana,"Government,France,Montana",Medium,662,15,19,12578,628.9,11949.1,9930,2019.1,45651,12,Dec,2024
Small Business,France,Montana,"Small Business,France,Montana",Medium,375,12,30,11250,562.5,10687.5,4500,6187.5,45469,6,Jun,2024
Channel Partners,Canada,Montana,"Channel Partners,Canada,Montana",Medium,577,20,25,14425,721.25,13703.75,11540,2163.75,45178,9,Sep,2023
Enterprise,France,Montana,"Enterprise,France,Montana",Medium,681,14,28,19068,953.4,18114.6,9534,8580.6,45243,11,Nov,2023
Government,Canada,Montana,"Government,Canada,Montana",Medium,58,18,35,2030,101.5,1928.5,1044,884.5,45416,5,May,2024
Enterprise,USA,Montana,"Enterprise,USA,Montana",Medium,506,15,37,18722,936.1,17785.9,7590,10195.9,45739,3,Mar,2025
