Segment,Country,Product,ID,Discount Band,Units Sold,Manufacturing Price,Sale Price,Gross Sales,Discounts,Sales,COGS,Profit,Date,Month Number,Month Name,Year
Government,France,VTT,"Government,France,VTT",Low,821,17,37,30377,1518.85,28858.15,13957,14901.15,45061,5,May,2023
Midmarket,Mexico,VTT,"Midmarket,Mexico,VTT",Low,886,11,17,15062,753.1,14308.9,9746,4562.9,45652,12,Dec,2024
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Low,825,10,16,13200,660,12540,8250,4290,45058,5,May,2023
Enterprise,Mexico,Amarilla,"Enterprise,Mexico,Amarilla",Low,92,11,24,2208,110.4,2097.6,1012,1085.6,45693,2,Feb,2025
Government,Germany,Amarilla,"Government,Germany,Amarilla",Low,279,11,35,9765,488.25,9276.75,3069,6207.75,45029,4,Apr,2023
Midmarket,USA,Amarilla,"Midmarket,USA,Amarilla",Low,343,18,33,11319,565.95,10753.05,6174,4579.05,45463,6,Jun,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Low,954,11,33,31482,1574.1,29907.9,10494,19413.9,45506,8,Aug,2024
Government,Germany,Montana,"Government,Germany,Montana",Medium,126,14,36,4536,226.8,4309.2,1764,2545.2,45258,11,Nov,2023
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,934,19,38,35492,1774.6,33717.4,17746,15971.4,45057,5,May,2023
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,417,11,35,14595,729.75,13865.25,4587,9278.25,45229,10,Oct,2023
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,567,16,29,16443,822.15,15620.85,9072,6548.85,45335,2,Feb,2024
Channel Partners,Canada,Paseo,"Channel Partners,Canada,Paseo",Medium,288,11,37,10656,532.8,10123.2,3168,6955.2,45153,8,Aug,2023
Channel Partners,Canada,Velo,"Channel Partners,Canada,Velo",Medium,726,12,32,23232,1161.6,22070.4,8712,13358.4,45443,5,May,2024
Government,Mexico,VTT,"Government,Mexico,VTT",Medium,659,18,21,13839,691.95,13147.05,11862,1285.05,45373,3,Mar,2024
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Medium,124,10,16,1984,99.2,1884.8,1240,644.8,45202,10,Oct,2023
Channel Partners,Mexico,Amarilla,"Channel Partners,Mexico,Amarilla",Medium,321,14,24,7704,385.2,7318.8,4494,2824.8,45537,9,Sep,2024
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,116,11,35,4060,203,3857,1276,2581,45624,11,Nov,2024
Channel Partners,France,Carretera,"Channel Partners,France,Carretera",Medium,566,17,36,20376,1018.8,19357.2,9622,9735.2,45630,12,Dec,2024
Channel Partners,Germany,Carretera,"Channel Partners,Germany,Carretera",Medium,795,13,36,28620,1431,27189,10335,16854,45563,9,Sep,2024
Government,France,Carretera,"Government,France,Carretera",Medium,904,16,29,26216,1310.8,24905.2,14464,10441.2,45509,8,Aug,2024
Small Business,USA,Carretera,"Small Business,USA,Carretera",Medium,11,16,29,319,3.19,315.81,176,139.81,45045,4,Apr,2023
Government,Germany,Carretera,"Government,Germany,Carretera",Medium,739,14,16,11824,591.2,11232.8,10346,886.8,45243,11,Nov,2023
Midmarket,Mexico,Carretera,"Midmarket,Mexico,Carretera",Medium,721,10,34,24514,1225.7,23288.3,7210,16078.3,45466,6,Jun,2024
Government,USA,Carretera,"Government,USA,Carretera",Medium,462,13,30,13860,693,13167,6006,7161,45079,6,Jun,2023
Government,France,Carretera,"Government,France,Carretera",Medium,437,16,29,12673,633.65,12039.35,6992,5047.35,45433,5,May,2024
Government,France,Montana,"Government,France,Montana",Medium,478,19,37,17686,884.3,16801.7,9082,7719.7,45163,8,Aug,2023
Enterprise,USA,Montana,"Enterprise,USA,Montana",Medium,946,10,33,31218,1560.9,29657.1,9460,20197.1,45106,6,Jun,2023
Government,Mexico,Montana,"Government,Mexico,Montana",Medium,961,16,20,19220,961,18259,15376,2883,45202,10,Oct,2023
Channel Partners,Germany,Montana,"Channel Partners,Germany,Montana",Medium,848,12,22,18656,932.8,17723.2,10176,7547.2,45606,11,Nov,2024
Small Business,Mexico,Montana,"Small Business,Mexico,Montana",Medium,810,20,24,19440,972,18468,16200,2268,45110,7,Jul,2023
Government,France,Paseo,"Government,France,Paseo",Medium,531,11,24,12744,637.2,12106.8,5841,6265.8,45564,9,Sep,2024
Enterprise,USA,Paseo,"Enterprise,USA,Paseo",Medium,964,20,16,15424,771.2,14652.8,19280,-4627.2,45757,4,Apr,2025
Enterprise,France,Paseo,"Enterprise,France,Paseo",Medium,66,19,32,2112,105.6,2006.4,1254,752.4,45426,5,May,2024
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",Medium,878,18,19,16682,834.1,15847.9,15804,43.9,45272,12,Dec,2023
Government,USA,Paseo,"Government,USA,Paseo",Medium,363,12,34,12342,617.1,11724.9,4356,7368.9,45744,3,Mar,2025
Small Business,USA,Paseo,"Small Business,USA,Paseo",Medium,970,16,19,18430,921.5,17508.5,15520,1988.5,45338,2,Feb,2024
Government,USA,Paseo,"Government,USA,Paseo",Medium,697,12,34,23698,1184.9,22513.1,8364,14149.1,45436,5,May,2024
Midmarket,France,Paseo,"Midmarket,France,Paseo",Medium,450,17,24,10800,540,10260,7650,2610,45328,2,Feb,2024
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,858,11,35,30030,1501.5,28528.5,9438,19090.5,45105,6,Jun,2023
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,640,11,35,22400,1120,21280,7040,14240,45039,4,Apr,2023
Enterprise,USA,Paseo,"Enterprise,USA,Paseo",Medium,984,20,16,15744,787.2,14956.8,19680,-4723.2,45692,2,Feb,2025
Enterprise,France,Paseo,"Enterprise,France,Paseo",Medium,93,19,32,2976,148.8,2827.2,1767,1060.2,45058,5,May,2023
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,437,11,35,15295,764.75,14530.25,4807,9723.25,45741,3,Mar,2025
Government,USA,Paseo,"Government,USA,Paseo",Medium,446,12,34,15164,758.2,14405.8,5352,9053.8,45520,8,Aug,2024
Government,France,Paseo,"Government,France,Paseo",Medium,302,11,24,7248,362.4,6885.6,3322,3563.6,45062,5,May,2023
Midmarket,Germany,Paseo,"Midmarket,Germany,Paseo",Medium,85,12,22,1870,93.5,1776.5,1020,756.5,45610,11,Nov,2024
Midmarket,USA,Velo,"Midmarket,USA,Velo",Medium,422,19,33,13926,696.3,13229.7,8018,5211.7,45438,5,May,2024
Midmarket,Mexico,Velo,"Midmarket,Mexico,Velo",Medium,537,20,30,16110,805.5,15304.5,10740,4564.5,45291,12,Dec,2023
Enterprise,Germany,Velo,"Enterprise,Germany,Velo",Medium,958,12,27,25866,1293.3,24572.7,11496,13076.7,45747,3,Mar,2025
Government,USA,Velo,"Government,USA,Velo",Medium,903,13,18,16254,812.7,15441.3,11739,3702.3,45357,3,Mar,2024
Government,USA,Velo,"Government,USA,Velo",Medium,202,13,18,3636,181.8,3454.2,2626,828.2,45445,6,Jun,2024
Government,France,Velo,"Government,France,Velo",Medium,136,17,20,2720,136,2584,2312,272,45444,6,Jun,2024
Enterprise,USA,Velo,"Enterprise,USA,Velo",Medium,355,14,37,13135,656.75,12478.25,4970,7508.25,45210,10,Oct,2023
Enterprise,France,Velo,"Enterprise,France,Velo",Medium,310,20,19,5890,294.5,5595.5,6200,-604.5,45715,2,Feb,2025
Government,France,Velo,"Government,France,Velo",Medium,638,17,20,12760,638,12122,10846,1276,45682,1,Jan,2025
Small Business,Germany,Velo,"Small Business,Germany,Velo",Medium,960,16,31,29760,1488,28272,15360,12912,45437,5,May,2024
Government,Canada,VTT,"Government,Canada,VTT",Medium,716,18,30,21480,1074,20406,12888,7518,45448,6,Jun,2024
Government,USA,VTT,"Government,USA,VTT",Medium,569,13,36,20484,1024.2,19459.8,7397,12062.8,45680,1,Jan,2025
Government,Germany,VTT,"Government,Germany,VTT",Medium,834,18,21,17514,875.7,16638.3,15012,1626.3,45540,9,Sep,2024
Government,USA,VTT,"Government,USA,VTT",Medium,944,13,36,33984,1699.2,32284.8,12272,20012.8,45244,11,Nov,2023
Government,USA,VTT,"Government,USA,VTT",Medium,138,13,36,4968,248.4,4719.6,1794,2925.6,45255,11,Nov,2023
Government,France,VTT,"Government,France,VTT",Medium,662,17,37,24494,1224.7,23269.3,11254,12015.3,45093,6,Jun,2023
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,39,11,35,1365,68.25,1296.75,429,867.75,45470,6,Jun,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,133,11,33,4389,219.45,4169.55,1463,2706.55,45539,9,Sep,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,595,11,33,19635,981.75,18653.25,6545,12108.25,45715,2,Feb,2025
Small Business,Germany,Amarilla,"Small Business,Germany,Amarilla",Medium,876,14,22,19272,963.6,18308.4,12264,6044.4,45054,5,May,2023
Midmarket,France,Paseo,"Midmarket,France,Paseo",Medium,151,17,24,3624,181.2,3442.8,2567,875.8,45703,2,Feb,2025
Government,USA,Carretera,"Government,USA,Carretera",Medium,436,13,30,13080,654,12426,5668,6758,45496,7,Jul,2024
Midmarket,Canada,Carretera,"Midmarket,Canada,Carretera",Medium,502,15,17,8534,426.7,8107.3,7530,577.3,45732,3,Mar,2025
Channel Partners,Mexico,Carretera,"Channel Partners,Mexico,Carretera",Medium,213,17,20,4260,213,4047,3621,426,45332,2,Feb,2024
Channel Partners,Canada,Carretera,"Channel Partners,Canada,Carretera",Medium,317,19,30,9510,475.5,9034.5,6023,3011.5,45438,5,May,2024
Midmarket,USA,Carretera,"Midmarket,USA,Carretera",Medium,739,17,19,14041,702.05,13338.95,12563,775.95,45671,1,Jan,2025
Government,USA,Carretera,"Government,USA,Carretera",Medium,182,13,30,5460,273,5187,2366,2821,45130,7,Jul,2023
Enterprise,Germany,Carretera,"Enterprise,Germany,Carretera",Medium,578,13,25,14450,722.5,13727.5,7514,6213.5,45649,12,Dec,2024
Government,Mexico,Montana,"Government,Mexico,Montana",Medium,403,16,20,8060,403,7657,6448,1209,45190,9,Sep,2023
Government,Germany,Montana,"Government,Germany,Montana",Medium,331,14,36,11916,595.8,11320.2,4634,6686.2,45119,7,Jul,2023
Government,France,Montana,"Government,France,Montana",Medium,843,19,37,31191,1559.55,29631.45,16017,13614.45,45667,1,Jan,2025
Channel Partners,USA,Montana,"Channel Partners,USA,Montana",Medium,732,17,19,13908,695.4,13212.6,12444,768.6,45378,3,Mar,2024
Government,France,Paseo,"Government,France,Paseo",Medium,324,11,24,7776,388.8,7387.2,3564,3823.2,45157,8,Aug,2023
Channel Partners,Canada,Paseo,"Channel Partners,Canada,Paseo",Medium,716,11,37,26492,1324.6,25167.4,7876,17291.4,45390,4,Apr,2024
Government,USA,Paseo,"Government,USA,Paseo",Medium,501,12,34,17034,851.7,16182.3,6012,10170.3,45247,11,Nov,2023
Enterprise,Canada,Velo,"Enterprise,Canada,Velo",Medium,202,17,37,7474,373.7,7100.3,3434,3666.3,45587,10,Oct,2024
Enterprise,USA,Velo,"Enterprise,USA,Velo",Medium,661,14,37,24457,1222.85,23234.15,9254,13980.15,45640,12,Dec,2024
Midmarket,Germany,Velo,"Midmarket,Germany,Velo",Medium,493,17,31,15283,764.15,14518.85,8381,6137.85,45238,11,Nov,2023
Government,France,Velo,"Government,France,Velo",Medium,288,17,20,5760,288,5472,4896,576,45041,4,Apr,2023
Government,Mexico,Velo,"Government,Mexico,Velo",Medium,527,13,33,17391,869.55,16521.45,6851,9670.45,45611,11,Nov,2024
Small Business,France,Velo,"Small Business,France,Velo",Medium,775,20,29,22475,1123.75,21351.25,15500,5851.25,45325,2,Feb,2024
Government,France,Velo,"Government,France,Velo",Medium,368,17,20,7360,368,6992,6256,736,45499,7,Jul,2024
Midmarket,Canada,VTT,"Midmarket,Canada,VTT",Medium,381,17,19,7239,361.95,6877.05,6477,400.05,45243,11,Nov,2023
Government,Mexico,VTT,"Government,Mexico,VTT",Medium,628,18,21,13188,659.4,12528.6,11304,1224.6,45606,11,Nov,2024
Small Business,France,VTT,"Small Business,France,VTT",Medium,247,15,23,5681,284.05,5396.95,3705,1691.95,45163,8,Aug,2023
Government,Mexico,VTT,"Government,Mexico,VTT",Medium,241,18,21,5061,253.05,4807.95,4338,469.95,45370,3,Mar,2024
Small Business,Canada,VTT,"Small Business,Canada,VTT",Medium,353,13,29,10237,511.85,9725.15,4589,5136.15,45187,9,Sep,2023
Enterprise,France,Amarilla,"Enterprise,France,Amarilla",Medium,602,19,23,13846,692.3,13153.7,11438,1715.7,45659,1,Jan,2025
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Medium,538,10,16,8608,430.4,8177.6,5380,2797.6,45522,8,Aug,2024
Government,USA,Amarilla,"Government,USA,Amarilla",Medium,795,14,29,23055,1152.75,21902.25,11130,10772.25,45201,10,Oct,2023
Government,France,Amarilla,"Government,France,Amarilla",Medium,896,18,26,23296,1164.8,22131.2,16128,6003.2,45437,5,May,2024
Government,France,Amarilla,"Government,France,Amarilla",Medium,19,18,26,494,4.94,489.06,342,147.06,45354,3,Mar,2024
Government,France,Montana,"Government,France,Montana",Medium,857,19,37,31709,1585.45,30123.55,16283,13840.55,45354,3,Mar,2024
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Medium,323,12,20,6460,323,6137,3876,2261,45414,5,May,2024
Midmarket,Germany,Paseo,"Midmarket,Germany,Paseo",Medium,849,12,22,18678,933.9,17744.1,10188,7556.1,45530,8,Aug,2024
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Medium,981,12,20,19620,981,18639,11772,6867,45636,12,Dec,2024
Government,France,Paseo,"Government,France,Paseo",Medium,42,11,24,1008,50.4,957.6,462,495.6,45637,12,Dec,2024
Government,Germany,Velo,"Government,Germany,Velo",Medium,917,15,28,25676,1283.8,24392.2,13755,10637.2,45577,10,Oct,2024
Government,Mexico,Velo,"Government,Mexico,Velo",Medium,597,13,33,19701,985.05,18715.95,7761,10954.95,45282,12,Dec,2023
Midmarket,USA,VTT,"Midmarket,USA,VTT",Medium,287,14,33,9471,473.55,8997.45,4018,4979.45,45487,7,Jul,2024
Channel Partners,Mexico,Carretera,"Channel Partners,Mexico,Carretera",Medium,958,17,20,19160,958,18202,16286,1916,45667,1,Jan,2025
Channel Partners,Canada,Carretera,"Channel Partners,Canada,Carretera",Medium,249,19,30,7470,373.5,7096.5,4731,2365.5,45102,6,Jun,2023
Government,Mexico,Carretera,"Government,Mexico,Carretera",Medium,746,19,16,11936,596.8,11339.2,14174,-2834.8,45693,2,Feb,2025
Channel Partners,Mexico,Montana,"Channel Partners,Mexico,Montana",Medium,170,19,29,4930,246.5,4683.5,3230,1453.5,45267,12,Dec,2023
Channel Partners,France,Montana,"Channel Partners,France,Montana",Medium,785,16,25,19625,981.25,18643.75,12560,6083.75,45527,8,Aug,2024
Government,France,Paseo,"Government,France,Paseo",Medium,603,11,24,14472,723.6,13748.4,6633,7115.4,45581,10,Oct,2024
Midmarket,Canada,Velo,"Midmarket,Canada,Velo",Medium,277,16,26,7202,360.1,6841.9,4432,2409.9,45730,3,Mar,2025
Government,Canada,Velo,"Government,Canada,Velo",Medium,279,19,24,6696,334.8,6361.2,5301,1060.2,45510,8,Aug,2024
Government,USA,Velo,"Government,USA,Velo",Medium,64,13,18,1152,57.6,1094.4,832,262.4,45669,1,Jan,2025
Government,Canada,Velo,"Government,Canada,Velo",Medium,292,19,24,7008,350.4,6657.6,5548,1109.6,45609,11,Nov,2024
Channel Partners,France,VTT,"Channel Partners,France,VTT",Medium,990,18,18,17820,891,16929,17820,-891,45605,11,Nov,2024
Channel Partners,Germany,VTT,"Channel Partners,Germany,VTT",Medium,729,11,16,11664,583.2,11080.8,8019,3061.8,45492,7,Jul,2024
Government,Canada,VTT,"Government,Canada,VTT",Medium,265,18,30,7950,397.5,7552.5,4770,2782.5,45302,1,Jan,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,372,11,33,12276,613.8,11662.2,4092,7570.2,45464,6,Jun,2024
Government,USA,Carretera,"Government,USA,Carretera",Medium,802,13,30,24060,1203,22857,10426,12431,45101,6,Jun,2023
Small Business,France,Carretera,"Small Business,France,Carretera",Medium,959,11,29,27811,1390.55,26420.45,10549,15871.45,45265,12,Dec,2023
Small Business,France,Carretera,"Small Business,France,Carretera",Medium,113,11,29,3277,163.85,3113.15,1243,1870.15,45554,9,Sep,2024
Government,France,Montana,"Government,France,Montana",Medium,859,19,37,31783,1589.15,30193.85,16321,13872.85,45409,4,Apr,2024
Small Business,France,Montana,"Small Business,France,Montana",Medium,635,12,16,10160,508,9652,7620,2032,45170,9,Sep,2023
Enterprise,Germany,Montana,"Enterprise,Germany,Montana",Medium,612,20,22,13464,673.2,12790.8,12240,550.8,45084,6,Jun,2023
Small Business,Canada,Paseo,"Small Business,Canada,Paseo",Medium,69,13,33,2277,113.85,2163.15,897,1266.15,45072,5,May,2023
Small Business,France,Paseo,"Small Business,France,Paseo",Medium,950,10,28,26600,1330,25270,9500,15770,45057,5,May,2023
Enterprise,Germany,Paseo,"Enterprise,Germany,Paseo",Medium,770,19,29,22330,1116.5,21213.5,14630,6583.5,45432,5,May,2024
Midmarket,France,Paseo,"Midmarket,France,Paseo",Medium,53,17,24,1272,63.6,1208.4,901,307.4,45048,5,May,2023
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Medium,782,12,20,15640,782,14858,9384,5474,45317,1,Jan,2024
Government,France,Paseo,"Government,France,Paseo",Medium,77,11,24,1848,92.4,1755.6,847,908.6,45429,5,May,2024
Small Business,Germany,Paseo,"Small Business,Germany,Paseo",Medium,474,14,38,18012,900.6,17111.4,6636,10475.4,45425,5,May,2024
Small Business,Canada,Paseo,"Small Business,Canada,Paseo",Medium,232,13,33,7656,382.8,7273.2,3016,4257.2,45632,12,Dec,2024
Channel Partners,Mexico,Paseo,"Channel Partners,Mexico,Paseo",Medium,970,18,16,15520,776,14744,17460,-2716,45344,2,Feb,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,627,19,38,23826,1191.3,22634.7,11913,10721.7,45392,4,Apr,2024
Small Business,France,Velo,"Small Business,France,Velo",Medium,321,20,29,9309,465.45,8843.55,6420,2423.55,45511,8,Aug,2024
Government,Mexico,Velo,"Government,Mexico,Velo",Medium,608,13,33,20064,1003.2,19060.8,7904,11156.8,45644,12,Dec,2024
Enterprise,Germany,Velo,"Enterprise,Germany,Velo",Medium,767,12,27,20709,1035.45,19673.55,9204,10469.55,45340,2,Feb,2024
Government,France,Velo,"Government,France,Velo",Medium,516,17,20,10320,516,9804,8772,1032,45702,2,Feb,2025
Government,USA,Velo,"Government,USA,Velo",Medium,738,13,18,13284,664.2,12619.8,9594,3025.8,45465,6,Jun,2024
Small Business,USA,Velo,"Small Business,USA,Velo",Medium,82,11,18,1476,73.8,1402.2,902,500.2,45730,3,Mar,2025
Government,Germany,Velo,"Government,Germany,Velo",Medium,912,15,28,25536,1276.8,24259.2,13680,10579.2,45127,7,Jul,2023
Channel Partners,Canada,VTT,"Channel Partners,Canada,VTT",Medium,391,18,34,13294,664.7,12629.3,7038,5591.3,45141,8,Aug,2023
Small Business,France,VTT,"Small Business,France,VTT",Medium,467,15,23,10741,537.05,10203.95,7005,3198.95,45517,8,Aug,2024
Small Business,Mexico,VTT,"Small Business,Mexico,VTT",Medium,647,11,24,15528,776.4,14751.6,7117,7634.6,45585,10,Oct,2024
Enterprise,Canada,Amarilla,"Enterprise,Canada,Amarilla",Medium,174,12,18,3132,156.6,2975.4,2088,887.4,45154,8,Aug,2023
Government,France,Amarilla,"Government,France,Amarilla",Medium,709,18,26,18434,921.7,17512.3,12762,4750.3,45582,10,Oct,2024
Enterprise,Germany,Amarilla,"Enterprise,Germany,Amarilla",Medium,543,11,23,12489,624.45,11864.55,5973,5891.55,45733,3,Mar,2025
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,554,11,33,18282,914.1,17367.9,6094,11273.9,45349,2,Feb,2024
Small Business,USA,Amarilla,"Small Business,USA,Amarilla",Medium,822,11,17,13974,698.7,13275.3,9042,4233.3,45311,1,Jan,2024
Government,Canada,Montana,"Government,Canada,Montana",Medium,936,15,17,15912,795.6,15116.4,14040,1076.4,45484,7,Jul,2024
Government,USA,Montana,"Government,USA,Montana",Medium,104,18,27,2808,140.4,2667.6,1872,795.6,45403,4,Apr,2024
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,16,11,35,560,5.6,554.4,176,378.4,45436,5,May,2024
Government,USA,Amarilla,"Government,USA,Amarilla",Medium,501,14,29,14529,726.45,13802.55,7014,6788.55,45567,10,Oct,2024
Enterprise,Mexico,Carretera,"Enterprise,Mexico,Carretera",Medium,798,13,24,19152,957.6,18194.4,10374,7820.4,45202,10,Oct,2023
Midmarket,France,Carretera,"Midmarket,France,Carretera",Medium,897,15,30,26910,1345.5,25564.5,13455,12109.5,45578,10,Oct,2024
Government,Mexico,Carretera,"Government,Mexico,Carretera",Medium,525,19,16,8400,420,7980,9975,-1995,45365,3,Mar,2024
Midmarket,France,Montana,"Midmarket,France,Montana",Medium,170,17,17,2890,144.5,2745.5,2890,-144.5,45657,12,Dec,2024
Government,Canada,Montana,"Government,Canada,Montana",Medium,12,15,17,204,2.04,201.96,180,21.96,45279,12,Dec,2023
Government,Germany,Montana,"Government,Germany,Montana",Medium,216,14,36,7776,388.8,7387.2,3024,4363.2,45637,12,Dec,2024
Small Business,France,Montana,"Small Business,France,Montana",Medium,628,12,16,10048,502.4,9545.6,7536,2009.6,45380,3,Mar,2024
Small Business,Canada,Montana,"Small Business,Canada,Montana",Medium,605,20,26,15730,786.5,14943.5,12100,2843.5,45108,7,Jul,2023
Midmarket,Germany,Montana,"Midmarket,Germany,Montana",Medium,240,16,25,6000,300,5700,3840,1860,45477,7,Jul,2024
Enterprise,Mexico,Paseo,"Enterprise,Mexico,Paseo",Medium,805,10,16,12880,644,12236,8050,4186,45463,6,Jun,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,94,19,38,3572,178.6,3393.4,1786,1607.4,45127,7,Jul,2023
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,594,19,38,22572,1128.6,21443.4,11286,10157.4,45226,10,Oct,2023
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,907,19,38,34466,1723.3,32742.7,17233,15509.7,45485,7,Jul,2024
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",Medium,223,18,19,4237,211.85,4025.15,4014,11.15,45271,12,Dec,2023
Government,USA,Paseo,"Government,USA,Paseo",Medium,79,12,34,2686,134.3,2551.7,948,1603.7,45321,1,Jan,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,900,19,38,34200,1710,32490,17100,15390,45488,7,Jul,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,283,19,38,10754,537.7,10216.3,5377,4839.3,45087,6,Jun,2023
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,415,19,38,15770,788.5,14981.5,7885,7096.5,45470,6,Jun,2024
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,461,16,29,13369,668.45,12700.55,7376,5324.55,45634,12,Dec,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,739,19,38,28082,1404.1,26677.9,14041,12636.9,45185,9,Sep,2023
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,271,16,29,7859,392.95,7466.05,4336,3130.05,45484,7,Jul,2024
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,166,16,29,4814,240.7,4573.3,2656,1917.3,45084,6,Jun,2023
Channel Partners,Canada,Velo,"Channel Partners,Canada,Velo",Medium,174,12,32,5568,278.4,5289.6,2088,3201.6,45415,5,May,2024
Government,USA,Velo,"Government,USA,Velo",Medium,795,13,18,14310,715.5,13594.5,10335,3259.5,45590,10,Oct,2024
Government,Germany,Velo,"Government,Germany,Velo",Medium,762,15,28,21336,1066.8,20269.2,11430,8839.2,45087,6,Jun,2023
Small Business,France,Velo,"Small Business,France,Velo",Medium,442,20,29,12818,640.9,12177.1,8840,3337.1,45058,5,May,2023
Small Business,Mexico,Velo,"Small Business,Mexico,Velo",Medium,35,14,18,630,6.3,623.7,490,133.7,45452,6,Jun,2024
Government,France,VTT,"Government,France,VTT",Medium,175,17,37,6475,323.75,6151.25,2975,3176.25,45429,5,May,2024
Government,Germany,VTT,"Government,Germany,VTT",Medium,129,18,21,2709,135.45,2573.55,2322,251.55,45599,11,Nov,2024
Government,France,VTT,"Government,France,VTT",Medium,402,17,37,14874,743.7,14130.3,6834,7296.3,45666,1,Jan,2025
Government,Germany,VTT,"Government,Germany,VTT",Medium,890,18,21,18690,934.5,17755.5,16020,1735.5,45527,8,Aug,2024
Small Business,Canada,VTT,"Small Business,Canada,VTT",Medium,623,13,29,18067,903.35,17163.65,8099,9064.65,45622,11,Nov,2024
Small Business,USA,VTT,"Small Business,USA,VTT",Medium,151,15,29,4379,218.95,4160.05,2265,1895.05,45060,5,May,2023
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,473,11,33,15609,780.45,14828.55,5203,9625.55,45639,12,Dec,2024
Government,USA,Amarilla,"Government,USA,Amarilla",Medium,813,14,29,23577,1178.85,22398.15,11382,11016.15,45475,7,Jul,2024
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,423,11,35,14805,740.25,14064.75,4653,9411.75,45099,6,Jun,2023
Small Business,Mexico,Amarilla,"Small Business,Mexico,Amarilla",Medium,803,11,32,25696,1284.8,24411.2,8833,15578.2,45487,7,Jul,2024
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,232,11,35,8120,406,7714,2552,5162,45597,11,Nov,2024
Midmarket,Germany,Amarilla,"Midmarket,Germany,Amarilla",Medium,426,20,28,11928,596.4,11331.6,8520,2811.6,45742,3,Mar,2025
Channel Partners,Mexico,Amarilla,"Channel Partners,Mexico,Amarilla",Medium,955,14,24,22920,1146,21774,13370,8404,45599,11,Nov,2024
Small Business,Mexico,Amarilla,"Small Business,Mexico,Amarilla",Medium,684,11,32,21888,1094.4,20793.6,7524,13269.6,45468,6,Jun,2024
Government,USA,VTT,"Government,USA,VTT",Medium,108,13,36,3888,194.4,3693.6,1404,2289.6,45112,7,Jul,2023
Small Business,Canada,Carretera,"Small Business,Canada,Carretera",Medium,754,19,37,27898,1394.9,26503.1,14326,12177.1,45399,4,Apr,2024
Channel Partners,Mexico,Carretera,"Channel Partners,Mexico,Carretera",Medium,997,17,20,19940,997,18943,16949,1994,45407,4,Apr,2024
Small Business,Canada,Montana,"Small Business,Canada,Montana",Medium,541,20,26,14066,703.3,13362.7,10820,2542.7,45197,9,Sep,2023
Government,France,Montana,"Government,France,Montana",Medium,737,19,37,27269,1363.45,25905.55,14003,11902.55,45621,11,Nov,2024
Small Business,France,Montana,"Small Business,France,Montana",Medium,265,12,16,4240,212,4028,3180,848,45433,5,May,2024
Channel Partners,Canada,Montana,"Channel Partners,Canada,Montana",Medium,98,16,36,3528,176.4,3351.6,1568,1783.6,45522,8,Aug,2024
Enterprise,France,Montana,"Enterprise,France,Montana",Medium,927,13,34,31518,1575.9,29942.1,12051,17891.1,45208,10,Oct,2023
Government,Canada,Montana,"Government,Canada,Montana",Medium,459,15,17,7803,390.15,7412.85,6885,527.85,45201,10,Oct,2023
Enterprise,USA,Montana,"Enterprise,USA,Montana",Medium,358,10,33,11814,590.7,11223.3,3580,7643.3,45653,12,Dec,2024
Small Business,Germany,Montana,"Small Business,Germany,Montana",Medium,324,18,38,12312,615.6,11696.4,5832,5864.4,45093,6,Jun,2023
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",Medium,975,18,19,18525,926.25,17598.75,17550,48.75,45444,6,Jun,2024
