Segment,Country,Product,ID,Discount Band,Units Sold,Manufacturing Price,Sale Price,Gross Sales,Discounts,Sales,COGS,Profit,Date,Month Number,Month Name,Year
Government,France,VTT,"Government,France,VTT",Low,544,13,36,19584,979.2,18604.8,7072,11532.8,45493,7,Jul,2024
Midmarket,Mexico,VTT,"Midmarket,Mexico,VTT",Low,404,10,18,7272,363.6,6908.4,4040,2868.4,45258,11,Nov,2023
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Low,33,12,33,1089,54.45,1034.55,396,638.55,45552,9,Sep,2024
Enterprise,Mexico,Amarilla,"Enterprise,Mexico,Amarilla",Low,264,19,29,7656,382.8,7273.2,5016,2257.2,45391,4,Apr,2024
Government,Germany,Amarilla,"Government,Germany,Amarilla",Low,514,14,21,10794,539.7,10254.3,7196,3058.3,45533,8,Aug,2024
Midmarket,USA,Amarilla,"Midmarket,USA,Amarilla",Low,753,15,22,16566,828.3,15737.7,11295,4442.7,45043,4,Apr,2023
Government,Canada,Amarilla,"Government,Canada,Amarilla",Low,934,13,25,23350,1167.5,22182.5,12142,10040.5,45614,11,Nov,2024
Government,Germany,Montana,"Government,Germany,Montana",Medium,193,15,18,3474,173.7,3300.3,2895,405.3,45063,5,May,2023
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,340,15,32,10880,544,10336,5100,5236,45335,2,Feb,2024
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,775,13,20,15500,775,14725,10075,4650,45529,8,Aug,2024
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,154,10,28,4312,215.6,4096.4,1540,2556.4,45075,5,May,2023
Channel Partners,Canada,Paseo,"Channel Partners,Canada,Paseo",Medium,649,10,34,22066,1103.3,20962.7,6490,14472.7,45383,4,Apr,2024
Channel Partners,Canada,Velo,"Channel Partners,Canada,Velo",Medium,168,12,36,6048,302.4,5745.6,2016,3729.6,45077,5,May,2023
Government,Mexico,VTT,"Government,Mexico,VTT",Medium,189,19,33,6237,311.85,5925.15,3591,2334.15,45054,5,May,2023
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Medium,653,12,33,21549,1077.45,20471.55,7836,12635.55,45716,2,Feb,2025
Channel Partners,Mexico,Amarilla,"Channel Partners,Mexico,Amarilla",Medium,552,17,27,14904,745.2,14158.8,9384,4774.8,45285,12,Dec,2023
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,796,14,21,16716,835.8,15880.2,11144,4736.2,45331,2,Feb,2024
Channel Partners,France,Carretera,"Channel Partners,France,Carretera",Medium,69,14,34,2346,117.3,2228.7,966,1262.7,45127,7,Jul,2023
Channel Partners,Germany,Carretera,"Channel Partners,Germany,Carretera",Medium,548,15,19,10412,520.6,9891.4,8220,1671.4,45084,6,Jun,2023
Government,France,Carretera,"Government,France,Carretera",Medium,993,11,38,37734,1886.7,35847.3,10923,24924.3,45168,8,Aug,2023
Small Business,USA,Carretera,"Small Business,USA,Carretera",Medium,340,13,20,6800,340,6460,4420,2040,45619,11,Nov,2024
Government,Germany,Carretera,"Government,Germany,Carretera",Medium,736,18,27,19872,993.6,18878.4,13248,5630.4,45339,2,Feb,2024
Midmarket,Mexico,Carretera,"Midmarket,Mexico,Carretera",Medium,202,12,24,4848,242.4,4605.6,2424,2181.6,45656,12,Dec,2024
Government,USA,Carretera,"Government,USA,Carretera",Medium,908,10,16,14528,726.4,13801.6,9080,4721.6,45418,5,May,2024
Government,France,Carretera,"Government,France,Carretera",Medium,878,11,38,33364,1668.2,31695.8,9658,22037.8,45330,2,Feb,2024
Government,France,Montana,"Government,France,Montana",Medium,800,16,36,28800,1440,27360,12800,14560,45671,1,Jan,2025
Enterprise,USA,Montana,"Enterprise,USA,Montana",Medium,396,14,34,13464,673.2,12790.8,5544,7246.8,45193,9,Sep,2023
Government,Mexico,Montana,"Government,Mexico,Montana",Medium,602,12,26,15652,782.6,14869.4,7224,7645.4,45443,5,May,2024
Channel Partners,Germany,Montana,"Channel Partners,Germany,Montana",Medium,344,17,28,9632,481.6,9150.4,5848,3302.4,45415,5,May,2024
Small Business,Mexico,Montana,"Small Business,Mexico,Montana",Medium,314,18,26,8164,408.2,7755.8,5652,2103.8,45409,4,Apr,2024
Government,France,Paseo,"Government,France,Paseo",Medium,177,18,20,3540,177,3363,3186,177,45092,6,Jun,2023
Enterprise,USA,Paseo,"Enterprise,USA,Paseo",Medium,336,15,38,12768,638.4,12129.6,5040,7089.6,45400,4,Apr,2024
Enterprise,France,Paseo,"Enterprise,France,Paseo",Medium,406,20,24,9744,487.2,9256.8,8120,1136.8,45130,7,Jul,2023
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",Medium,621,20,36,22356,1117.8,21238.2,12420,8818.2,45437,5,May,2024
Government,USA,Paseo,"Government,USA,Paseo",Medium,58,18,20,1160,58,1102,1044,58,45260,11,Nov,2023
Small Business,USA,Paseo,"Small Business,USA,Paseo",Medium,568,11,34,19312,965.6,18346.4,6248,12098.4,45060,5,May,2023
Government,USA,Paseo,"Government,USA,Paseo",Medium,732,18,20,14640,732,13908,13176,732,45535,8,Aug,2024
Midmarket,France,Paseo,"Midmarket,France,Paseo",Medium,557,12,37,20609,1030.45,19578.55,6684,12894.55,45739,3,Mar,2025
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,953,13,20,19060,953,18107,12389,5718,45095,6,Jun,2023
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,26,13,20,520,5.2,514.8,338,176.8,45503,7,Jul,2024
Enterprise,USA,Paseo,"Enterprise,USA,Paseo",Medium,893,15,38,33934,1696.7,32237.3,13395,18842.3,45474,7,Jul,2024
Enterprise,France,Paseo,"Enterprise,France,Paseo",Medium,981,20,24,23544,1177.2,22366.8,19620,2746.8,45144,8,Aug,2023
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,716,13,20,14320,716,13604,9308,4296,45168,8,Aug,2023
Government,USA,Paseo,"Government,USA,Paseo",Medium,444,18,20,8880,444,8436,7992,444,45514,8,Aug,2024
Government,France,Paseo,"Government,France,Paseo",Medium,289,18,20,5780,289,5491,5202,289,45610,11,Nov,2024
Midmarket,Germany,Paseo,"Midmarket,Germany,Paseo",Medium,478,13,18,8604,430.2,8173.8,6214,1959.8,45070,5,May,2023
Midmarket,USA,Velo,"Midmarket,USA,Velo",Medium,492,19,35,17220,861,16359,9348,7011,45721,3,Mar,2025
Midmarket,Mexico,Velo,"Midmarket,Mexico,Velo",Medium,69,11,19,1311,65.55,1245.45,759,486.45,45372,3,Mar,2024
Enterprise,Germany,Velo,"Enterprise,Germany,Velo",Medium,730,17,16,11680,584,11096,12410,-1314,45045,4,Apr,2023
Government,USA,Velo,"Government,USA,Velo",Medium,395,13,22,8690,434.5,8255.5,5135,3120.5,45518,8,Aug,2024
Government,USA,Velo,"Government,USA,Velo",Medium,118,13,22,2596,129.8,2466.2,1534,932.2,45423,5,May,2024
Government,France,Velo,"Government,France,Velo",Medium,973,15,31,30163,1508.15,28654.85,14595,14059.85,45076,5,May,2023
Enterprise,USA,Velo,"Enterprise,USA,Velo",Medium,142,10,17,2414,120.7,2293.3,1420,873.3,45232,11,Nov,2023
Enterprise,France,Velo,"Enterprise,France,Velo",Medium,737,15,17,12529,626.45,11902.55,11055,847.55,45245,11,Nov,2023
Government,France,Velo,"Government,France,Velo",Medium,862,15,31,26722,1336.1,25385.9,12930,12455.9,45112,7,Jul,2023
Small Business,Germany,Velo,"Small Business,Germany,Velo",Medium,335,13,32,10720,536,10184,4355,5829,45270,12,Dec,2023
Government,Canada,VTT,"Government,Canada,VTT",Medium,130,15,19,2470,123.5,2346.5,1950,396.5,45472,6,Jun,2024
Government,USA,VTT,"Government,USA,VTT",Medium,770,16,33,25410,1270.5,24139.5,12320,11819.5,45369,3,Mar,2024
Government,Germany,VTT,"Government,Germany,VTT",Medium,246,19,25,6150,307.5,5842.5,4674,1168.5,45289,12,Dec,2023
Government,USA,VTT,"Government,USA,VTT",Medium,664,16,33,21912,1095.6,20816.4,10624,10192.4,45029,4,Apr,2023
Government,USA,VTT,"Government,USA,VTT",Medium,825,16,33,27225,1361.25,25863.75,13200,12663.75,45187,9,Sep,2023
Government,France,VTT,"Government,France,VTT",Medium,880,13,36,31680,1584,30096,11440,18656,45150,8,Aug,2023
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,444,14,21,9324,466.2,8857.8,6216,2641.8,45736,3,Mar,2025
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,541,13,25,13525,676.25,12848.75,7033,5815.75,45527,8,Aug,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,899,13,25,22475,1123.75,21351.25,11687,9664.25,45518,8,Aug,2024
Small Business,Germany,Amarilla,"Small Business,Germany,Amarilla",Medium,96,14,35,3360,168,3192,1344,1848,45572,10,Oct,2024
Midmarket,France,Paseo,"Midmarket,France,Paseo",Medium,710,12,37,26270,1313.5,24956.5,8520,16436.5,45103,6,Jun,2023
Government,USA,Carretera,"Government,USA,Carretera",Medium,628,10,16,10048,502.4,9545.6,6280,3265.6,45181,9,Sep,2023
Midmarket,Canada,Carretera,"Midmarket,Canada,Carretera",Medium,846,13,30,25380,1269,24111,10998,13113,45430,5,May,2024
Channel Partners,Mexico,Carretera,"Channel Partners,Mexico,Carretera",Medium,512,20,24,12288,614.4,11673.6,10240,1433.6,45743,3,Mar,2025
Channel Partners,Canada,Carretera,"Channel Partners,Canada,Carretera",Medium,958,14,38,36404,1820.2,34583.8,13412,21171.8,45632,12,Dec,2024
Midmarket,USA,Carretera,"Midmarket,USA,Carretera",Medium,692,17,31,21452,1072.6,20379.4,11764,8615.4,45200,10,Oct,2023
Government,USA,Carretera,"Government,USA,Carretera",Medium,775,10,16,12400,620,11780,7750,4030,45123,7,Jul,2023
Enterprise,Germany,Carretera,"Enterprise,Germany,Carretera",Medium,977,13,16,15632,781.6,14850.4,12701,2149.4,45088,6,Jun,2023
Government,Mexico,Montana,"Government,Mexico,Montana",Medium,608,12,26,15808,790.4,15017.6,7296,7721.6,45220,10,Oct,2023
Government,Germany,Montana,"Government,Germany,Montana",Medium,536,15,18,9648,482.4,9165.6,8040,1125.6,45233,11,Nov,2023
Government,France,Montana,"Government,France,Montana",Medium,679,16,36,24444,1222.2,23221.8,10864,12357.8,45328,2,Feb,2024
Channel Partners,USA,Montana,"Channel Partners,USA,Montana",Medium,180,17,23,4140,207,3933,3060,873,45661,1,Jan,2025
Government,France,Paseo,"Government,France,Paseo",Medium,274,18,20,5480,274,5206,4932,274,45553,9,Sep,2024
Channel Partners,Canada,Paseo,"Channel Partners,Canada,Paseo",Medium,540,10,34,18360,918,17442,5400,12042,45721,3,Mar,2025
Government,USA,Paseo,"Government,USA,Paseo",Medium,548,18,20,10960,548,10412,9864,548,45285,12,Dec,2023
Enterprise,Canada,Velo,"Enterprise,Canada,Velo",Medium,855,13,26,22230,1111.5,21118.5,11115,10003.5,45533,8,Aug,2024
Enterprise,USA,Velo,"Enterprise,USA,Velo",Medium,442,10,17,7514,375.7,7138.3,4420,2718.3,45193,9,Sep,2023
Midmarket,Germany,Velo,"Midmarket,Germany,Velo",Medium,228,10,32,7296,364.8,6931.2,2280,4651.2,45592,10,Oct,2024
Government,France,Velo,"Government,France,Velo",Medium,37,15,31,1147,57.35,1089.65,555,534.65,45648,12,Dec,2024
Government,Mexico,Velo,"Government,Mexico,Velo",Medium,361,17,31,11191,559.55,10631.45,6137,4494.45,45250,11,Nov,2023
Small Business,France,Velo,"Small Business,France,Velo",Medium,509,13,20,10180,509,9671,6617,3054,45489,7,Jul,2024
Government,France,Velo,"Government,France,Velo",Medium,717,15,31,22227,1111.35,21115.65,10755,10360.65,45419,5,May,2024
Midmarket,Canada,VTT,"Midmarket,Canada,VTT",Medium,368,14,32,11776,588.8,11187.2,5152,6035.2,45278,12,Dec,2023
Government,Mexico,VTT,"Government,Mexico,VTT",Medium,96,19,33,3168,158.4,3009.6,1824,1185.6,45700,2,Feb,2025
Small Business,France,VTT,"Small Business,France,VTT",Medium,167,17,24,4008,200.4,3807.6,2839,968.6,45130,7,Jul,2023
Government,Mexico,VTT,"Government,Mexico,VTT",Medium,670,19,33,22110,1105.5,21004.5,12730,8274.5,45446,6,Jun,2024
Small Business,Canada,VTT,"Small Business,Canada,VTT",Medium,105,15,34,3570,178.5,3391.5,1575,1816.5,45424,5,May,2024
Enterprise,France,Amarilla,"Enterprise,France,Amarilla",Medium,321,14,20,6420,321,6099,4494,1605,45565,9,Sep,2024
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Medium,724,12,33,23892,1194.6,22697.4,8688,14009.4,45393,4,Apr,2024
Government,USA,Amarilla,"Government,USA,Amarilla",Medium,985,15,28,27580,1379,26201,14775,11426,45462,6,Jun,2024
Government,France,Amarilla,"Government,France,Amarilla",Medium,728,14,26,18928,946.4,17981.6,10192,7789.6,45057,5,May,2023
Government,France,Amarilla,"Government,France,Amarilla",Medium,564,14,26,14664,733.2,13930.8,7896,6034.8,45150,8,Aug,2023
Government,France,Montana,"Government,France,Montana",Medium,505,16,36,18180,909,17271,8080,9191,45378,3,Mar,2024
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Medium,915,18,23,21045,1052.25,19992.75,16470,3522.75,45113,7,Jul,2023
Midmarket,Germany,Paseo,"Midmarket,Germany,Paseo",Medium,106,13,18,1908,95.4,1812.6,1378,434.6,45094,6,Jun,2023
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Medium,776,18,23,17848,892.4,16955.6,13968,2987.6,45206,10,Oct,2023
Government,France,Paseo,"Government,France,Paseo",Medium,30,18,20,600,6,594,540,54,45087,6,Jun,2023
Government,Germany,Velo,"Government,Germany,Velo",Medium,156,15,37,5772,288.6,5483.4,2340,3143.4,45358,3,Mar,2024
Government,Mexico,Velo,"Government,Mexico,Velo",Medium,935,17,31,28985,1449.25,27535.75,15895,11640.75,45151,8,Aug,2023
Midmarket,USA,VTT,"Midmarket,USA,VTT",Medium,286,20,36,10296,514.8,9781.2,5720,4061.2,45525,8,Aug,2024
Channel Partners,Mexico,Carretera,"Channel Partners,Mexico,Carretera",Medium,522,20,24,12528,626.4,11901.6,10440,1461.6,45424,5,May,2024
Channel Partners,Canada,Carretera,"Channel Partners,Canada,Carretera",Medium,311,14,38,11818,590.9,11227.1,4354,6873.1,45662,1,Jan,2025
Government,Mexico,Carretera,"Government,Mexico,Carretera",Medium,405,11,23,9315,465.75,8849.25,4455,4394.25,45075,5,May,2023
Channel Partners,Mexico,Montana,"Channel Partners,Mexico,Montana",Medium,761,10,22,16742,837.1,15904.9,7610,8294.9,45690,2,Feb,2025
Channel Partners,France,Montana,"Channel Partners,France,Montana",Medium,152,18,35,5320,266,5054,2736,2318,45430,5,May,2024
Government,France,Paseo,"Government,France,Paseo",Medium,346,18,20,6920,346,6574,6228,346,45398,4,Apr,2024
Midmarket,Canada,Velo,"Midmarket,Canada,Velo",Medium,138,11,30,4140,207,3933,1518,2415,45518,8,Aug,2024
Government,Canada,Velo,"Government,Canada,Velo",Medium,678,17,26,17628,881.4,16746.6,11526,5220.6,45600,11,Nov,2024
Government,USA,Velo,"Government,USA,Velo",Medium,995,13,22,21890,1094.5,20795.5,12935,7860.5,45152,8,Aug,2023
Government,Canada,Velo,"Government,Canada,Velo",Medium,493,17,26,12818,640.9,12177.1,8381,3796.1,45503,7,Jul,2024
Channel Partners,France,VTT,"Channel Partners,France,VTT",Medium,984,10,29,28536,1426.8,27109.2,9840,17269.2,45597,11,Nov,2024
Channel Partners,Germany,VTT,"Channel Partners,Germany,VTT",Medium,359,11,29,10411,520.55,9890.45,3949,5941.45,45455,6,Jun,2024
Government,Canada,VTT,"Government,Canada,VTT",Medium,993,15,19,18867,943.35,17923.65,14895,3028.65,45664,1,Jan,2025
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,616,13,25,15400,770,14630,8008,6622,45476,7,Jul,2024
Government,USA,Carretera,"Government,USA,Carretera",Medium,499,10,16,7984,399.2,7584.8,4990,2594.8,45121,7,Jul,2023
Small Business,France,Carretera,"Small Business,France,Carretera",Medium,629,18,21,13209,660.45,12548.55,11322,1226.55,45524,8,Aug,2024
Small Business,France,Carretera,"Small Business,France,Carretera",Medium,986,18,21,20706,1035.3,19670.7,17748,1922.7,45169,8,Aug,2023
Government,France,Montana,"Government,France,Montana",Medium,620,16,36,22320,1116,21204,9920,11284,45456,6,Jun,2024
Small Business,France,Montana,"Small Business,France,Montana",Medium,578,16,19,10982,549.1,10432.9,9248,1184.9,45120,7,Jul,2023
Enterprise,Germany,Montana,"Enterprise,Germany,Montana",Medium,843,12,29,24447,1222.35,23224.65,10116,13108.65,45286,12,Dec,2023
Small Business,Canada,Paseo,"Small Business,Canada,Paseo",Medium,386,12,27,10422,521.1,9900.9,4632,5268.9,45372,3,Mar,2024
Small Business,France,Paseo,"Small Business,France,Paseo",Medium,599,19,29,17371,868.55,16502.45,11381,5121.45,45136,7,Jul,2023
Enterprise,Germany,Paseo,"Enterprise,Germany,Paseo",Medium,533,14,17,9061,453.05,8607.95,7462,1145.95,45216,10,Oct,2023
Midmarket,France,Paseo,"Midmarket,France,Paseo",Medium,828,12,37,30636,1531.8,29104.2,9936,19168.2,45330,2,Feb,2024
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Medium,702,18,23,16146,807.3,15338.7,12636,2702.7,45408,4,Apr,2024
Government,France,Paseo,"Government,France,Paseo",Medium,734,18,20,14680,734,13946,13212,734,45180,9,Sep,2023
Small Business,Germany,Paseo,"Small Business,Germany,Paseo",Medium,183,17,26,4758,237.9,4520.1,3111,1409.1,45106,6,Jun,2023
Small Business,Canada,Paseo,"Small Business,Canada,Paseo",Medium,448,12,27,12096,604.8,11491.2,5376,6115.2,45384,4,Apr,2024
Channel Partners,Mexico,Paseo,"Channel Partners,Mexico,Paseo",Medium,440,20,32,14080,704,13376,8800,4576,45121,7,Jul,2023
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,963,15,32,30816,1540.8,29275.2,14445,14830.2,45122,7,Jul,2023
Small Business,France,Velo,"Small Business,France,Velo",Medium,801,13,20,16020,801,15219,10413,4806,45206,10,Oct,2023
Government,Mexico,Velo,"Government,Mexico,Velo",Medium,187,17,31,5797,289.85,5507.15,3179,2328.15,45575,10,Oct,2024
Enterprise,Germany,Velo,"Enterprise,Germany,Velo",Medium,606,17,16,9696,484.8,9211.2,10302,-1090.8,45547,9,Sep,2024
Government,France,Velo,"Government,France,Velo",Medium,924,15,31,28644,1432.2,27211.8,13860,13351.8,45203,10,Oct,2023
Government,USA,Velo,"Government,USA,Velo",Medium,432,13,22,9504,475.2,9028.8,5616,3412.8,45145,8,Aug,2023
Small Business,USA,Velo,"Small Business,USA,Velo",Medium,429,15,19,8151,407.55,7743.45,6435,1308.45,45236,11,Nov,2023
Government,Germany,Velo,"Government,Germany,Velo",Medium,222,15,37,8214,410.7,7803.3,3330,4473.3,45696,2,Feb,2025
Channel Partners,Canada,VTT,"Channel Partners,Canada,VTT",Medium,542,15,26,14092,704.6,13387.4,8130,5257.4,45634,12,Dec,2024
Small Business,France,VTT,"Small Business,France,VTT",Medium,101,17,24,2424,121.2,2302.8,1717,585.8,45710,2,Feb,2025
Small Business,Mexico,VTT,"Small Business,Mexico,VTT",Medium,880,20,17,14960,748,14212,17600,-3388,45636,12,Dec,2024
Enterprise,Canada,Amarilla,"Enterprise,Canada,Amarilla",Medium,55,16,30,1650,82.5,1567.5,880,687.5,45731,3,Mar,2025
Government,France,Amarilla,"Government,France,Amarilla",Medium,206,14,26,5356,267.8,5088.2,2884,2204.2,45174,9,Sep,2023
Enterprise,Germany,Amarilla,"Enterprise,Germany,Amarilla",Medium,850,14,32,27200,1360,25840,11900,13940,45211,10,Oct,2023
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,609,13,25,15225,761.25,14463.75,7917,6546.75,45093,6,Jun,2023
Small Business,USA,Amarilla,"Small Business,USA,Amarilla",Medium,465,14,30,13950,697.5,13252.5,6510,6742.5,45669,1,Jan,2025
Government,Canada,Montana,"Government,Canada,Montana",Medium,456,15,37,16872,843.6,16028.4,6840,9188.4,45229,10,Oct,2023
Government,USA,Montana,"Government,USA,Montana",Medium,228,10,26,5928,296.4,5631.6,2280,3351.6,45672,1,Jan,2025
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,31,13,20,620,6.2,613.8,403,210.8,45689,2,Feb,2025
Government,USA,Amarilla,"Government,USA,Amarilla",Medium,800,15,28,22400,1120,21280,12000,9280,45639,12,Dec,2024
Enterprise,Mexico,Carretera,"Enterprise,Mexico,Carretera",Medium,350,11,17,5950,297.5,5652.5,3850,1802.5,45190,9,Sep,2023
Midmarket,France,Carretera,"Midmarket,France,Carretera",Medium,470,16,33,15510,775.5,14734.5,7520,7214.5,45453,6,Jun,2024
Government,Mexico,Carretera,"Government,Mexico,Carretera",Medium,813,11,23,18699,934.95,17764.05,8943,8821.05,45750,4,Apr,2025
Midmarket,France,Montana,"Midmarket,France,Montana",Medium,447,11,33,14751,737.55,14013.45,4917,9096.45,45100,6,Jun,2023
Government,Canada,Montana,"Government,Canada,Montana",Medium,907,15,37,33559,1677.95,31881.05,13605,18276.05,45145,8,Aug,2023
Government,Germany,Montana,"Government,Germany,Montana",Medium,867,15,18,15606,780.3,14825.7,13005,1820.7,45639,12,Dec,2024
Small Business,France,Montana,"Small Business,France,Montana",Medium,566,16,19,10754,537.7,10216.3,9056,1160.3,45375,3,Mar,2024
Small Business,Canada,Montana,"Small Business,Canada,Montana",Medium,845,14,16,13520,676,12844,11830,1014,45411,4,Apr,2024
Midmarket,Germany,Montana,"Midmarket,Germany,Montana",Medium,630,17,16,10080,504,9576,10710,-1134,45225,10,Oct,2023
Enterprise,Mexico,Paseo,"Enterprise,Mexico,Paseo",Medium,116,13,26,3016,150.8,2865.2,1508,1357.2,45408,4,Apr,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,11,15,32,352,3.52,348.48,165,183.48,45213,10,Oct,2023
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,752,15,32,24064,1203.2,22860.8,11280,11580.8,45175,9,Sep,2023
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,578,15,32,18496,924.8,17571.2,8670,8901.2,45556,9,Sep,2024
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",Medium,877,20,36,31572,1578.6,29993.4,17540,12453.4,45249,11,Nov,2023
Government,USA,Paseo,"Government,USA,Paseo",Medium,634,18,20,12680,634,12046,11412,634,45536,9,Sep,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,622,15,32,19904,995.2,18908.8,9330,9578.8,45088,6,Jun,2023
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,783,15,32,25056,1252.8,23803.2,11745,12058.2,45130,7,Jul,2023
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,438,15,32,14016,700.8,13315.2,6570,6745.2,45681,1,Jan,2025
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,11,10,28,308,3.08,304.92,110,194.92,45345,2,Feb,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,892,15,32,28544,1427.2,27116.8,13380,13736.8,45621,11,Nov,2024
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,59,10,28,1652,82.6,1569.4,590,979.4,45063,5,May,2023
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,576,10,28,16128,806.4,15321.6,5760,9561.6,45262,12,Dec,2023
Channel Partners,Canada,Velo,"Channel Partners,Canada,Velo",Medium,831,12,36,29916,1495.8,28420.2,9972,18448.2,45273,12,Dec,2023
Government,USA,Velo,"Government,USA,Velo",Medium,479,13,22,10538,526.9,10011.1,6227,3784.1,45384,4,Apr,2024
Government,Germany,Velo,"Government,Germany,Velo",Medium,949,15,37,35113,1755.65,33357.35,14235,19122.35,45060,5,May,2023
Small Business,France,Velo,"Small Business,France,Velo",Medium,95,13,20,1900,95,1805,1235,570,45058,5,May,2023
Small Business,Mexico,Velo,"Small Business,Mexico,Velo",Medium,723,10,27,19521,976.05,18544.95,7230,11314.95,45491,7,Jul,2024
Government,France,VTT,"Government,France,VTT",Medium,138,13,36,4968,248.4,4719.6,1794,2925.6,45727,3,Mar,2025
Government,Germany,VTT,"Government,Germany,VTT",Medium,145,19,25,3625,181.25,3443.75,2755,688.75,45664,1,Jan,2025
Government,France,VTT,"Government,France,VTT",Medium,618,13,36,22248,1112.4,21135.6,8034,13101.6,45750,4,Apr,2025
Government,Germany,VTT,"Government,Germany,VTT",Medium,403,19,25,10075,503.75,9571.25,7657,1914.25,45192,9,Sep,2023
Small Business,Canada,VTT,"Small Business,Canada,VTT",Medium,622,15,34,21148,1057.4,20090.6,9330,10760.6,45471,6,Jun,2024
Small Business,USA,VTT,"Small Business,USA,VTT",Medium,618,20,38,23484,1174.2,22309.8,12360,9949.8,45508,8,Aug,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,855,13,25,21375,1068.75,20306.25,11115,9191.25,45463,6,Jun,2024
Government,USA,Amarilla,"Government,USA,Amarilla",Medium,201,15,28,5628,281.4,5346.6,3015,2331.6,45085,6,Jun,2023
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,204,14,21,4284,214.2,4069.8,2856,1213.8,45234,11,Nov,2023
Small Business,Mexico,Amarilla,"Small Business,Mexico,Amarilla",Medium,685,10,36,24660,1233,23427,6850,16577,45082,6,Jun,2023
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,304,14,21,6384,319.2,6064.8,4256,1808.8,45716,2,Feb,2025
Midmarket,Germany,Amarilla,"Midmarket,Germany,Amarilla",Medium,670,15,16,10720,536,10184,10050,134,45443,5,May,2024
Channel Partners,Mexico,Amarilla,"Channel Partners,Mexico,Amarilla",Medium,26,17,27,702,7.02,694.98,442,252.98,45256,11,Nov,2023
Small Business,Mexico,Amarilla,"Small Business,Mexico,Amarilla",Medium,320,10,36,11520,576,10944,3200,7744,45246,11,Nov,2023
Government,USA,VTT,"Government,USA,VTT",Medium,437,16,33,14421,721.05,13699.95,6992,6707.95,45111,7,Jul,2023
Small Business,Canada,Carretera,"Small Business,Canada,Carretera",Medium,918,14,25,22950,1147.5,21802.5,12852,8950.5,45743,3,Mar,2025
Channel Partners,Mexico,Carretera,"Channel Partners,Mexico,Carretera",Medium,925,20,24,22200,1110,21090,18500,2590,45227,10,Oct,2023
Small Business,Canada,Montana,"Small Business,Canada,Montana",Medium,710,14,16,11360,568,10792,9940,852,45341,2,Feb,2024
Government,France,Montana,"Government,France,Montana",Medium,910,16,36,32760,1638,31122,14560,16562,45307,1,Jan,2024
Small Business,France,Montana,"Small Business,France,Montana",Medium,676,16,19,12844,642.2,12201.8,10816,1385.8,45601,11,Nov,2024
Channel Partners,Canada,Montana,"Channel Partners,Canada,Montana",Medium,231,18,24,5544,277.2,5266.8,4158,1108.8,45701,2,Feb,2025
Enterprise,France,Montana,"Enterprise,France,Montana",Medium,226,17,19,4294,214.7,4079.3,3842,237.3,45033,4,Apr,2023
Government,Canada,Montana,"Government,Canada,Montana",Medium,757,15,37,28009,1400.45,26608.55,11355,15253.55,45503,7,Jul,2024
Enterprise,USA,Montana,"Enterprise,USA,Montana",Medium,932,14,34,31688,1584.4,30103.6,13048,17055.6,45344,2,Feb,2024
Small Business,Germany,Montana,"Small Business,Germany,Montana",Medium,77,19,17,1309,65.45,1243.55,1463,-219.45,45626,11,Nov,2024
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",Medium,387,20,36,13932,696.6,13235.4,7740,5495.4,45273,12,Dec,2023
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,529,10,28,14812,740.6,14071.4,5290,8781.4,45052,5,May,2023
