Segment,Country,Product,ID,Discount Band,Units Sold,Manufacturing Price,Sale Price,Gross Sales,Discounts,Sales,COGS,Profit,Date,Month Number,Month Name,Year
Midmarket,Mexico,VTT,"Midmarket,Mexico,VTT",Low,158,18,38,6004,300.2,5703.8,2844,2859.8,45252,11,Nov,2023
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Low,180,18,34,6120,306,5814,3240,2574,45364,3,Mar,2024
Enterprise,Mexico,Amarilla,"Enterprise,Mexico,Amarilla",Low,856,14,32,27392,1369.6,26022.4,11984,14038.4,45679,1,Jan,2025
Government,Germany,Amarilla,"Government,Germany,Amarilla",Low,374,12,23,8602,430.1,8171.9,4488,3683.9,45108,7,Jul,2023
Midmarket,USA,Amarilla,"Midmarket,USA,Amarilla",Low,73,13,37,2701,135.05,2565.95,949,1616.95,45512,8,Aug,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Low,332,13,25,8300,415,7885,4316,3569,45547,9,Sep,2024
Government,Germany,Montana,"Government,Germany,Montana",Medium,133,17,16,2128,106.4,2021.6,2261,-239.4,45407,4,Apr,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,616,15,31,19096,954.8,18141.2,9240,8901.2,45081,6,Jun,2023
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,891,15,25,22275,1113.75,21161.25,13365,7796.25,45266,12,Dec,2023
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,252,17,20,5040,252,4788,4284,504,45751,4,Apr,2025
Channel Partners,Canada,Paseo,"Channel Partners,Canada,Paseo",Medium,67,13,34,2278,113.9,2164.1,871,1293.1,45248,11,Nov,2023
Channel Partners,Canada,Velo,"Channel Partners,Canada,Velo",Medium,394,10,34,13396,669.8,12726.2,3940,8786.2,45507,8,Aug,2024
Government,Mexico,VTT,"Government,Mexico,VTT",Medium,433,11,30,12990,649.5,12340.5,4763,7577.5,45099,6,Jun,2023
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Medium,313,18,34,10642,532.1,10109.9,5634,4475.9,45745,3,Mar,2025
Channel Partners,Mexico,Amarilla,"Channel Partners,Mexico,Amarilla",Medium,297,13,28,8316,415.8,7900.2,3861,4039.2,45689,2,Feb,2025
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,817,12,23,18791,939.55,17851.45,9804,8047.45,45195,9,Sep,2023
Channel Partners,France,Carretera,"Channel Partners,France,Carretera",Medium,428,12,21,8988,449.4,8538.6,5136,3402.6,45215,10,Oct,2023
Channel Partners,Germany,Carretera,"Channel Partners,Germany,Carretera",Medium,815,17,33,26895,1344.75,25550.25,13855,11695.25,45589,10,Oct,2024
Government,France,Carretera,"Government,France,Carretera",Medium,357,11,25,8925,446.25,8478.75,3927,4551.75,45197,9,Sep,2023
Small Business,USA,Carretera,"Small Business,USA,Carretera",Medium,763,16,27,20601,1030.05,19570.95,12208,7362.95,45262,12,Dec,2023
Government,Germany,Carretera,"Government,Germany,Carretera",Medium,894,12,25,22350,1117.5,21232.5,10728,10504.5,45074,5,May,2023
Midmarket,Mexico,Carretera,"Midmarket,Mexico,Carretera",Medium,406,20,38,15428,771.4,14656.6,8120,6536.6,45522,8,Aug,2024
Government,USA,Carretera,"Government,USA,Carretera",Medium,560,14,34,19040,952,18088,7840,10248,45423,5,May,2024
Government,France,Carretera,"Government,France,Carretera",Medium,951,11,25,23775,1188.75,22586.25,10461,12125.25,45706,2,Feb,2025
Government,France,Montana,"Government,France,Montana",Medium,881,15,23,20263,1013.15,19249.85,13215,6034.85,45746,3,Mar,2025
Enterprise,USA,Montana,"Enterprise,USA,Montana",Medium,170,17,36,6120,306,5814,2890,2924,45731,3,Mar,2025
Government,Mexico,Montana,"Government,Mexico,Montana",Medium,604,16,26,15704,785.2,14918.8,9664,5254.8,45580,10,Oct,2024
Channel Partners,Germany,Montana,"Channel Partners,Germany,Montana",Medium,570,17,17,9690,484.5,9205.5,9690,-484.5,45642,12,Dec,2024
Small Business,Mexico,Montana,"Small Business,Mexico,Montana",Medium,588,17,21,12348,617.4,11730.6,9996,1734.6,45234,11,Nov,2023
Government,France,Paseo,"Government,France,Paseo",Medium,589,20,31,18259,912.95,17346.05,11780,5566.05,45434,5,May,2024
Enterprise,USA,Paseo,"Enterprise,USA,Paseo",Medium,255,15,26,6630,331.5,6298.5,3825,2473.5,45291,12,Dec,2023
Enterprise,France,Paseo,"Enterprise,France,Paseo",Medium,372,19,26,9672,483.6,9188.4,7068,2120.4,45313,1,Jan,2024
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",Medium,572,14,30,17160,858,16302,8008,8294,45720,3,Mar,2025
Government,USA,Paseo,"Government,USA,Paseo",Medium,926,20,25,23150,1157.5,21992.5,18520,3472.5,45552,9,Sep,2024
Small Business,USA,Paseo,"Small Business,USA,Paseo",Medium,504,16,23,11592,579.6,11012.4,8064,2948.4,45066,5,May,2023
Government,USA,Paseo,"Government,USA,Paseo",Medium,492,20,25,12300,615,11685,9840,1845,45465,6,Jun,2024
Midmarket,France,Paseo,"Midmarket,France,Paseo",Medium,695,12,16,11120,556,10564,8340,2224,45462,6,Jun,2024
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,17,15,25,425,4.25,420.75,255,165.75,45241,11,Nov,2023
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,269,15,25,6725,336.25,6388.75,4035,2353.75,45208,10,Oct,2023
Enterprise,USA,Paseo,"Enterprise,USA,Paseo",Medium,905,15,26,23530,1176.5,22353.5,13575,8778.5,45493,7,Jul,2024
Enterprise,France,Paseo,"Enterprise,France,Paseo",Medium,659,19,26,17134,856.7,16277.3,12521,3756.3,45601,11,Nov,2024
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,487,15,25,12175,608.75,11566.25,7305,4261.25,45092,6,Jun,2023
Government,USA,Paseo,"Government,USA,Paseo",Medium,959,20,25,23975,1198.75,22776.25,19180,3596.25,45427,5,May,2024
Government,France,Paseo,"Government,France,Paseo",Medium,695,20,31,21545,1077.25,20467.75,13900,6567.75,45682,1,Jan,2025
Midmarket,Germany,Paseo,"Midmarket,Germany,Paseo",Medium,791,13,31,24521,1226.05,23294.95,10283,13011.95,45633,12,Dec,2024
Midmarket,USA,Velo,"Midmarket,USA,Velo",Medium,28,13,35,980,9.8,970.2,364,606.2,45617,11,Nov,2024
Midmarket,Mexico,Velo,"Midmarket,Mexico,Velo",Medium,423,13,26,10998,549.9,10448.1,5499,4949.1,45190,9,Sep,2023
Enterprise,Germany,Velo,"Enterprise,Germany,Velo",Medium,553,13,20,11060,553,10507,7189,3318,45450,6,Jun,2024
Government,USA,Velo,"Government,USA,Velo",Medium,572,11,26,14872,743.6,14128.4,6292,7836.4,45406,4,Apr,2024
Government,USA,Velo,"Government,USA,Velo",Medium,521,11,26,13546,677.3,12868.7,5731,7137.7,45510,8,Aug,2024
Government,France,Velo,"Government,France,Velo",Medium,988,12,36,35568,1778.4,33789.6,11856,21933.6,45369,3,Mar,2024
Enterprise,USA,Velo,"Enterprise,USA,Velo",Medium,740,10,38,28120,1406,26714,7400,19314,45356,3,Mar,2024
Enterprise,France,Velo,"Enterprise,France,Velo",Medium,434,10,17,7378,368.9,7009.1,4340,2669.1,45486,7,Jul,2024
Government,France,Velo,"Government,France,Velo",Medium,115,12,36,4140,207,3933,1380,2553,45532,8,Aug,2024
Small Business,Germany,Velo,"Small Business,Germany,Velo",Medium,223,18,26,5798,289.9,5508.1,4014,1494.1,45548,9,Sep,2024
Government,Canada,VTT,"Government,Canada,VTT",Medium,318,12,25,7950,397.5,7552.5,3816,3736.5,45276,12,Dec,2023
Government,USA,VTT,"Government,USA,VTT",Medium,577,20,26,15002,750.1,14251.9,11540,2711.9,45446,6,Jun,2024
Government,Germany,VTT,"Government,Germany,VTT",Medium,722,15,28,20216,1010.8,19205.2,10830,8375.2,45594,10,Oct,2024
Government,USA,VTT,"Government,USA,VTT",Medium,202,20,26,5252,262.6,4989.4,4040,949.4,45035,4,Apr,2023
Government,USA,VTT,"Government,USA,VTT",Medium,943,20,26,24518,1225.9,23292.1,18860,4432.1,45381,3,Mar,2024
Government,France,VTT,"Government,France,VTT",Medium,731,15,29,21199,1059.95,20139.05,10965,9174.05,45403,4,Apr,2024
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,360,12,23,8280,414,7866,4320,3546,45128,7,Jul,2023
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,400,13,25,10000,500,9500,5200,4300,45519,8,Aug,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,360,13,25,9000,450,8550,4680,3870,45110,7,Jul,2023
Small Business,Germany,Amarilla,"Small Business,Germany,Amarilla",Medium,606,11,35,21210,1060.5,20149.5,6666,13483.5,45038,4,Apr,2023
Midmarket,France,Paseo,"Midmarket,France,Paseo",Medium,489,12,16,7824,391.2,7432.8,5868,1564.8,45168,8,Aug,2023
Government,USA,Carretera,"Government,USA,Carretera",Medium,662,14,34,22508,1125.4,21382.6,9268,12114.6,45516,8,Aug,2024
Midmarket,Canada,Carretera,"Midmarket,Canada,Carretera",Medium,232,10,17,3944,197.2,3746.8,2320,1426.8,45659,1,Jan,2025
Channel Partners,Mexico,Carretera,"Channel Partners,Mexico,Carretera",Medium,637,11,18,11466,573.3,10892.7,7007,3885.7,45227,10,Oct,2023
Channel Partners,Canada,Carretera,"Channel Partners,Canada,Carretera",Medium,429,12,22,9438,471.9,8966.1,5148,3818.1,45234,11,Nov,2023
Midmarket,USA,Carretera,"Midmarket,USA,Carretera",Medium,696,17,36,25056,1252.8,23803.2,11832,11971.2,45043,4,Apr,2023
Government,USA,Carretera,"Government,USA,Carretera",Medium,392,14,34,13328,666.4,12661.6,5488,7173.6,45431,5,May,2024
Enterprise,Germany,Carretera,"Enterprise,Germany,Carretera",Medium,622,11,37,23014,1150.7,21863.3,6842,15021.3,45081,6,Jun,2023
Government,Mexico,Montana,"Government,Mexico,Montana",Medium,599,16,26,15574,778.7,14795.3,9584,5211.3,45104,6,Jun,2023
Government,Germany,Montana,"Government,Germany,Montana",Medium,62,17,16,992,9.92,982.08,1054,-71.92,45072,5,May,2023
Government,France,Montana,"Government,France,Montana",Medium,62,15,23,1426,71.3,1354.7,930,424.7,45461,6,Jun,2024
Channel Partners,USA,Montana,"Channel Partners,USA,Montana",Medium,395,11,30,11850,592.5,11257.5,4345,6912.5,45217,10,Oct,2023
Government,France,Paseo,"Government,France,Paseo",Medium,442,20,31,13702,685.1,13016.9,8840,4176.9,45619,11,Nov,2024
Channel Partners,Canada,Paseo,"Channel Partners,Canada,Paseo",Medium,775,13,34,26350,1317.5,25032.5,10075,14957.5,45338,2,Feb,2024
Government,USA,Paseo,"Government,USA,Paseo",Medium,416,20,25,10400,520,9880,8320,1560,45066,5,May,2023
Enterprise,Canada,Velo,"Enterprise,Canada,Velo",Medium,281,19,32,8992,449.6,8542.4,5339,3203.4,45701,2,Feb,2025
Enterprise,USA,Velo,"Enterprise,USA,Velo",Medium,580,10,38,22040,1102,20938,5800,15138,45493,7,Jul,2024
Midmarket,Germany,Velo,"Midmarket,Germany,Velo",Medium,893,11,37,33041,1652.05,31388.95,9823,21565.95,45663,1,Jan,2025
Government,France,Velo,"Government,France,Velo",Medium,38,12,36,1368,68.4,1299.6,456,843.6,45654,12,Dec,2024
Government,Mexico,Velo,"Government,Mexico,Velo",Medium,934,17,21,19614,980.7,18633.3,15878,2755.3,45695,2,Feb,2025
Small Business,France,Velo,"Small Business,France,Velo",Medium,388,14,29,11252,562.6,10689.4,5432,5257.4,45673,1,Jan,2025
Government,France,Velo,"Government,France,Velo",Medium,528,12,36,19008,950.4,18057.6,6336,11721.6,45128,7,Jul,2023
Midmarket,Canada,VTT,"Midmarket,Canada,VTT",Medium,532,12,18,9576,478.8,9097.2,6384,2713.2,45670,1,Jan,2025
Government,Mexico,VTT,"Government,Mexico,VTT",Medium,890,11,30,26700,1335,25365,9790,15575,45084,6,Jun,2023
Small Business,France,VTT,"Small Business,France,VTT",Medium,59,18,24,1416,70.8,1345.2,1062,283.2,45089,6,Jun,2023
Government,Mexico,VTT,"Government,Mexico,VTT",Medium,978,11,30,29340,1467,27873,10758,17115,45391,4,Apr,2024
Small Business,Canada,VTT,"Small Business,Canada,VTT",Medium,877,18,34,29818,1490.9,28327.1,15786,12541.1,45724,3,Mar,2025
Enterprise,France,Amarilla,"Enterprise,France,Amarilla",Medium,485,11,25,12125,606.25,11518.75,5335,6183.75,45618,11,Nov,2024
Government,Mexico,Amarilla,"Government,Mexico,Amarilla",Medium,199,18,34,6766,338.3,6427.7,3582,2845.7,45465,6,Jun,2024
Government,USA,Amarilla,"Government,USA,Amarilla",Medium,490,15,21,10290,514.5,9775.5,7350,2425.5,45295,1,Jan,2024
Government,France,Amarilla,"Government,France,Amarilla",Medium,548,10,21,11508,575.4,10932.6,5480,5452.6,45644,12,Dec,2024
Government,France,Amarilla,"Government,France,Amarilla",Medium,217,10,21,4557,227.85,4329.15,2170,2159.15,45189,9,Sep,2023
Government,France,Montana,"Government,France,Montana",Medium,413,15,23,9499,474.95,9024.05,6195,2829.05,45372,3,Mar,2024
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Medium,755,11,37,27935,1396.75,26538.25,8305,18233.25,45244,11,Nov,2023
Midmarket,Germany,Paseo,"Midmarket,Germany,Paseo",Medium,981,13,31,30411,1520.55,28890.45,12753,16137.45,45667,1,Jan,2025
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Medium,89,11,37,3293,164.65,3128.35,979,2149.35,45568,10,Oct,2024
Government,France,Paseo,"Government,France,Paseo",Medium,393,20,31,12183,609.15,11573.85,7860,3713.85,45276,12,Dec,2023
Government,Germany,Velo,"Government,Germany,Velo",Medium,434,11,28,12152,607.6,11544.4,4774,6770.4,45222,10,Oct,2023
Government,Mexico,Velo,"Government,Mexico,Velo",Medium,482,17,21,10122,506.1,9615.9,8194,1421.9,45620,11,Nov,2024
Midmarket,USA,VTT,"Midmarket,USA,VTT",Medium,602,12,26,15652,782.6,14869.4,7224,7645.4,45088,6,Jun,2023
Channel Partners,Mexico,Carretera,"Channel Partners,Mexico,Carretera",Medium,832,11,18,14976,748.8,14227.2,9152,5075.2,45439,5,May,2024
Channel Partners,Canada,Carretera,"Channel Partners,Canada,Carretera",Medium,696,12,22,15312,765.6,14546.4,8352,6194.4,45475,7,Jul,2024
Government,Mexico,Carretera,"Government,Mexico,Carretera",Medium,691,17,19,13129,656.45,12472.55,11747,725.55,45433,5,May,2024
Channel Partners,Mexico,Montana,"Channel Partners,Mexico,Montana",Medium,340,13,22,7480,374,7106,4420,2686,45393,4,Apr,2024
Channel Partners,France,Montana,"Channel Partners,France,Montana",Medium,564,17,29,16356,817.8,15538.2,9588,5950.2,45708,2,Feb,2025
Government,France,Paseo,"Government,France,Paseo",Medium,766,20,31,23746,1187.3,22558.7,15320,7238.7,45512,8,Aug,2024
Midmarket,Canada,Velo,"Midmarket,Canada,Velo",Medium,653,10,24,15672,783.6,14888.4,6530,8358.4,45634,12,Dec,2024
Government,Canada,Velo,"Government,Canada,Velo",Medium,62,11,28,1736,86.8,1649.2,682,967.2,45248,11,Nov,2023
Government,USA,Velo,"Government,USA,Velo",Medium,442,11,26,11492,574.6,10917.4,4862,6055.4,45052,5,May,2023
Government,Canada,Velo,"Government,Canada,Velo",Medium,211,11,28,5908,295.4,5612.6,2321,3291.6,45202,10,Oct,2023
Channel Partners,France,VTT,"Channel Partners,France,VTT",Medium,572,13,22,12584,629.2,11954.8,7436,4518.8,45031,4,Apr,2023
Channel Partners,Germany,VTT,"Channel Partners,Germany,VTT",Medium,399,11,18,7182,359.1,6822.9,4389,2433.9,45356,3,Mar,2024
Government,Canada,VTT,"Government,Canada,VTT",Medium,952,12,25,23800,1190,22610,11424,11186,45349,2,Feb,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,783,13,25,19575,978.75,18596.25,10179,8417.25,45254,11,Nov,2023
Government,USA,Carretera,"Government,USA,Carretera",Medium,291,14,34,9894,494.7,9399.3,4074,5325.3,45371,3,Mar,2024
Small Business,France,Carretera,"Small Business,France,Carretera",Medium,712,17,31,22072,1103.6,20968.4,12104,8864.4,45159,8,Aug,2023
Small Business,France,Carretera,"Small Business,France,Carretera",Medium,459,17,31,14229,711.45,13517.55,7803,5714.55,45108,7,Jul,2023
Government,France,Montana,"Government,France,Montana",Medium,687,15,23,15801,790.05,15010.95,10305,4705.95,45264,12,Dec,2023
Small Business,France,Montana,"Small Business,France,Montana",Medium,646,19,27,17442,872.1,16569.9,12274,4295.9,45331,2,Feb,2024
Enterprise,Germany,Montana,"Enterprise,Germany,Montana",Medium,239,12,25,5975,298.75,5676.25,2868,2808.25,45494,7,Jul,2024
Small Business,Canada,Paseo,"Small Business,Canada,Paseo",Medium,990,10,26,25740,1287,24453,9900,14553,45597,11,Nov,2024
Small Business,France,Paseo,"Small Business,France,Paseo",Medium,376,16,16,6016,300.8,5715.2,6016,-300.8,45349,2,Feb,2024
Enterprise,Germany,Paseo,"Enterprise,Germany,Paseo",Medium,185,12,34,6290,314.5,5975.5,2220,3755.5,45744,3,Mar,2025
Midmarket,France,Paseo,"Midmarket,France,Paseo",Medium,913,12,16,14608,730.4,13877.6,10956,2921.6,45154,8,Aug,2023
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Medium,578,11,37,21386,1069.3,20316.7,6358,13958.7,45436,5,May,2024
Government,France,Paseo,"Government,France,Paseo",Medium,440,20,31,13640,682,12958,8800,4158,45261,12,Dec,2023
Small Business,Germany,Paseo,"Small Business,Germany,Paseo",Medium,911,17,20,18220,911,17309,15487,1822,45372,3,Mar,2024
Small Business,Canada,Paseo,"Small Business,Canada,Paseo",Medium,765,10,26,19890,994.5,18895.5,7650,11245.5,45243,11,Nov,2023
Channel Partners,Mexico,Paseo,"Channel Partners,Mexico,Paseo",Medium,645,10,22,14190,709.5,13480.5,6450,7030.5,45711,2,Feb,2025
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,11,15,31,341,3.41,337.59,165,172.59,45425,5,May,2024
Small Business,France,Velo,"Small Business,France,Velo",Medium,202,14,29,5858,292.9,5565.1,2828,2737.1,45313,1,Jan,2024
Government,Mexico,Velo,"Government,Mexico,Velo",Medium,823,17,21,17283,864.15,16418.85,13991,2427.85,45234,11,Nov,2023
Enterprise,Germany,Velo,"Enterprise,Germany,Velo",Medium,566,13,20,11320,566,10754,7358,3396,45426,5,May,2024
Government,France,Velo,"Government,France,Velo",Medium,359,12,36,12924,646.2,12277.8,4308,7969.8,45060,5,May,2023
Government,USA,Velo,"Government,USA,Velo",Medium,492,11,26,12792,639.6,12152.4,5412,6740.4,45480,7,Jul,2024
Small Business,USA,Velo,"Small Business,USA,Velo",Medium,459,10,31,14229,711.45,13517.55,4590,8927.55,45554,9,Sep,2024
Government,Germany,Velo,"Government,Germany,Velo",Medium,278,11,28,7784,389.2,7394.8,3058,4336.8,45654,12,Dec,2024
Channel Partners,Canada,VTT,"Channel Partners,Canada,VTT",Medium,807,16,37,29859,1492.95,28366.05,12912,15454.05,45601,11,Nov,2024
Small Business,France,VTT,"Small Business,France,VTT",Medium,765,18,24,18360,918,17442,13770,3672,45470,6,Jun,2024
Small Business,Mexico,VTT,"Small Business,Mexico,VTT",Medium,878,11,35,30730,1536.5,29193.5,9658,19535.5,45526,8,Aug,2024
Enterprise,Canada,Amarilla,"Enterprise,Canada,Amarilla",Medium,972,13,28,27216,1360.8,25855.2,12636,13219.2,45088,6,Jun,2023
Government,France,Amarilla,"Government,France,Amarilla",Medium,917,10,21,19257,962.85,18294.15,9170,9124.15,45502,7,Jul,2024
Enterprise,Germany,Amarilla,"Enterprise,Germany,Amarilla",Medium,678,18,31,21018,1050.9,19967.1,12204,7763.1,45438,5,May,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,463,13,25,11575,578.75,10996.25,6019,4977.25,45205,10,Oct,2023
Small Business,USA,Amarilla,"Small Business,USA,Amarilla",Medium,599,15,23,13777,688.85,13088.15,8985,4103.15,45212,10,Oct,2023
Government,Canada,Montana,"Government,Canada,Montana",Medium,475,20,19,9025,451.25,8573.75,9500,-926.25,45756,4,Apr,2025
Government,USA,Montana,"Government,USA,Montana",Medium,795,19,35,27825,1391.25,26433.75,15105,11328.75,45694,2,Feb,2025
Government,Canada,Paseo,"Government,Canada,Paseo",Medium,546,15,25,13650,682.5,12967.5,8190,4777.5,45122,7,Jul,2023
Government,USA,Amarilla,"Government,USA,Amarilla",Medium,429,15,21,9009,450.45,8558.55,6435,2123.55,45383,4,Apr,2024
Enterprise,Mexico,Carretera,"Enterprise,Mexico,Carretera",Medium,848,14,32,27136,1356.8,25779.2,11872,13907.2,45149,8,Aug,2023
Midmarket,France,Carretera,"Midmarket,France,Carretera",Medium,850,16,27,22950,1147.5,21802.5,13600,8202.5,45485,7,Jul,2024
Government,Mexico,Carretera,"Government,Mexico,Carretera",Medium,751,17,19,14269,713.45,13555.55,12767,788.55,45193,9,Sep,2023
Midmarket,France,Montana,"Midmarket,France,Montana",Medium,790,11,19,15010,750.5,14259.5,8690,5569.5,45346,2,Feb,2024
Government,Canada,Montana,"Government,Canada,Montana",Medium,52,20,19,988,9.88,978.12,1040,-61.88,45218,10,Oct,2023
Government,Germany,Montana,"Government,Germany,Montana",Medium,606,17,16,9696,484.8,9211.2,10302,-1090.8,45605,11,Nov,2024
Small Business,France,Montana,"Small Business,France,Montana",Medium,384,19,27,10368,518.4,9849.6,7296,2553.6,45469,6,Jun,2024
Small Business,Canada,Montana,"Small Business,Canada,Montana",Medium,499,13,23,11477,573.85,10903.15,6487,4416.15,45611,11,Nov,2024
Midmarket,Germany,Montana,"Midmarket,Germany,Montana",Medium,297,16,35,10395,519.75,9875.25,4752,5123.25,45226,10,Oct,2023
Enterprise,Mexico,Paseo,"Enterprise,Mexico,Paseo",Medium,684,15,29,19836,991.8,18844.2,10260,8584.2,45185,9,Sep,2023
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,398,15,31,12338,616.9,11721.1,5970,5751.1,45674,1,Jan,2025
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,654,15,31,20274,1013.7,19260.3,9810,9450.3,45718,3,Mar,2025
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,897,15,31,27807,1390.35,26416.65,13455,12961.65,45537,9,Sep,2024
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",Medium,89,14,30,2670,133.5,2536.5,1246,1290.5,45145,8,Aug,2023
Government,USA,Paseo,"Government,USA,Paseo",Medium,927,20,25,23175,1158.75,22016.25,18540,3476.25,45182,9,Sep,2023
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,37,15,31,1147,57.35,1089.65,555,534.65,45380,3,Mar,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,303,15,31,9393,469.65,8923.35,4545,4378.35,45126,7,Jul,2023
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,277,15,31,8587,429.35,8157.65,4155,4002.65,45410,4,Apr,2024
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,595,17,20,11900,595,11305,10115,1190,45361,3,Mar,2024
Government,Germany,Paseo,"Government,Germany,Paseo",Medium,509,15,31,15779,788.95,14990.05,7635,7355.05,45741,3,Mar,2025
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,806,17,20,16120,806,15314,13702,1612,45114,7,Jul,2023
Government,Mexico,Paseo,"Government,Mexico,Paseo",Medium,994,17,20,19880,994,18886,16898,1988,45270,12,Dec,2023
Channel Partners,Canada,Velo,"Channel Partners,Canada,Velo",Medium,29,10,34,986,9.86,976.14,290,686.14,45050,5,May,2023
Government,USA,Velo,"Government,USA,Velo",Medium,433,11,26,11258,562.9,10695.1,4763,5932.1,45071,5,May,2023
Government,Germany,Velo,"Government,Germany,Velo",Medium,61,11,28,1708,85.4,1622.6,671,951.6,45478,7,Jul,2024
Small Business,France,Velo,"Small Business,France,Velo",Medium,57,14,29,1653,82.65,1570.35,798,772.35,45225,10,Oct,2023
Small Business,Mexico,Velo,"Small Business,Mexico,Velo",Medium,995,17,17,16915,845.75,16069.25,16915,-845.75,45166,8,Aug,2023
Government,France,VTT,"Government,France,VTT",Medium,584,15,29,16936,846.8,16089.2,8760,7329.2,45307,1,Jan,2024
Government,Germany,VTT,"Government,Germany,VTT",Medium,818,15,28,22904,1145.2,21758.8,12270,9488.8,45283,12,Dec,2023
Government,France,VTT,"Government,France,VTT",Medium,216,15,29,6264,313.2,5950.8,3240,2710.8,45640,12,Dec,2024
Government,Germany,VTT,"Government,Germany,VTT",Medium,641,15,28,17948,897.4,17050.6,9615,7435.6,45424,5,May,2024
Small Business,Canada,VTT,"Small Business,Canada,VTT",Medium,869,18,34,29546,1477.3,28068.7,15642,12426.7,45056,5,May,2023
Small Business,USA,VTT,"Small Business,USA,VTT",Medium,450,19,27,12150,607.5,11542.5,8550,2992.5,45579,10,Oct,2024
Government,Canada,Amarilla,"Government,Canada,Amarilla",Medium,448,13,25,11200,560,10640,5824,4816,45758,4,Apr,2025
Government,USA,Amarilla,"Government,USA,Amarilla",Medium,419,15,21,8799,439.95,8359.05,6285,2074.05,45093,6,Jun,2023
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,482,12,23,11086,554.3,10531.7,5784,4747.7,45110,7,Jul,2023
Small Business,Mexico,Amarilla,"Small Business,Mexico,Amarilla",Medium,417,11,18,7506,375.3,7130.7,4587,2543.7,45581,10,Oct,2024
Government,Germany,Amarilla,"Government,Germany,Amarilla",Medium,901,12,23,20723,1036.15,19686.85,10812,8874.85,45306,1,Jan,2024
Midmarket,Germany,Amarilla,"Midmarket,Germany,Amarilla",Medium,22,15,30,660,6.6,653.4,330,323.4,45585,10,Oct,2024
Channel Partners,Mexico,Amarilla,"Channel Partners,Mexico,Amarilla",Medium,672,13,28,18816,940.8,17875.2,8736,9139.2,45460,6,Jun,2024
Small Business,Mexico,Amarilla,"Small Business,Mexico,Amarilla",Medium,477,11,18,8586,429.3,8156.7,5247,2909.7,45364,3,Mar,2024
Government,USA,VTT,"Government,USA,VTT",Medium,202,20,26,5252,262.6,4989.4,4040,949.4,45047,5,May,2023
Small Business,Canada,Carretera,"Small Business,Canada,Carretera",Medium,488,20,23,11224,561.2,10662.8,9760,902.8,45321,1,Jan,2024
Channel Partners,Mexico,Carretera,"Channel Partners,Mexico,Carretera",Medium,879,11,18,15822,791.1,15030.9,9669,5361.9,45194,9,Sep,2023
Small Business,Canada,Montana,"Small Business,Canada,Montana",Medium,985,13,23,22655,1132.75,21522.25,12805,8717.25,45179,9,Sep,2023
Government,France,Montana,"Government,France,Montana",Medium,760,15,23,17480,874,16606,11400,5206,45629,12,Dec,2024
Small Business,France,Montana,"Small Business,France,Montana",Medium,673,19,27,18171,908.55,17262.45,12787,4475.45,45247,11,Nov,2023
Channel Partners,Canada,Montana,"Channel Partners,Canada,Montana",Medium,862,20,34,29308,1465.4,27842.6,17240,10602.6,45224,10,Oct,2023
Enterprise,France,Montana,"Enterprise,France,Montana",Medium,310,19,35,10850,542.5,10307.5,5890,4417.5,45716,2,Feb,2025
Government,Canada,Montana,"Government,Canada,Montana",Medium,766,20,19,14554,727.7,13826.3,15320,-1493.7,45222,10,Oct,2023
Enterprise,USA,Montana,"Enterprise,USA,Montana",Medium,544,17,36,19584,979.2,18604.8,9248,9356.8,45421,5,May,2024
Small Business,Germany,Montana,"Small Business,Germany,Montana",Medium,434,13,37,16058,802.9,15255.1,5642,9613.1,45044,4,Apr,2023
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",Medium,743,14,30,22290,1114.5,21175.5,10402,10773.5,45641,12,Dec,2024
